Downregulated,Upregulated,
ENSMUSG00000011463,ENSMUSG00000005774,
ENSMUSG00000025810,ENSMUSG00000006169,
ENSMUSG00000031079,ENSMUSG00000014867,
ENSMUSG00000032946,ENSMUSG00000021670,
ENSMUSG00000048142,ENSMUSG00000027164,
ENSMUSG00000074646,ENSMUSG00000029036,
ENSMUSG00000015852,ENSMUSG00000029513,
ENSMUSG00000030158,ENSMUSG00000039285,
ENSMUSG00000025479,ENSMUSG00000042608,
ENSMUSG00000060572,ENSMUSG00000047989,
ENSMUSG00000111977,ENSMUSG00000056116,
ENSMUSG00000039081,ENSMUSG00000066278,
ENSMUSG00000046402,ENSMUSG00000091549,
ENSMUSG00000086968,ENSMUSG00000096981,
ENSMUSG00000091183,ENSMUSG00000000320,
ENSMUSG00000097613,ENSMUSG00000016257,
ENSMUSG00000121225,ENSMUSG00000022144,
ENSMUSG00000020829,ENSMUSG00000022564,
ENSMUSG00000022658,ENSMUSG00000023919,
ENSMUSG00000033170,ENSMUSG00000026979,
ENSMUSG00000059824,ENSMUSG00000030189,
ENSMUSG00000062563,ENSMUSG00000031503,
ENSMUSG00000105368,ENSMUSG00000034826,
ENSMUSG00000120936,ENSMUSG00000042345,
ENSMUSG00000004187,ENSMUSG00000043618,
ENSMUSG00000006269,ENSMUSG00000045761,
ENSMUSG00000028883,ENSMUSG00000056055,
ENSMUSG00000029334,ENSMUSG00000062248,
ENSMUSG00000030643,ENSMUSG00000064109,
ENSMUSG00000061510,ENSMUSG00000072969,
ENSMUSG00000079293,ENSMUSG00000078812,
ENSMUSG00000087178,ENSMUSG00000080242,
ENSMUSG00000117570,ENSMUSG00000083397,
ENSMUSG00000120686,ENSMUSG00000090704,
ENSMUSG00000008999,ENSMUSG00000093553,
ENSMUSG00000032816,ENSMUSG00000105124,
ENSMUSG00000090659,ENSMUSG00000112843,
ENSMUSG00000107230,ENSMUSG00000004317,
ENSMUSG00000120950,ENSMUSG00000005732,
ENSMUSG00000022442,ENSMUSG00000015143,
ENSMUSG00000033763,ENSMUSG00000021756,
ENSMUSG00000041731,ENSMUSG00000022270,
ENSMUSG00000044156,ENSMUSG00000022623,
ENSMUSG00000046743,ENSMUSG00000022637,
ENSMUSG00000055150,ENSMUSG00000023074,
ENSMUSG00000062960,ENSMUSG00000023982,
ENSMUSG00000090256,ENSMUSG00000025351,
ENSMUSG00000113529,ENSMUSG00000026893,
ENSMUSG00000118159,ENSMUSG00000028132,
ENSMUSG00000121116,ENSMUSG00000028811,
ENSMUSG00000034872,ENSMUSG00000029534,
ENSMUSG00000073236,ENSMUSG00000030717,
ENSMUSG00000082051,ENSMUSG00000031278,
ENSMUSG00000022199,ENSMUSG00000042228,
ENSMUSG00000028600,ENSMUSG00000044288,
ENSMUSG00000047557,ENSMUSG00000045216,
ENSMUSG00000086368,ENSMUSG00000045319,
ENSMUSG00000121251,ENSMUSG00000047953,
ENSMUSG00000000058,ENSMUSG00000048329,
ENSMUSG00000005640,ENSMUSG00000054200,
ENSMUSG00000018909,ENSMUSG00000061232,
ENSMUSG00000024299,ENSMUSG00000062081,
ENSMUSG00000025213,ENSMUSG00000066258,
ENSMUSG00000028782,ENSMUSG00000103546,
ENSMUSG00000051652,ENSMUSG00000108500,
ENSMUSG00000059772,ENSMUSG00000113640,
ENSMUSG00000070390,ENSMUSG00000121870,
ENSMUSG00000078670,ENSMUSG00000002825,
ENSMUSG00000096549,ENSMUSG00000003227,
ENSMUSG00000097305,ENSMUSG00000015837,
ENSMUSG00000021943,ENSMUSG00000027570,
ENSMUSG00000022206,ENSMUSG00000029599,
ENSMUSG00000058254,ENSMUSG00000031161,
ENSMUSG00000089857,ENSMUSG00000031264,
ENSMUSG00000113688,ENSMUSG00000037129,
ENSMUSG00000121016,ENSMUSG00000038393,
ENSMUSG00000004151,ENSMUSG00000038774,
ENSMUSG00000026179,ENSMUSG00000040473,
ENSMUSG00000028003,ENSMUSG00000053158,
ENSMUSG00000038119,ENSMUSG00000056708,
ENSMUSG00000040649,ENSMUSG00000081885,
ENSMUSG00000064293,ENSMUSG00000081999,
ENSMUSG00000079507,ENSMUSG00000085611,
ENSMUSG00000106054,ENSMUSG00000104876,
ENSMUSG00000120169,ENSMUSG00000106636,
ENSMUSG00000004473,ENSMUSG00000110537,
ENSMUSG00000021732,ENSMUSG00000120022,
ENSMUSG00000021880,ENSMUSG00000121452,
ENSMUSG00000039763,ENSMUSG00000008348,
ENSMUSG00000074364,ENSMUSG00000011305,
ENSMUSG00000089901,ENSMUSG00000017677,
ENSMUSG00000102326,ENSMUSG00000021196,
ENSMUSG00000103570,ENSMUSG00000022439,
ENSMUSG00000021388,ENSMUSG00000022489,
ENSMUSG00000034968,ENSMUSG00000024121,
ENSMUSG00000034993,ENSMUSG00000024750,
ENSMUSG00000035062,ENSMUSG00000026786,
ENSMUSG00000037347,ENSMUSG00000028278,
ENSMUSG00000040710,ENSMUSG00000028718,
ENSMUSG00000044296,ENSMUSG00000029198,
ENSMUSG00000052688,ENSMUSG00000038214,
ENSMUSG00000087461,ENSMUSG00000038733,
ENSMUSG00000098176,ENSMUSG00000041992,
ENSMUSG00000103108,ENSMUSG00000062175,
ENSMUSG00000112110,ENSMUSG00000068417,
ENSMUSG00000121114,ENSMUSG00000073405,
ENSMUSG00000018126,ENSMUSG00000079105,
ENSMUSG00000022176,ENSMUSG00000079659,
ENSMUSG00000026834,ENSMUSG00000102827,
ENSMUSG00000036782,ENSMUSG00000106205,
ENSMUSG00000055134,ENSMUSG00000113880,
ENSMUSG00000105741,ENSMUSG00000121897,
ENSMUSG00000107000,ENSMUSG00000002769,
ENSMUSG00000107096,ENSMUSG00000004508,
ENSMUSG00000003477,ENSMUSG00000018507,
ENSMUSG00000022494,ENSMUSG00000022009,
ENSMUSG00000024921,ENSMUSG00000025190,
ENSMUSG00000045441,ENSMUSG00000025869,
ENSMUSG00000047261,ENSMUSG00000027999,
ENSMUSG00000056900,ENSMUSG00000032586,
ENSMUSG00000072770,ENSMUSG00000035941,
ENSMUSG00000078889,ENSMUSG00000036402,
ENSMUSG00000104145,ENSMUSG00000041506,
ENSMUSG00000041429,ENSMUSG00000042417,
ENSMUSG00000050822,ENSMUSG00000046062,
ENSMUSG00000061535,ENSMUSG00000073982,
ENSMUSG00000097068,ENSMUSG00000097643,
ENSMUSG00000104235,ENSMUSG00000101741,
ENSMUSG00000113088,ENSMUSG00000104351,
ENSMUSG00000000126,ENSMUSG00000121810,
ENSMUSG00000052957,ENSMUSG00000003779,
ENSMUSG00000054822,ENSMUSG00000004947,
ENSMUSG00000055333,ENSMUSG00000013275,
ENSMUSG00000062074,ENSMUSG00000016526,
ENSMUSG00000071181,ENSMUSG00000019889,
ENSMUSG00000085614,ENSMUSG00000022952,
ENSMUSG00000099632,ENSMUSG00000025888,
ENSMUSG00000104116,ENSMUSG00000026354,
ENSMUSG00000114456,ENSMUSG00000028318,
ENSMUSG00000114995,ENSMUSG00000030641,
ENSMUSG00000117698,ENSMUSG00000033658,
ENSMUSG00000120221,ENSMUSG00000034586,
ENSMUSG00000007097,ENSMUSG00000037331,
ENSMUSG00000008398,ENSMUSG00000039286,
ENSMUSG00000032649,ENSMUSG00000046207,
ENSMUSG00000032850,ENSMUSG00000054404,
ENSMUSG00000038065,ENSMUSG00000055447,
ENSMUSG00000039013,ENSMUSG00000056209,
ENSMUSG00000040133,ENSMUSG00000056537,
ENSMUSG00000048388,ENSMUSG00000056952,
ENSMUSG00000049122,ENSMUSG00000064158,
ENSMUSG00000061371,ENSMUSG00000079481,
ENSMUSG00000091191,ENSMUSG00000098708,
ENSMUSG00000106749,ENSMUSG00000112008,
ENSMUSG00000106783,ENSMUSG00000117877,
ENSMUSG00000115816,ENSMUSG00000120697,
ENSMUSG00000010751,ENSMUSG00000121309,
ENSMUSG00000026556,ENSMUSG00000008734,
ENSMUSG00000028780,ENSMUSG00000021699,
ENSMUSG00000031292,ENSMUSG00000022419,
ENSMUSG00000036298,ENSMUSG00000024810,
ENSMUSG00000036622,ENSMUSG00000028494,
ENSMUSG00000042099,ENSMUSG00000030351,
ENSMUSG00000074625,ENSMUSG00000035378,
ENSMUSG00000078487,ENSMUSG00000036452,
ENSMUSG00000098022,ENSMUSG00000037418,
ENSMUSG00000119988,ENSMUSG00000038546,
ENSMUSG00000120450,ENSMUSG00000040276,
ENSMUSG00000019772,ENSMUSG00000042729,
ENSMUSG00000022596,ENSMUSG00000044092,
ENSMUSG00000032198,ENSMUSG00000064030,
ENSMUSG00000033578,ENSMUSG00000067916,
ENSMUSG00000040061,ENSMUSG00000068758,
ENSMUSG00000053214,ENSMUSG00000069892,
ENSMUSG00000059895,ENSMUSG00000070780,
ENSMUSG00000074818,ENSMUSG00000071076,
ENSMUSG00000089679,ENSMUSG00000074802,
ENSMUSG00000096932,ENSMUSG00000078134,
ENSMUSG00000097740,ENSMUSG00000107306,
ENSMUSG00000024907,ENSMUSG00000010406,
ENSMUSG00000027208,ENSMUSG00000023088,
ENSMUSG00000038086,ENSMUSG00000025278,
ENSMUSG00000053985,ENSMUSG00000026480,
ENSMUSG00000063179,ENSMUSG00000026670,
ENSMUSG00000067220,ENSMUSG00000026820,
ENSMUSG00000086350,ENSMUSG00000028249,
ENSMUSG00000091712,ENSMUSG00000028709,
ENSMUSG00000091764,ENSMUSG00000038178,
ENSMUSG00000094282,ENSMUSG00000046546,
ENSMUSG00000096606,ENSMUSG00000051351,
ENSMUSG00000105990,ENSMUSG00000084145,
ENSMUSG00000117916,ENSMUSG00000108886,
ENSMUSG00000024736,ENSMUSG00000111394,
ENSMUSG00000038742,ENSMUSG00000010358,
ENSMUSG00000045822,ENSMUSG00000019564,
ENSMUSG00000046491,ENSMUSG00000022696,
ENSMUSG00000051811,ENSMUSG00000028163,
ENSMUSG00000078532,ENSMUSG00000029063,
ENSMUSG00000078903,ENSMUSG00000029771,
ENSMUSG00000081683,ENSMUSG00000034833,
ENSMUSG00000103115,ENSMUSG00000036208,
ENSMUSG00000104912,ENSMUSG00000038507,
ENSMUSG00000012889,ENSMUSG00000049985,
ENSMUSG00000020695,ENSMUSG00000063316,
ENSMUSG00000023755,ENSMUSG00000087589,
ENSMUSG00000035934,ENSMUSG00000087590,
ENSMUSG00000037892,ENSMUSG00000091655,
ENSMUSG00000040543,ENSMUSG00000103041,
ENSMUSG00000041479,ENSMUSG00000117771,
ENSMUSG00000058145,ENSMUSG00000000384,
ENSMUSG00000068452,ENSMUSG00000002289,
ENSMUSG00000069743,ENSMUSG00000002297,
ENSMUSG00000090642,ENSMUSG00000003411,
ENSMUSG00000094786,ENSMUSG00000010080,
ENSMUSG00000120971,ENSMUSG00000013974,
ENSMUSG00000121277,ENSMUSG00000021892,
ENSMUSG00000038725,ENSMUSG00000021922,
ENSMUSG00000039452,ENSMUSG00000021930,
ENSMUSG00000043668,ENSMUSG00000023905,
ENSMUSG00000050919,ENSMUSG00000026234,
ENSMUSG00000074867,ENSMUSG00000028776,
ENSMUSG00000085154,ENSMUSG00000029622,
ENSMUSG00000085184,ENSMUSG00000031445,
ENSMUSG00000085982,ENSMUSG00000033952,
ENSMUSG00000092083,ENSMUSG00000037270,
ENSMUSG00000092274,ENSMUSG00000039187,
ENSMUSG00000093587,ENSMUSG00000056498,
ENSMUSG00000097055,ENSMUSG00000056536,
ENSMUSG00000104253,ENSMUSG00000058006,
ENSMUSG00000104784,ENSMUSG00000083734,
ENSMUSG00000106459,ENSMUSG00000095427,
ENSMUSG00000110185,ENSMUSG00000098985,
ENSMUSG00000117992,ENSMUSG00000103062,
ENSMUSG00000120095,ENSMUSG00000107086,
ENSMUSG00000002007,ENSMUSG00000109511,
ENSMUSG00000055210,ENSMUSG00000121064,
ENSMUSG00000087143,ENSMUSG00000011114,
ENSMUSG00000097649,ENSMUSG00000018449,
ENSMUSG00000104830,ENSMUSG00000025986,
ENSMUSG00000106688,ENSMUSG00000026377,
ENSMUSG00000021219,ENSMUSG00000030750,
ENSMUSG00000022309,ENSMUSG00000031150,
ENSMUSG00000023909,ENSMUSG00000036718,
ENSMUSG00000029600,ENSMUSG00000039697,
ENSMUSG00000053574,ENSMUSG00000041949,
ENSMUSG00000073609,ENSMUSG00000044469,
ENSMUSG00000073867,ENSMUSG00000047731,
ENSMUSG00000103808,ENSMUSG00000048216,
ENSMUSG00000121879,ENSMUSG00000058806,
ENSMUSG00000032607,ENSMUSG00000074874,
ENSMUSG00000034265,ENSMUSG00000081669,
ENSMUSG00000046182,ENSMUSG00000084353,
ENSMUSG00000053297,ENSMUSG00000085795,
ENSMUSG00000107761,ENSMUSG00000092278,
ENSMUSG00000025735,ENSMUSG00000106496,
ENSMUSG00000025930,ENSMUSG00000109610,
ENSMUSG00000028803,ENSMUSG00000120180,
ENSMUSG00000029055,ENSMUSG00000120926,
ENSMUSG00000030562,ENSMUSG00000002325,
ENSMUSG00000040680,ENSMUSG00000025019,
ENSMUSG00000056445,ENSMUSG00000029430,
ENSMUSG00000063087,ENSMUSG00000035164,
ENSMUSG00000078202,ENSMUSG00000039682,
ENSMUSG00000085566,ENSMUSG00000040213,
ENSMUSG00000107728,ENSMUSG00000041219,
ENSMUSG00000109587,ENSMUSG00000051316,
ENSMUSG00000112082,ENSMUSG00000075705,
ENSMUSG00000114053,ENSMUSG00000078578,
ENSMUSG00000116903,ENSMUSG00000081729,
ENSMUSG00000120175,ENSMUSG00000081952,
ENSMUSG00000019647,ENSMUSG00000086825,
ENSMUSG00000031380,ENSMUSG00000006519,
ENSMUSG00000037995,ENSMUSG00000014243,
ENSMUSG00000039004,ENSMUSG00000015451,
ENSMUSG00000039405,ENSMUSG00000019923,
ENSMUSG00000054708,ENSMUSG00000020340,
ENSMUSG00000070436,ENSMUSG00000022216,
ENSMUSG00000071661,ENSMUSG00000024561,
ENSMUSG00000073073,ENSMUSG00000024670,
ENSMUSG00000097191,ENSMUSG00000030029,
ENSMUSG00000097882,ENSMUSG00000031506,
ENSMUSG00000119980,ENSMUSG00000031939,
ENSMUSG00000002799,ENSMUSG00000032412,
ENSMUSG00000026768,ENSMUSG00000036411,
ENSMUSG00000028445,ENSMUSG00000041272,
ENSMUSG00000031636,ENSMUSG00000043439,
ENSMUSG00000037624,ENSMUSG00000043889,
ENSMUSG00000086763,ENSMUSG00000045664,
ENSMUSG00000121653,ENSMUSG00000046841,
ENSMUSG00000021684,ENSMUSG00000048938,
ENSMUSG00000027983,ENSMUSG00000052397,
ENSMUSG00000048040,ENSMUSG00000071112,
ENSMUSG00000052698,ENSMUSG00000075000,
ENSMUSG00000070643,ENSMUSG00000083283,
ENSMUSG00000078817,ENSMUSG00000085584,
ENSMUSG00000086877,ENSMUSG00000086290,
ENSMUSG00000120006,ENSMUSG00000097113,
ENSMUSG00000120464,ENSMUSG00000098188,
ENSMUSG00000025316,ENSMUSG00000100301,
ENSMUSG00000025582,ENSMUSG00000104654,
ENSMUSG00000026315,ENSMUSG00000106062,
ENSMUSG00000032606,ENSMUSG00000111740,
ENSMUSG00000036437,ENSMUSG00000013701,
ENSMUSG00000038347,ENSMUSG00000016494,
ENSMUSG00000062098,ENSMUSG00000021428,
ENSMUSG00000079444,ENSMUSG00000021814,
ENSMUSG00000081670,ENSMUSG00000023206,
ENSMUSG00000085395,ENSMUSG00000024091,
ENSMUSG00000089769,ENSMUSG00000028071,
ENSMUSG00000094626,ENSMUSG00000028211,
ENSMUSG00000121096,ENSMUSG00000030660,
ENSMUSG00000030532,ENSMUSG00000031165,
ENSMUSG00000046806,ENSMUSG00000035365,
ENSMUSG00000047502,ENSMUSG00000037490,
ENSMUSG00000059003,ENSMUSG00000048163,
ENSMUSG00000101037,ENSMUSG00000052310,
ENSMUSG00000000530,ENSMUSG00000055102,
ENSMUSG00000025576,ENSMUSG00000073409,
ENSMUSG00000037990,ENSMUSG00000079036,
ENSMUSG00000041482,ENSMUSG00000081151,
ENSMUSG00000043487,ENSMUSG00000082978,
ENSMUSG00000044081,ENSMUSG00000121727,
ENSMUSG00000044952,ENSMUSG00000015733,
ENSMUSG00000046949,ENSMUSG00000021024,
ENSMUSG00000063455,ENSMUSG00000022827,
ENSMUSG00000086049,ENSMUSG00000025314,
ENSMUSG00000108181,ENSMUSG00000030088,
ENSMUSG00000120671,ENSMUSG00000030220,
ENSMUSG00000019464,ENSMUSG00000033470,
ENSMUSG00000027579,ENSMUSG00000034390,
ENSMUSG00000030519,ENSMUSG00000035873,
ENSMUSG00000031480,ENSMUSG00000038213,
ENSMUSG00000031767,ENSMUSG00000041378,
ENSMUSG00000036867,ENSMUSG00000041598,
ENSMUSG00000079267,ENSMUSG00000057604,
ENSMUSG00000089874,ENSMUSG00000110657,
ENSMUSG00000108358,ENSMUSG00000112234,
ENSMUSG00000113102,ENSMUSG00000115505,
ENSMUSG00000013236,ENSMUSG00000121084,
ENSMUSG00000017740,ENSMUSG00000002992,
ENSMUSG00000023266,ENSMUSG00000003382,
ENSMUSG00000025064,ENSMUSG00000020627,
ENSMUSG00000034037,ENSMUSG00000021733,
ENSMUSG00000035435,ENSMUSG00000022033,
ENSMUSG00000040584,ENSMUSG00000027035,
ENSMUSG00000043259,ENSMUSG00000027333,
ENSMUSG00000043822,ENSMUSG00000027397,
ENSMUSG00000048834,ENSMUSG00000029401,
ENSMUSG00000056648,ENSMUSG00000030867,
ENSMUSG00000097339,ENSMUSG00000031502,
ENSMUSG00000097494,ENSMUSG00000037376,
ENSMUSG00000105699,ENSMUSG00000038530,
ENSMUSG00000108446,ENSMUSG00000039917,
ENSMUSG00000019909,ENSMUSG00000041135,
ENSMUSG00000020546,ENSMUSG00000045102,
ENSMUSG00000027274,ENSMUSG00000049580,
ENSMUSG00000027316,ENSMUSG00000053291,
ENSMUSG00000038094,ENSMUSG00000059900,
ENSMUSG00000040447,ENSMUSG00000084350,
ENSMUSG00000079550,ENSMUSG00000097195,
ENSMUSG00000103038,ENSMUSG00000017057,
ENSMUSG00000115756,ENSMUSG00000020706,
ENSMUSG00000118245,ENSMUSG00000021939,
ENSMUSG00000002032,ENSMUSG00000024927,
ENSMUSG00000021200,ENSMUSG00000025422,
ENSMUSG00000026860,ENSMUSG00000025612,
ENSMUSG00000030302,ENSMUSG00000027787,
ENSMUSG00000030703,ENSMUSG00000030341,
ENSMUSG00000041624,ENSMUSG00000032041,
ENSMUSG00000043088,ENSMUSG00000038279,
ENSMUSG00000045106,ENSMUSG00000038352,
ENSMUSG00000049532,ENSMUSG00000044645,
ENSMUSG00000051041,ENSMUSG00000054509,
ENSMUSG00000051375,ENSMUSG00000075027,
ENSMUSG00000058883,ENSMUSG00000075602,
ENSMUSG00000070868,ENSMUSG00000078651,
ENSMUSG00000074527,ENSMUSG00000078954,
ENSMUSG00000078901,ENSMUSG00000083240,
ENSMUSG00000101493,ENSMUSG00000090862,
ENSMUSG00000116004,ENSMUSG00000098009,
ENSMUSG00000010047,ENSMUSG00000005481,
ENSMUSG00000010651,ENSMUSG00000007476,
ENSMUSG00000032741,ENSMUSG00000008384,
ENSMUSG00000041688,ENSMUSG00000019842,
ENSMUSG00000046417,ENSMUSG00000020723,
ENSMUSG00000058057,ENSMUSG00000023132,
ENSMUSG00000058914,ENSMUSG00000028124,
ENSMUSG00000095648,ENSMUSG00000028413,
ENSMUSG00000109401,ENSMUSG00000035105,
ENSMUSG00000113019,ENSMUSG00000035394,
ENSMUSG00000121053,ENSMUSG00000039361,
ENSMUSG00000020605,ENSMUSG00000041774,
ENSMUSG00000024793,ENSMUSG00000046808,
ENSMUSG00000032177,ENSMUSG00000050244,
ENSMUSG00000034110,ENSMUSG00000059974,
ENSMUSG00000037463,ENSMUSG00000061207,
ENSMUSG00000038700,ENSMUSG00000081884,
ENSMUSG00000054945,ENSMUSG00000082088,
ENSMUSG00000056592,ENSMUSG00000085887,
ENSMUSG00000063765,ENSMUSG00000094257,
ENSMUSG00000074826,ENSMUSG00000107019,
ENSMUSG00000079334,ENSMUSG00000117814,
ENSMUSG00000103983,ENSMUSG00000014353,
ENSMUSG00000115647,ENSMUSG00000018143,
ENSMUSG00000117393,ENSMUSG00000020116,
ENSMUSG00000023912,ENSMUSG00000022241,
ENSMUSG00000032657,ENSMUSG00000032280,
ENSMUSG00000042647,ENSMUSG00000034343,
ENSMUSG00000046719,ENSMUSG00000039747,
ENSMUSG00000054514,ENSMUSG00000040451,
ENSMUSG00000055313,ENSMUSG00000052760,
ENSMUSG00000063698,ENSMUSG00000059493,
ENSMUSG00000066235,ENSMUSG00000061175,
ENSMUSG00000085151,ENSMUSG00000062825,
ENSMUSG00000097944,ENSMUSG00000081695,
ENSMUSG00000107499,ENSMUSG00000109555,
ENSMUSG00000107546,ENSMUSG00000000555,
ENSMUSG00000114025,ENSMUSG00000004043,
ENSMUSG00000020900,ENSMUSG00000005864,
ENSMUSG00000050765,ENSMUSG00000010067,
ENSMUSG00000051499,ENSMUSG00000020573,
ENSMUSG00000055301,ENSMUSG00000026672,
ENSMUSG00000058192,ENSMUSG00000027951,
ENSMUSG00000100002,ENSMUSG00000031155,
ENSMUSG00000001552,ENSMUSG00000032849,
ENSMUSG00000005718,ENSMUSG00000035021,
ENSMUSG00000007827,ENSMUSG00000039264,
ENSMUSG00000026637,ENSMUSG00000054364,
ENSMUSG00000026730,ENSMUSG00000059866,
ENSMUSG00000027173,ENSMUSG00000090397,
ENSMUSG00000030178,ENSMUSG00000116604,
ENSMUSG00000031147,ENSMUSG00000121318,
ENSMUSG00000035283,ENSMUSG00000021149,
ENSMUSG00000041245,ENSMUSG00000024359,
ENSMUSG00000050222,ENSMUSG00000032300,
ENSMUSG00000051098,ENSMUSG00000032596,
ENSMUSG00000069171,ENSMUSG00000042487,
ENSMUSG00000097140,ENSMUSG00000045333,
ENSMUSG00000102143,ENSMUSG00000060131,
ENSMUSG00000104420,ENSMUSG00000070000,
ENSMUSG00000014164,ENSMUSG00000102630,
ENSMUSG00000016386,ENSMUSG00000020248,
ENSMUSG00000028943,ENSMUSG00000021403,
ENSMUSG00000033350,ENSMUSG00000022280,
ENSMUSG00000040860,ENSMUSG00000023993,
ENSMUSG00000043415,ENSMUSG00000025959,
ENSMUSG00000044231,ENSMUSG00000026415,
ENSMUSG00000046550,ENSMUSG00000026473,
ENSMUSG00000046952,ENSMUSG00000027379,
ENSMUSG00000051855,ENSMUSG00000027520,
ENSMUSG00000069184,ENSMUSG00000037536,
ENSMUSG00000069727,ENSMUSG00000038729,
ENSMUSG00000070583,ENSMUSG00000048007,
ENSMUSG00000085235,ENSMUSG00000064289,
ENSMUSG00000085399,ENSMUSG00000067614,
ENSMUSG00000086119,ENSMUSG00000070729,
ENSMUSG00000087365,ENSMUSG00000081583,
ENSMUSG00000093606,ENSMUSG00000083449,
ENSMUSG00000106680,ENSMUSG00000091709,
ENSMUSG00000110980,ENSMUSG00000092203,
ENSMUSG00000119961,ENSMUSG00000098234,
ENSMUSG00000121125,ENSMUSG00000100182,
ENSMUSG00000000690,ENSMUSG00000121141,
ENSMUSG00000022756,ENSMUSG00000004328,
ENSMUSG00000029468,ENSMUSG00000020447,
ENSMUSG00000042804,ENSMUSG00000020658,
ENSMUSG00000075585,ENSMUSG00000023886,
ENSMUSG00000075592,ENSMUSG00000026683,
ENSMUSG00000082226,ENSMUSG00000027076,
ENSMUSG00000086564,ENSMUSG00000028864,
ENSMUSG00000097357,ENSMUSG00000031917,
ENSMUSG00000097817,ENSMUSG00000033684,
ENSMUSG00000100586,ENSMUSG00000036062,
ENSMUSG00000107794,ENSMUSG00000054342,
ENSMUSG00000117003,ENSMUSG00000082100,
ENSMUSG00000119945,ENSMUSG00000082394,
ENSMUSG00000002633,ENSMUSG00000085917,
ENSMUSG00000019467,ENSMUSG00000104605,
ENSMUSG00000020264,ENSMUSG00000006398,
ENSMUSG00000020668,ENSMUSG00000025321,
ENSMUSG00000021120,ENSMUSG00000026675,
ENSMUSG00000033585,ENSMUSG00000026784,
ENSMUSG00000041878,ENSMUSG00000034674,
ENSMUSG00000079173,ENSMUSG00000036223,
ENSMUSG00000097183,ENSMUSG00000039481,
ENSMUSG00000121067,ENSMUSG00000055629,
ENSMUSG00000121198,ENSMUSG00000058709,
ENSMUSG00002076083,ENSMUSG00000059195,
ENSMUSG00000001802,ENSMUSG00000060063,
ENSMUSG00000009394,ENSMUSG00000061981,
ENSMUSG00000020734,ENSMUSG00000061983,
ENSMUSG00000024948,ENSMUSG00000103774,
ENSMUSG00000030401,ENSMUSG00000105636,
ENSMUSG00000032766,ENSMUSG00000112254,
ENSMUSG00000034810,ENSMUSG00000112368,
ENSMUSG00000046574,ENSMUSG00000015176,
ENSMUSG00000051817,ENSMUSG00000020303,
ENSMUSG00000052135,ENSMUSG00000028010,
ENSMUSG00000053080,ENSMUSG00000028069,
ENSMUSG00000055069,ENSMUSG00000028794,
ENSMUSG00000061186,ENSMUSG00000034751,
ENSMUSG00000072974,ENSMUSG00000039929,
ENSMUSG00000074505,ENSMUSG00000046079,
ENSMUSG00000087042,ENSMUSG00000047515,
ENSMUSG00000090019,ENSMUSG00000060647,
ENSMUSG00000090877,ENSMUSG00000083218,
ENSMUSG00000110105,ENSMUSG00000091144,
ENSMUSG00000110605,ENSMUSG00000102721,
ENSMUSG00000110630,ENSMUSG00000104517,
ENSMUSG00000114014,ENSMUSG00000105600,
ENSMUSG00000120906,ENSMUSG00000109390,
ENSMUSG00000120961,ENSMUSG00000121696,
ENSMUSG00000121377,ENSMUSG00000121780,
ENSMUSG00000015468,ENSMUSG00000021250,
ENSMUSG00000036853,ENSMUSG00000022044,
ENSMUSG00000054966,ENSMUSG00000023015,
ENSMUSG00000078878,ENSMUSG00000026880,
ENSMUSG00000078898,ENSMUSG00000027722,
ENSMUSG00000089659,ENSMUSG00000040297,
ENSMUSG00000097316,ENSMUSG00000047407,
ENSMUSG00000105302,ENSMUSG00000047867,
ENSMUSG00000107608,ENSMUSG00000060733,
ENSMUSG00000113204,ENSMUSG00000068165,
ENSMUSG00000024617,ENSMUSG00000068227,
ENSMUSG00000026589,ENSMUSG00000070605,
ENSMUSG00000039057,ENSMUSG00000106664,
ENSMUSG00000039713,ENSMUSG00000115785,
ENSMUSG00000040987,ENSMUSG00000120343,
ENSMUSG00000043398,ENSMUSG00000002250,
ENSMUSG00000049038,ENSMUSG00000016024,
ENSMUSG00000050232,ENSMUSG00000022184,
ENSMUSG00000071347,ENSMUSG00000023068,
ENSMUSG00000073002,ENSMUSG00000028121,
ENSMUSG00000079003,ENSMUSG00000028191,
ENSMUSG00000085058,ENSMUSG00000030188,
ENSMUSG00000097124,ENSMUSG00000030707,
ENSMUSG00000097287,ENSMUSG00000032174,
ENSMUSG00000108046,ENSMUSG00000032834,
ENSMUSG00000120330,ENSMUSG00000036430,
ENSMUSG00000120396,ENSMUSG00000053007,
ENSMUSG00000120789,ENSMUSG00000059796,
ENSMUSG00000121883,ENSMUSG00000079018,
ENSMUSG00000020312,ENSMUSG00000003134,
ENSMUSG00000021466,ENSMUSG00000004451,
ENSMUSG00000032854,ENSMUSG00000017715,
ENSMUSG00000041530,ENSMUSG00000023025,
ENSMUSG00000052544,ENSMUSG00000023505,
ENSMUSG00000086549,ENSMUSG00000027366,
ENSMUSG00000087249,ENSMUSG00000029223,
ENSMUSG00000087484,ENSMUSG00000030235,
ENSMUSG00000101179,ENSMUSG00000031555,
ENSMUSG00000108950,ENSMUSG00000034664,
ENSMUSG00000120757,ENSMUSG00000046999,
ENSMUSG00000022416,ENSMUSG00000059602,
ENSMUSG00000026207,ENSMUSG00000074063,
ENSMUSG00000031170,ENSMUSG00000105107,
ENSMUSG00000034282,ENSMUSG00000113737,
ENSMUSG00000041075,ENSMUSG00000115338,
ENSMUSG00000042515,ENSMUSG00000020534,
