#1.2										
16672	9									
NAME	DESCRIPTION	S89	S88	S87	S84	S85	S83	S117	S116	S115
ENSMUSG00000035969	na	3217.53	2144.25	1827.94	1707.5	1748.51	1592.33	1441.33	4241.52	1967.47
ENSMUSG00000035992	na	7357.45	2084.23	5124.38	2605.31	2597.66	3983.44	2642.88	3696.29	2595.94
ENSMUSG00000036002	na	2240.4	1475.02	1616.38	867.939	914.586	847.837	649.672	1223.95	709.124
ENSMUSG00000036006	na	278.528	304.606	398.448	41.8285	56.3056	360.857	48.223	483.188	63.9601
ENSMUSG00000036009	na	225.258	153.053	188.955	119.51	115.655	180.429	128.595	184.251	137.653
ENSMUSG00000036019	na	914.73	366.128	1790.96	758.889	935.895	2242.21	1598.06	1620.65	1109.56
ENSMUSG00000036022	na	47.1824	93.0325	49.2926	118.016	147.612	43.7933	120.557	73.3242	139.044
ENSMUSG00000036023	na	1015.18	1291.95	798.951	421.272	322.616	807.548	523.755	1199.51	460.235
ENSMUSG00000036026	na	686.428	582.203	1628.71	3028.08	3188.11	1734.22	3295.22	1558.61	3083.99
ENSMUSG00000036036	na	100.453	169.559	18.4847	43.3224	50.2185	38.5381	38.8463	39.4823	33.3705
ENSMUSG00000036040	na	105.019	232.581	143.77	470.571	724.364	352.098	464.815	139.128	300.334
ENSMUSG00000036046	na	894.942	1144.9	1406.89	1958.46	2227.89	1289.27	2223.63	1645.1	2933.81
ENSMUSG00000036052	na	1416.99	813.284	1232.32	479.533	400.226	998.487	443.383	909.972	358.733
ENSMUSG00000036053	na	3304.28	1914.66	2218.16	377.95	427.619	2606.57	834.523	4358.14	435.206
ENSMUSG00000036054	na	648.377	907.817	542.219	841.051	871.975	530.775	918.914	556.512	969.133
ENSMUSG00000036057	na	4996.77	2670.93	4345.97	1177.17	1167.2	3004.22	1359.62	4301.69	1144.33
ENSMUSG00000036061	na	727.524	580.703	681.881	944.128	922.193	437.933	876.05	379.782	832.868
ENSMUSG00000036062	na	13.6981	19.5068	18.4847	11.951	28.9137	77.0763	38.8463	84.6049	40.3227
ENSMUSG00000036067	na	382.025	316.611	605.887	11.951	42.6097	476.471	46.8834	413.624	25.0279
ENSMUSG00000036073	na	981.3	1397.91	1178.44	1604.09	1154.81	1561.01	1298.08	1210.36	1452.83
ENSMUSG00000036078	na	1021.27	2213.26	1238.47	4085.76	3707.06	1117.61	3446.59	925.012	4701.04
ENSMUSG00000036083	na	2531.11	3692.8	1959.38	5609.44	5517.91	1422.41	4737.96	1333	4865.12
ENSMUSG00000036086	na	44.1384	84.0294	88.3159	170.302	216.092	84.0832	144.669	84.6049	244.717
ENSMUSG00000036087	na	3996.81	2298.77	3298.49	3186.4	4154.4	3056.77	3310.01	3904.94	3206.33
ENSMUSG00000036091	na	51.7488	25.5089	41.0772	41.8297	30.4355	68.3176	42.8649	62.0436	23.6386
ENSMUSG00000036093	na	6327.01	3200.62	6623.69	10213.6	10485	7788.2	9151.64	6706.35	10887.1
ENSMUSG00000036097	na	2616.36	1592.06	1265.18	1151.78	1290.47	1058.05	1438.64	1327.36	1169.36
ENSMUSG00000036098	na	704.692	1261.94	603.836	1662.68	1759.17	579.823	1882.03	477.548	2093.99
ENSMUSG00000036099	na	528.138	637.722	624.373	882.67	1036.33	658.651	877.389	564.033	869.023
ENSMUSG00000036103	na	424.642	366.128	1135.78	1867.35	2457.67	1671.15	2215.58	1588.69	2519.44
ENSMUSG00000036104	na	4508.2	2861.5	4943.63	4293.4	4760.11	3732.94	2975.09	5063.13	2701.62
ENSMUSG00000036106	na	91.3207	234.082	191.009	210.636	170.438	78.828	158.064	214.332	286.43
ENSMUSG00000036109	na	1.52201	10.5037	10.2693	4.48162	7.60887	7.00693	6.69763	3.76022	11.1235
ENSMUSG00000036110	na	38717.2	24014.9	34540.6	18459.3	22939.2	28332.7	34807.7	36042.6	19733.1
ENSMUSG00000036112	na	7047.12	5735.8	7702.79	4976.37	4897.56	8079.26	4987.73	7760.03	4467.89
ENSMUSG00000036114	na	718.39	1515.53	757.874	936.659	882.629	774.266	823.809	611.035	1065.07
ENSMUSG00000036120	na	2159.72	2337.82	1692.38	1127.87	1144.37	1171.91	1068.95	2671.63	932.982
ENSMUSG00000036136	na	66.9686	58.5205	156.093	65.7305	59.3492	131.38	282.64	231.253	318.41
ENSMUSG00000036138	na	6663.45	6369.37	8987.83	13522.2	13130.9	9067.55	9454.31	10907	11959.9
ENSMUSG00000036151	na	671.209	1006.85	895.482	918.731	1165.68	1292.78	2640.22	1519.12	2765.63
ENSMUSG00000036155	na	1547.89	814.785	2057.97	851.508	1476.12	1369.86	1474.82	1299.16	1119.3
ENSMUSG00000036158	na	1249.57	202.571	310.133	98.5958	178.047	1161.4	341.58	1688.34	307.286
ENSMUSG00000036160	na	1106.51	1027.86	1158.38	1129.37	1346.77	1030.02	1131.9	1285.99	764.74
ENSMUSG00000036167	na	1914.69	1251.44	1575.3	1413.21	1352.85	1627.36	1239.07	2692.32	1281.99
ENSMUSG00000036180	na	3363.66	2739.94	3600.45	3464.24	3477.23	3531.49	3426.54	4008.39	3121.52
ENSMUSG00000036181	na	1155	2367.79	3052	6417.46	8431.96	691.934	3472.01	1131.82	5175
ENSMUSG00000036188	na	179.598	364.627	262.894	472.064	420.009	231.229	431.327	203.052	545.051
ENSMUSG00000036197	na	2367.17	880.262	2325.83	1203.72	1413.13	1754.13	1299.31	1735.8	1106.48
ENSMUSG00000036199	na	3030.33	4395.04	4074.85	5262.92	4741.85	5647.59	3576.54	3068.34	4200.48
ENSMUSG00000036202	na	546.402	778.773	472.387	909.77	891.759	506.251	780.945	438.065	702.171
ENSMUSG00000036206	na	196.34	118.541	445.687	85.1509	86.7411	726.969	309.431	1062.26	137.653
ENSMUSG00000036208	na	1083.68	477.167	755.82	428.742	610.231	753.245	581.354	678.72	410.179
ENSMUSG00000036214	na	433.773	748.76	379.964	755.903	598.055	411.656	551.886	285.777	679.925
ENSMUSG00000036216	na	5890.19	5972.09	2327.02	1607.41	858.28	2207.18	2226.29	9979.62	1861.8
ENSMUSG00000036223	na	1.52201	4.50157	4.10772	1.49387	1.52177	3.50347	2.67905	1.88011	2.78087
ENSMUSG00000036225	na	841.673	385.635	776.358	76.1876	56.3056	332.829	57.5996	466.267	84.8166
ENSMUSG00000036241	na	4031.8	4606.58	5286.63	5660.31	5571.18	6654.82	5769.36	4955.98	6653.31
ENSMUSG00000036246	na	343.975	637.723	392.287	398.865	315.007	411.657	442.044	385.422	403.227
ENSMUSG00000036249	na	284.616	490.671	382.017	328.652	173.482	327.574	198.25	391.063	279.478
ENSMUSG00000036256	na	3409.27	3707.82	2236.66	2063.05	3086.21	4973.24	3762.67	4055.43	2441.59
ENSMUSG00000036257	na	7558.3	4234.48	8233.95	8857.32	9996.42	6267.63	9319.1	8751.76	10619
ENSMUSG00000036270	na	1849.25	2462.52	1864.9	1670.15	1754.99	1957.39	1969.1	2120.77	1421.03
ENSMUSG00000036273	na	121.761	63.022	69.8312	32.8652	47.175	63.0624	83.0507	69.564	38.9322
ENSMUSG00000036275	na	10689.1	6057.62	12530.9	7945.94	9183.79	11584	8506.05	13174.1	9288.12
ENSMUSG00000036278	na	939.082	952.833	928.344	1546.16	1021.11	1497.73	1302.02	1383.76	1640.72
ENSMUSG00000036281	na	727.523	1285.95	815.381	699.134	829.365	1066.8	719.328	1060.38	731.371
ENSMUSG00000036282	na	2321.07	1935.66	2053.86	2212.45	2440.93	1785.03	2243.73	1530.41	2100.94
ENSMUSG00000036285	na	450.516	430.65	515.519	968.032	824.803	362.609	555.904	325.259	711.902
ENSMUSG00000036291	na	926.906	930.326	696.258	1120.4	1269.16	767.259	1181.46	784.006	1212.46
ENSMUSG00000036292	na	1485.48	3700.29	1951.17	2866.74	2775.72	1313.8	2283.88	1370.6	2992.2
ENSMUSG00000036295	na	30.4403	15.0052	18.4847	31.3714	76.0887	12.2621	89.7483	26.3215	114.016
ENSMUSG00000036298	na	9.13208	7.50262	6.16157	10.4571	7.60887	3.50347	14.7348	3.76022	4.17131
ENSMUSG00000036299	na	3905.46	3890.87	3851.03	4242.6	3796.82	3734.72	3639.5	2630.25	3844.6
ENSMUSG00000036304	na	42.6164	81.0283	49.2926	37.3469	62.3927	28.0277	57.5996	43.2425	58.3984
ENSMUSG00000036305	na	57.3703	62.3836	57.6495	43.4238	33.479	69.7768	38.7766	56.4033	42.8665
ENSMUSG00000036306	na	21.3082	18.0063	10.2693	5.9755	3.04355	17.5173	2.67905	11.2807	16.6852
ENSMUSG00000036309	na	6042.31	6081.64	8396.25	9864.41	9477.89	8545.01	8554.48	8323.55	10298.5
ENSMUSG00000036315	na	799.057	1098.38	702.419	682.7	593.491	630.623	613.502	767.084	596.498
ENSMUSG00000036323	na	12510.7	11695.2	11035.4	10185	9649.35	9445.55	9670.06	13317.2	9620.49
ENSMUSG00000036327	na	998.438	990.349	883.159	513.893	550.882	754.998	676.461	981.419	522.805
ENSMUSG00000036330	na	65.4465	91.532	141.716	216.612	223.701	106.856	198.25	157.929	273.916
ENSMUSG00000036333	na	3263.23	2090.23	4011.22	3927.41	4680.99	3098.83	3706.45	3450	3629.09
ENSMUSG00000036334	na	33.4843	6.0021	16.4309	79.1754	76.0887	36.7864	100.464	16.921	54.227
ENSMUSG00000036339	na	1241.63	1024.86	1261.92	1622.34	2134.57	1003.23	1797.2	847.434	1704.99
ENSMUSG00000036352	na	573.8	745.761	770.197	917.238	906.976	744.486	925.609	500.109	923.252
ENSMUSG00000036353	na	30.4403	24.0084	34.9156	70.2121	86.7411	117.366	80.3716	62.0436	105.673
ENSMUSG00000036362	na	196.34	201.07	219.763	168.808	258.701	332.829	289.338	199.292	233.593
ENSMUSG00000036368	na	450.516	433.652	462.118	1444.57	1459.38	576.319	1654.3	904.333	2280.31
ENSMUSG00000036371	na	18628	17799.3	16931.9	13162.6	11941.4	20136.1	11403.5	20165.8	11485
ENSMUSG00000036372	na	2546.32	3974.91	2476.96	1783.68	1600.91	2028.51	1543.14	1876.34	1457.18
ENSMUSG00000036376	na	1095.85	1027.86	1072.11	945.623	958.717	1185.92	874.711	1000.22	743.884
ENSMUSG00000036381	na	53.2704	109.538	51.3465	23.902	73.0451	64.8141	72.3345	65.8038	65.3505
ENSMUSG00000036390	na	5718.19	1527.54	8012.15	503.436	248.049	8625.52	2270.49	9913.84	568.688
ENSMUSG00000036391	na	10623.5	8743.56	8835.83	9181.2	9603.76	7345.03	8819.49	13820.9	9699.89
ENSMUSG00000036398	na	2365.21	3374.7	1497.26	1792.65	1532.43	1408.39	1444.01	1428.88	1386.27
ENSMUSG00000036402	na	15092.4	5271.36	11828.1	3246.21	3624.86	10195.2	4183.33	19978	3424.65
ENSMUSG00000036403	na	690.992	493.673	663.397	349.567	471.749	455.45	420.612	439.945	408.789
ENSMUSG00000036411	na	1957.31	2685.93	2978.1	76.1876	45.6532	1630.86	417.932	1814.3	37.5418
ENSMUSG00000036427	na	7995.62	6274.51	7289.2	8360.34	7675.29	9813.89	13480.1	13979.9	13255.6
ENSMUSG00000036430	na	368.327	751.763	494.98	573.648	470.228	322.319	400.518	411.744	531.147
ENSMUSG00000036432	na	1748.79	1296.45	1462.35	1434.12	1151.98	1396.13	1354.26	1872.59	1612.91
ENSMUSG00000036435	na	847.364	815.325	1048.83	553.05	646.878	858.618	583.04	936.203	674.609
ENSMUSG00000036438	na	5153.7	5750.88	6132.7	4718.04	4532.69	7331.82	4615.76	7336.71	4598.34
ENSMUSG00000036442	na	598.151	789.276	663.396	1084.55	967.848	653.396	1014.02	528.311	1052.56
ENSMUSG00000036446	na	185.686	142.55	203.332	377.95	409.357	273.27	600.108	285.777	496.386
ENSMUSG00000036450	na	3970.93	1749.61	4358.28	2463.4	2778.76	2848.32	2480.8	3799.7	2380.43
ENSMUSG00000036452	na	216.126	205.572	363.533	673.736	661.972	604.348	531.792	430.311	500.558
ENSMUSG00000036459	na	127.849	156.055	65.7235	98.5957	109.568	176.925	115.199	99.6458	207.175
ENSMUSG00000036461	na	2508.29	841.799	2442.04	745.444	1053.06	1975.96	1464.11	2568.23	1345.94
ENSMUSG00000036466	na	89.7988	42.0147	143.77	7.46937	4.56532	7.00693	2.67905	195.531	38.9322
ENSMUSG00000036469	na	359.195	301.606	583.296	89.6325	193.265	795.287	254.51	642.998	166.852
ENSMUSG00000036473	na	2954.24	4534.56	1300.1	1871.84	1436.55	1312.05	3281.84	2506.18	2999.16
ENSMUSG00000036478	na	12536.9	2798.48	9729.14	1847.92	1530.9	7833.79	2164.67	12211.2	3007.52
ENSMUSG00000036492	na	179.598	201.07	203.332	489.991	424.575	120.87	387.123	285.777	426.864
ENSMUSG00000036499	na	2065.37	1478.02	2088.77	2272.18	2352.66	2359.58	2237.01	2241.09	2084.26
ENSMUSG00000036501	na	1520.5	666.233	1312.41	770.839	1203.72	1182.42	1383.73	1210.79	948.277
ENSMUSG00000036503	na	6267.64	4010.96	7408.47	8945.21	8579.7	9100.5	8689.22	9020.89	10834.3
ENSMUSG00000036504	na	462.16	681.239	616.157	706.602	581.318	821.564	535.811	511.39	696.61
ENSMUSG00000036513	na	872.113	868.795	934.506	872.423	721.299	933.677	700.573	953.215	795.331
ENSMUSG00000036526	na	10.6541	12.0042	12.3231	14.9387	18.2613	7.00693	25.451	18.8011	29.1992
ENSMUSG00000036528	na	350.063	709.747	379.964	1483.42	1404.6	297.795	1269.88	255.695	1697.73
ENSMUSG00000036529	na	3039.46	2727.95	3345.73	2750.23	3340.3	3216.19	3375.57	3752.71	2773.93
ENSMUSG00000036533	na	121.761	72.0252	78.0466	62.7427	94.35	141.89	97.7854	144.768	111.235
ENSMUSG00000036534	na	488.566	411.144	675.72	959.064	1080.46	690.182	1166.73	626.076	1461.34
ENSMUSG00000036537	na	105.019	148.552	117.07	109.053	112.611	106.856	128.595	127.847	100.111
ENSMUSG00000036545	na	540.314	379.633	291.648	221.093	330.224	360.857	279.961	1113.02	310.067
ENSMUSG00000036550	na	5116.13	2218.23	5275.06	4632.38	6289.02	3325.29	5101.9	4944.86	5073.02
ENSMUSG00000036552	na	116.705	338.73	276.688	538.081	530.148	273.842	489.88	172.586	599.96
ENSMUSG00000036553	na	220.692	502.676	158.147	185.24	197.831	294.291	455.438	310.218	239.155
ENSMUSG00000036555	na	98.9308	189.066	158.147	224.081	240.44	85.8349	384.444	56.4033	451.892
ENSMUSG00000036560	na	16.7421	15.0052	26.7002	44.8162	27.3919	71.821	4.01858	15.0409	30.5896
ENSMUSG00000036561	na	1041.06	1278.45	1252.85	1571.55	1768.3	1212.2	1758.79	1154.39	2256.68
ENSMUSG00000036565	na	182.642	258.09	347.102	331.64	508.273	415.161	659.046	312.098	652.116
ENSMUSG00000036568	na	620.981	634.722	675.719	1018.82	1072.85	690.183	1189.5	631.716	1344.55
ENSMUSG00000036570	na	3476.28	5870.06	4843	7074.99	6170.82	6453.35	6078.77	4935.29	7826.78
ENSMUSG00000036572	na	1022.79	1965.68	848.244	1138.33	999.804	905.645	831.846	690	1040.05
ENSMUSG00000036580	na	3882.58	3101.59	3296.47	2246.78	2740.71	1975.96	2479.48	5066.85	2876.81
ENSMUSG00000036585	na	1034.97	1366.98	2503.64	9212.6	12959.7	2277.25	11702.1	3433.08	11896.7
ENSMUSG00000036591	na	2486.96	1363.98	2275.66	2596.36	3294.63	1827.06	3506.9	2587.01	3501.09
ENSMUSG00000036594	na	1210	927.326	659.289	467.583	1209.81	2370.11	1259.16	1156.27	1726.93
ENSMUSG00000036596	na	16.7421	15.0052	14.377	13.4449	19.7831	15.7656	13.3953	16.921	30.5896
ENSMUSG00000036599	na	48.7044	31.511	98.5852	61.2489	42.6097	49.0485	53.5811	58.2834	45.8844
ENSMUSG00000036606	na	4677.13	5032.75	6373.12	11541.7	13502.9	3279.24	12172.5	4888.33	12848
ENSMUSG00000036611	na	278.528	231.081	342.994	446.668	455.01	595.589	546.527	368.501	777.254
ENSMUSG00000036613	na	660.552	603.211	599.727	501.942	442.836	329.326	387.123	479.428	436.598
ENSMUSG00000036615	na	1004.53	1032.36	829.759	808.185	698.494	628.872	760.851	951.333	709.123
ENSMUSG00000036617	na	101.975	139.549	53.4003	388.407	549.36	133.132	696.554	45.1226	635.43
ENSMUSG00000036620	na	659.033	819.288	930.399	1275.77	1249.38	1401.39	1800.33	915.613	1706.07
ENSMUSG00000036622	na	272.44	537.188	646.965	1027.79	1191.55	667.411	964.46	456.866	1113.74
ENSMUSG00000036632	na	894.943	1177.92	1215.89	1550.63	1540.03	1622.11	1470.81	1474.01	1625.42
ENSMUSG00000036634	na	13.6981	31.511	22.5924	5.9755	18.2613	35.0347	12.0557	13.1608	20.8566
ENSMUSG00000036636	na	3525.02	2996.52	4580.06	3549.38	3452.91	5132.56	4002.48	5518.1	3802.89
ENSMUSG00000036639	na	185.686	396.139	437.472	657.306	509.794	429.174	375.068	208.692	561.737
ENSMUSG00000036641	na	41.0943	10.5037	16.4309	109.053	98.9153	7.00693	93.7669	7.52044	104.283
ENSMUSG00000036644	na	2986.19	1889.16	3538.84	3011.66	2965.94	2809.81	3105.02	3453.77	3362.08
ENSMUSG00000036646	na	2182.56	1760.12	2033.32	2396.17	2762.02	1546.78	2538.41	1598.09	2519.47
ENSMUSG00000036655	na	242	492.172	515.517	1356.44	1724.16	1413.65	1745.41	520.791	1610.12
ENSMUSG00000036661	na	509.874	457.661	371.748	116.522	171.96	465.962	278.621	616.677	383.76
ENSMUSG00000036667	na	395.723	393.137	227.978	147.894	184.135	224.222	312.11	231.253	219.689
ENSMUSG00000036672	na	156.767	220.577	186.901	135.943	176.526	157.656	128.595	107.166	157.119
ENSMUSG00000036676	na	1240.32	930.325	772.239	684.195	854.86	448.444	871.964	607.262	753.517
ENSMUSG00000036678	na	436.818	727.755	390.233	383.925	365.225	248.746	352.296	344.06	399.055
ENSMUSG00000036686	na	549.447	823.787	669.558	596.056	623.928	362.609	542.509	503.869	640.991
ENSMUSG00000036687	na	105.82	177.062	131.447	729.011	778.498	224.219	969.815	80.8127	1197.17
ENSMUSG00000036693	na	2456.52	1686.59	1756.05	1547.65	1305.68	1637.87	1291.3	2130.16	1078.98
ENSMUSG00000036698	na	4180.95	1998.7	3415.57	2100.39	2886.8	3463.18	4283.81	4328.01	2761.41
ENSMUSG00000036707	na	5339.14	3934.36	5448.87	5195.73	5686.77	5931.49	6193.99	6242.01	4867.95
ENSMUSG00000036712	na	2444.35	1167.41	2142.18	1671.65	1969.18	2287.77	1906.15	1833.11	1799.23
ENSMUSG00000036718	na	54.7925	163.557	117.07	82.1631	85.2193	175.173	105.823	94.0054	97.3306
ENSMUSG00000036721	na	500.742	493.672	445.687	649.834	630.014	493.989	628.237	518.91	561.736
ENSMUSG00000036733	na	5244.25	6554.75	3606.79	2839.04	2414.31	3098.4	2429.94	4353.98	2119.78
ENSMUSG00000036737	na	2279.96	1790.13	1675.95	1834.48	2133.53	1091.33	2360.24	1590.57	2091.22
ENSMUSG00000036743	na	24.3522	46.5163	43.131	23.902	33.479	71.8211	28.1301	43.2425	25.0279
ENSMUSG00000036745	na	53.2704	45.0157	43.131	28.3836	62.3927	98.097	96.4459	48.8828	40.3227
ENSMUSG00000036748	na	421.598	511.68	482.656	545.264	494.576	735.728	558.583	558.392	590.936
ENSMUSG00000036751	na	6537	8743.6	7675.28	9257.31	8117.12	10771.1	6388.38	7433.94	7527.96
ENSMUSG00000036752	na	7562.61	10339	5695.81	5609.67	5902.83	5487.08	3930.21	6406.18	5736.82
ENSMUSG00000036764	na	862.983	2156.25	1107.03	3250.64	3649.22	1164.9	4072.19	676.84	2135.71
ENSMUSG00000036768	na	9.13208	7.50262	16.4309	14.9387	7.60887	31.5312	5.35811	16.921	11.1235
ENSMUSG00000036769	na	500.742	313.61	462.118	240.514	264.788	254.001	312.11	586.594	203.004
ENSMUSG00000036775	na	2564.59	2516.37	2801.47	9229.27	11499.9	5272.68	8962.58	8575.15	13660.8
ENSMUSG00000036777	na	27.3962	16.5058	41.0772	35.853	31.9572	155.904	42.8649	90.2452	41.7131
ENSMUSG00000036779	na	1520.49	1740.6	1343.22	3341.77	3230.73	1215.7	3447.88	1178.83	3777.85
ENSMUSG00000036781	na	4867.23	6794.37	5500.28	5206.22	4566.85	6696.55	4432.5	5066.77	4826.15
ENSMUSG00000036782	na	83.7107	115.54	75.9927	247.983	222.179	169.918	392.48	321.499	604.841
ENSMUSG00000036792	na	882.766	714.249	659.289	533.313	570.665	488.733	563.94	509.509	494.995
ENSMUSG00000036810	na	1613.33	1632.57	1289.82	1159.25	1101.77	1058.05	1117.16	1150.63	1152.68
ENSMUSG00000036813	na	429.208	693.243	1320.63	5092.63	3949.04	1327.81	4026.63	1297.27	5966.39
ENSMUSG00000036817	na	686.427	621.217	737.336	687.184	779.147	614.86	713.966	599.755	877.367
ENSMUSG00000036819	na	424.641	699.245	369.694	1041.23	1182.42	513.258	1304.7	385.422	973.305
ENSMUSG00000036820	na	319.623	415.645	556.596	737.974	626.971	595.589	476.872	454.986	570.079
ENSMUSG00000036822	na	3826.34	1799.13	3105.43	2169.11	1935.7	2801.02	2266.48	2493.02	2180.21
ENSMUSG00000036825	na	6428.96	1404.49	4434.23	633.403	893.282	4060.54	1383.73	4792.39	953.839
ENSMUSG00000036833	na	2750.28	3154.1	6430.59	6765.82	7590.61	7162.92	5816.17	7339.99	5164.09
ENSMUSG00000036835	na	805.046	1300.4	851.069	960.919	1008.12	1087.12	839.432	632.501	859.846
ENSMUSG00000036840	na	736.408	651.228	665.124	492.645	459.358	999.977	581.355	747.98	551.814
ENSMUSG00000036845	na	264.83	373.167	200.445	264.416	257.18	138.387	228.956	176.502	216.529
ENSMUSG00000036850	na	1073.02	1134.4	1721.13	1092.02	847.628	1814.79	811.753	1938.39	810.625
ENSMUSG00000036854	na	448.993	543.191	538.109	588.587	628.492	408.153	604.127	738.883	556.175
ENSMUSG00000036856	na	39.5723	45.0157	12.3231	182.253	105.002	71.821	99.125	31.9618	111.235
ENSMUSG00000036860	na	748.83	1357.97	858.512	1142.81	948.066	1000.24	967.138	812.207	931.592
ENSMUSG00000036862	na	35.0063	67.5236	90.3698	106.065	127.829	327.574	233.078	60.1635	194.661
ENSMUSG00000036863	na	86.7547	144.05	65.7235	342.097	424.574	36.7864	546.527	86.485	588.155
ENSMUSG00000036864	na	24.3522	78.0273	53.4003	125.485	117.177	14.0139	194.231	28.2016	197.442
ENSMUSG00000036867	na	153.723	228.08	80.1005	256.946	281.528	192.691	460.797	315.858	525.585
ENSMUSG00000036872	na	6.08805	1.50052	39.0233	4.48162	15.2177	26.276	5.35811	1.88011	13.9044
ENSMUSG00000036873	na	968.001	966.335	903.696	587.093	552.404	784.775	527.773	808.446	478.31
ENSMUSG00000036875	na	264.83	676.736	277.271	833.582	730.452	304.801	1001.96	161.689	1035.88
ENSMUSG00000036879	na	706.214	688.74	1339.11	1585	1871.78	1250.73	1172.09	1135.59	1461.35
ENSMUSG00000036880	na	20245.8	19616.5	24555.9	44408.4	44358.2	34416.3	42488.4	36588.8	45709.2
ENSMUSG00000036882	na	1.52201	9.00315	6.16157	28.3836	33.479	8.75866	32.1486	7.52044	36.1514
ENSMUSG00000036885	na	11343.5	9391.8	11776.9	4823.76	9299.56	13696.8	13866.7	13824.6	6343.12
ENSMUSG00000036887	na	1108.03	1442	1484.94	1989.84	2550.49	2003.98	2502.24	1613.13	2732.21
ENSMUSG00000036890	na	278.528	343.62	275.217	277.86	336.312	380.126	388.463	364.741	450.501
ENSMUSG00000036892	na	5404.68	4906.69	5253.79	9926.85	8544.73	9697.52	9541.56	8246.21	14161.6
ENSMUSG00000036893	na	1034.97	1384.98	1065.95	1719.45	2004.17	1213.95	1780.23	1109.27	1797.83
ENSMUSG00000036894	na	362.239	504.176	433.364	168.808	164.352	746.238	274.603	359.101	218.299
ENSMUSG00000036896	na	942.126	1054.87	1447.97	2025.69	2583.97	1851.58	2246.39	1400.68	2655.73
ENSMUSG00000036898	na	359.195	568.699	291.648	461.607	305.876	350.347	317.468	398.583	517.243
ENSMUSG00000036902	na	77.6226	67.5236	73.9389	31.3714	35.0008	45.5451	52.2415	28.2016	54.227
ENSMUSG00000036904	na	590.541	372.13	421.041	1014.34	1144.37	350.347	543.848	641.117	1191.6
ENSMUSG00000036905	na	1386.55	1363.98	2466.68	2196	2587.01	2475.2	2561.17	2389.62	2746.11
ENSMUSG00000036908	na	1866	2987.51	3010.94	1770.24	2042.22	2427.91	1848.56	1872.59	2238.61
ENSMUSG00000036916	na	925.383	945.332	989.959	608.007	503.707	947.686	515.718	1413.84	476.921
ENSMUSG00000036918	na	1826.41	942.328	2842.53	3104.27	3565.5	3827.56	4168.55	3006.28	3830.64
ENSMUSG00000036928	na	4.56604	6.0021	8.21543	2.98775	9.13064	3.50347	16.0743	9.40054	11.1235
ENSMUSG00000036931	na	117.195	117.041	30.8079	13.4449	35.0008	115.614	24.1115	71.4442	26.4183
ENSMUSG00000036932	na	3509.77	3259.09	4500	5295.82	5356.62	4449.44	5071.44	4570.52	5731.38
ENSMUSG00000036934	na	287.66	576.201	276.948	605.019	669.58	365.222	734.036	250.055	536.672
ENSMUSG00000036940	na	1745.75	1246.94	1326.79	930.683	1094.16	1213.95	1101.09	1599.97	1033.1
ENSMUSG00000036941	na	604.239	642.224	858.513	587.093	750.234	1024.76	613.503	1013.38	710.513
ENSMUSG00000036943	na	1582.85	766.768	1256.62	183.747	238.918	1449.38	356.314	2387.49	290.467
ENSMUSG00000036944	na	242	124.544	238.248	104.571	68.4798	357.353	72.3344	150.409	54.227
ENSMUSG00000036948	na	532.704	1700.09	328.617	893.337	980.021	246.994	955.085	259.455	1062.29
ENSMUSG00000036955	na	1165.86	1386.49	591.511	1239.91	1180.9	404.651	1216.3	580.954	1116.53
ENSMUSG00000036957	na	455.082	361.626	191.009	621.452	528.055	134.883	314.789	169.21	564.517
ENSMUSG00000036959	na	263.308	285.1	199.224	428.742	493.055	117.366	634.936	154.169	670.189
ENSMUSG00000036966	na	2381.97	1952.18	2053.84	1830.01	2061.99	1534.52	1820.42	1868.84	1611.51
ENSMUSG00000036968	na	124.805	376.632	88.3159	279.355	319.572	94.5936	397.839	63.9237	369.856
ENSMUSG00000036975	na	190.252	460.661	127.339	461.607	502.185	98.097	427.309	75.2044	604.84
ENSMUSG00000036977	na	219.17	251.658	199.224	210.636	160.669	173.422	171.459	203.052	146.746
ENSMUSG00000036980	na	614.892	1048.86	681.88	1114.43	964.806	345.091	968.477	573.434	1023.36
ENSMUSG00000036983	na	1109.55	1443.5	700.366	540.783	447.401	425.671	423.29	712.561	514.462
ENSMUSG00000036985	na	2258.66	2060.23	3620.96	5927.69	6190.57	3377.34	7605.78	3837.32	7896.39
ENSMUSG00000036986	na	3383.45	1998.69	3448.42	1135.34	1250.9	2154.64	1545.82	3920.05	1487.76
ENSMUSG00000036989	na	2027.33	3400.16	2000.46	734.986	952.629	1909.39	1161.37	2049.31	697.999
ENSMUSG00000036990	na	2978.58	2457.85	2965.75	3220.81	3850.03	3077.79	3150.57	3034.49	3063.12
ENSMUSG00000036992	na	484	759.266	548.382	552.734	550.882	499.244	561.264	406.104	565.91
ENSMUSG00000036995	na	919.296	694.743	1230.26	612.489	652.841	935.425	641.633	1515.37	588.155
ENSMUSG00000037001	na	397.245	309.108	492.926	524.35	502.185	306.553	439.365	398.583	526.976
ENSMUSG00000037003	na	3348.45	2868.99	3908.49	3921.44	3710.1	12437.2	6889.32	8056.13	3542.83
ENSMUSG00000037007	na	1290.67	960.336	759.928	622.946	680.232	1375.11	1083.68	1071.66	846.776
ENSMUSG00000037012	na	695.562	397.638	460.064	112.041	133.916	634.128	184.855	693.76	175.195
