#1.2																
20399	15															
NAME	DESCRIPTION	S1	S5	S40	S41	S6	S7	S34	S36	S38	S2	S3	S39	S33	S35	S37
ENSMUSG00000031495	na	2.51105	2.76635	3.56835	1.2938	1.57422	5.25583	10.016	6.82957	15.8684	8.46265	1.61404	11.4889	7.51674	6.3609	6.09379
ENSMUSG00000031497	na	1052.97	541.283	535.253	676.008	827.254	433.606	589.944	813.476	606.806	1033.75	840.106	1000.21	1215.66	851.727	977.037
ENSMUSG00000031502	na	22032	47263	41806.2	24831.8	57774.7	28376.9	15600.7	40402.8	42971.3	13597.7	24146.2	23302.7	12196.3	26709.3	14835.7
ENSMUSG00000031503	na	18152.4	36744.2	33997.7	22453	46622.6	21466.6	12419.8	30276.9	35606.3	12103.6	21531.4	21102.6	10992.3	21787.2	12903.3
ENSMUSG00000031504	na	2947.98	3891.33	2796.88	775.634	976.802	4145.1	4313.9	3599.94	3803.96	370.404	353.474	436.577	364.22	358.755	337.867
ENSMUSG00000031505	na	2983.13	2098.74	2067.5	3152.35	2438.46	2018.24	3246.17	2385.81	2434.22	2818.08	2588.92	2806	2667.8	2537.98	2611.51
ENSMUSG00000031506	na	317.23	905.519	854.262	303.396	388.045	630.701	309.495	489.452	384.65	371.706	258.246	242.618	253.519	271.61	270.835
ENSMUSG00000031508	na	1685.75	1200.6	1276.75	2401.95	1711.19	1200.96	1205.93	1353	1263.11	2730.21	2129.7	2425.48	2572.78	1976.32	2355.61
ENSMUSG00000031511	na	2416.49	3419.27	3690.48	3784.91	4718.76	2411.51	2111.35	3357.12	3737.24	2741.23	3877.71	3668.33	3080.44	4319.03	3150.45
ENSMUSG00000031513	na	1412.05	1740.03	1840.56	1570.68	2285.76	1596.02	1315.1	1634.54	1941.02	1760.23	1965.09	1915.26	1659.83	1989.05	1564.07
ENSMUSG00000031516	na	1563.55	1308.48	1345.98	1843.68	1334.15	1305.2	1300.08	1372.74	1511.3	2010.19	1729.44	1758.47	1949.57	1445.83	1950.02
ENSMUSG00000031517	na	1969.5	764.435	1044.1	1889.6	1557.69	1145.77	1228.97	1446.35	849.275	2100.04	2979.51	2580.26	3381.17	1721.89	2787.57
ENSMUSG00000031519	na	38.5028	35.0404	25.6921	14.2318	12.5937	33.2869	25.0401	42.4951	20.3115	8.46265	12.9123	12.8405	43.0505	12.0857	13.5418
ENSMUSG00000031520	na	263.661	200.099	181.986	505.877	435.271	225.125	121.194	231.446	273.571	562.441	709.369	532.542	475.605	707.968	545.733
ENSMUSG00000031521	na	391.724	244.361	228.375	290.459	348.688	278.559	293.47	230.688	265.318	436.153	430.949	426.439	475.604	433.814	419.795
ENSMUSG00000031523	na	3628.52	4986.76	4192.08	5893.58	7669.37	4077.8	3435.47	6769.67	5103.63	6740.05	10635.3	8725.85	6964.35	10861.5	7567.17
ENSMUSG00000031527	na	760.012	1066.89	1088.35	994.287	1245.21	1291.18	725.16	848.384	882.281	867.747	898.212	869.098	789.941	1083.26	842.974
ENSMUSG00000031529	na	2625.72	2917.58	2928.19	2596.01	2614.77	2567.47	2591.15	3187.13	2580.19	2016.06	2676.88	2433.61	2112.2	2679.21	2236.42
ENSMUSG00000031530	na	223.484	421.407	468.882	212.83	425.039	339.877	177.284	309.607	297.69	96.995	278.421	225.046	190.652	467.526	190.939
ENSMUSG00000031532	na	6913.35	6510.05	6368.34	6286.49	6600.8	6779.68	5345.71	6600.51	7183.37	6422.73	6466.42	6414.16	5959.97	6424.77	5906.82
ENSMUSG00000031533	na	469.566	436.161	406.079	499.405	367.581	460.762	412.66	406.74	394.804	509.061	447.894	444.686	482.439	435.722	421.825
ENSMUSG00000031534	na	570.012	444.462	387.522	573.801	449.441	410.831	527.843	458.34	527.462	683.53	499.545	525.107	615.687	452.26	526.772
ENSMUSG00000031536	na	549.921	503.476	481.728	651.43	585.609	558.871	576.923	418.88	477.321	836.5	641.58	700.82	701.789	561.031	707.558
ENSMUSG00000031537	na	4159.18	5092.01	5707.2	4856.29	4008.75	4581.28	4481.18	5469.01	5233.98	3728.14	3844.65	4113.02	3728.31	3871.91	4095.71
ENSMUSG00000031538	na	3862	15739.5	20732.7	9686.64	13756	7712.93	3903.25	10641.3	14452.8	1493.98	2212.83	3948.11	1407	4067.78	2098.29
ENSMUSG00000031539	na	354.058	259.114	274.049	550.509	539.956	392.435	312.501	365.762	384.65	738.854	824.773	685.275	800.875	723.871	765.781
ENSMUSG00000031540	na	2837.44	3664.49	3419.15	3991.34	5614.21	3195.55	2884.61	3881.54	3821.67	3719.74	5014.63	4320.68	3681.09	5654.87	4240.69
ENSMUSG00000031543	na	73.6575	350.404	156.294	39.461	49.5878	135.776	107.171	224.617	160.588	44.9171	274.386	48.6587	170.152	129.762	142.865
ENSMUSG00000031545	na	2958.04	2641.87	2938.2	2306.21	2497.48	2687.49	2379.8	2527.67	2990.91	2413.16	2354.06	2622.16	2179.18	2340.18	2036.01
ENSMUSG00000031546	na	567.498	367.925	437.48	617.791	575.376	456.381	534.856	405.98	526.195	753.176	657.72	687.98	579.472	622.096	642.556
ENSMUSG00000031548	na	642.829	524.684	582.355	595.149	1284.56	531.715	409.656	546.365	544.602	506.457	673.053	752.858	781.741	651.356	769.172
ENSMUSG00000031551	na	125.553	1266.97	251.212	36.8733	510.047	2636.69	909.461	1944.11	3533.7	24.737	33.0878	25.681	35.5337	30.5323	41.3024
ENSMUSG00000031553	na	38.5028	29.5077	37.1109	54.3397	61.3945	30.659	17.0272	50.0835	34.9104	34.5016	55.6843	42.5763	45.7838	64.2451	48.0732
ENSMUSG00000031554	na	27.6216	31.352	10.7051	29.7575	19.6777	36.7908	55.0881	25.8006	15.8684	21.4821	43.579	21.6261	47.1505	36.2571	47.3962
ENSMUSG00000031555	na	6801.62	10870.9	10451.8	5283.25	8984.85	10699.1	6608.57	11122.4	10230.6	3575.79	5254.5	5000.35	3701.65	6214.01	3587.89
ENSMUSG00000031556	na	1661.49	1394.23	1510.14	1705.2	1476.62	1320.09	1519.42	1343.17	1426.24	1820.08	1618.88	1771.99	1693.32	1617.58	1470.65
ENSMUSG00000031557	na	1932.66	2695.32	2299.47	3396.88	4700.63	1860.59	1334.13	2519.4	2514.83	3828.44	4627.46	4437.89	3409.09	4255.44	3790.92
ENSMUSG00000031558	na	767.54	516.387	628.028	1319.03	1064.95	383.676	418.669	761.877	436.063	1409.35	1241.19	980.6	1211.56	1703.47	1260.05
ENSMUSG00000031561	na	25.1105	32.2741	9.99139	19.407	19.6777	48.1785	24.0385	43.2539	19.042	18.2272	53.2632	20.2744	58.7673	41.9819	46.719
ENSMUSG00000031562	na	10.0442	72.8472	52.8116	16.1725	49.5878	120.008	36.0577	25.0417	38.0841	9.76459	25.0176	14.1921	39.6337	9.54135	35.8857
ENSMUSG00000031563	na	3347.23	3327.92	3296.45	4192.56	6070.97	2533.31	2758.41	4065.11	4193.05	4344.59	6018.75	5653.87	3933.3	5955.71	3877.01
ENSMUSG00000031565	na	3005.71	3133.38	3369.95	5686.75	5752.98	2419.45	2456.92	4567.43	3887.77	2350.66	2726.12	2435.65	2403.98	3536.07	3025.21
ENSMUSG00000031568	na	1061.34	971.909	1007.71	785.341	792.613	1349.86	944.519	1029.74	1068.25	836.504	765.056	819.082	768.077	657.721	746.826
ENSMUSG00000031570	na	905.654	1031.85	1143.3	792.456	735.945	882.979	860.376	1046.44	832.136	679.616	716.633	704.199	782.425	683.162	847.039
ENSMUSG00000031574	na	141.456	138.317	173.422	89.9193	75.5624	149.791	166.266	171.498	126.947	83.3245	103.298	130.432	116.851	62.9729	136.772
ENSMUSG00000031575	na	1057.99	957.157	994.857	1205.17	1168.86	1200.08	1116.79	951.584	1058.73	1169.14	1194.39	1169.84	1212.25	1150.05	1100.95
ENSMUSG00000031576	na	15.9033	4.61058	9.27772	10.9973	3.14843	2.62792	13.0208	9.86493	4.44314	5.85876	11.2983	14.1921	12.3001	14.6301	10.8334
ENSMUSG00000031577	na	718.159	682.367	684.414	529.813	585.609	600.916	703.125	754.289	680.432	395.142	533.44	506.859	457.156	550.856	465.161
ENSMUSG00000031578	na	919.045	1165.56	1223.23	633.316	909.897	1261.4	1116.79	996.358	1042.87	598.895	623.018	611.613	601.339	666.622	567.399
ENSMUSG00000031583	na	364.94	556.037	568.795	643.669	778.456	473.899	421.675	578.238	540.795	563.741	776.349	668.377	584.94	816.738	677.766
ENSMUSG00000031584	na	8756.88	19343.2	17897.3	3821.24	3833.22	16355.3	19256.8	11214.2	13511.6	3218.41	3126.39	4342.79	2459.34	3534.11	3045.54
ENSMUSG00000031585	na	416.836	533.903	471.736	555.041	572.229	614.936	544.87	450.754	496.997	635.347	572.177	616.346	566.494	531.771	613.443
ENSMUSG00000031586	na	3434.28	3062.33	3057.39	5033.5	4898.99	3489	4447.08	4314.73	4143.58	5003.98	5119.8	4994.38	5298.6	4791.54	5409.24
ENSMUSG00000031590	na	1538.44	1043.84	1070.51	1142.43	844.567	1200.08	1555.49	1126.88	1362.14	1518.72	840.913	1149.56	1109.74	809.742	1023.08
ENSMUSG00000031591	na	2946.29	3291.96	3581.91	4120.86	4392.85	2275.76	1954.15	3323.72	2970.6	4300.97	4731.53	4787.56	3759.16	4741.34	3779.5
ENSMUSG00000031592	na	1362.65	1182.16	1328.84	1761.51	1763.91	1810.66	1832.95	1626.97	1381.21	1607.27	1940.05	1776.73	1772.57	2075.59	1799.68
ENSMUSG00000031594	na	32.6437	24.8971	15.7008	225.769	48.8007	101.613	43.0689	29.5948	67.9166	13.0195	11.2983	4.05489	98.401	4.45263	10.1563
ENSMUSG00000031595	na	110.486	46.1058	47.1023	72.4529	34.6328	59.5661	108.173	69.0545	59.0303	136.053	82.3159	77.7187	88.1509	94.7774	113.074
ENSMUSG00000031596	na	2615.63	2188.21	1623.58	2350.79	2021.25	5985.46	4213.78	3294.07	2386.61	2766.03	2257.97	2074.07	2505.16	2660.75	2921.64
ENSMUSG00000031600	na	1874.92	1471.7	1632.88	2086.25	1987.45	2034	1665.66	1584.46	1777.89	2110.46	2117.61	1978.11	2048.66	2201.51	2010.95
ENSMUSG00000031601	na	2808.2	2973.83	2731.19	2664.62	2320.4	2833.79	3286.28	3188.62	2491.93	2624.05	2471.06	2410.66	2464.15	2312.18	2470.71
ENSMUSG00000031604	na	1406.18	1945.68	1809.14	1042.17	1094.87	2057.66	1299.08	983.457	1560.8	1292.82	1088.66	1122.53	1225.23	919.793	1071.15
ENSMUSG00000031605	na	3970.81	3059.66	3668.89	3916.52	4089.14	3014.2	2331.75	3695.62	3555.19	1742.65	2318.52	2579.67	1568.25	2950.76	2245.87
ENSMUSG00000031608	na	473.753	666.688	533.112	597.088	571.438	1125.62	541.868	635.153	546.505	593.687	709.371	496.725	537.105	716.87	667.607
ENSMUSG00000031609	na	271.194	540.36	515.984	336.389	340.031	415.211	227.364	242.07	347.834	314.42	263.088	346.693	363.537	286.876	312.137
ENSMUSG00000031610	na	29.2956	84.8347	81.3584	80.2157	49.5878	28.9071	18.0288	40.9774	80.6113	13.6704	31.4737	39.1973	10.9334	33.7128	27.7606
ENSMUSG00000031613	na	9889.36	1989.01	3828.84	32869.7	29281.2	1588.14	1558.49	5191.99	4422.19	25674.4	36944.5	30569.8	22414.2	31739.6	30565.8
ENSMUSG00000031616	na	1351.78	1701.3	1555.8	1753.1	2258.22	1139.64	843.349	1900.9	1791.22	1329.94	1824.66	1673.32	1471.91	2482.64	1981.16
ENSMUSG00000031617	na	248.594	453.681	473.164	623.613	727.289	477.405	261.418	408.256	429.715	500.598	732.773	523.757	638.24	734.683	773.234
ENSMUSG00000031618	na	338.154	231.452	190.55	422.426	308.546	315.35	413.662	422.676	228.505	448.52	626.248	456.85	491.323	636.727	610.735
ENSMUSG00000031622	na	2195.5	2271.17	2412.21	2590.19	2212.56	2323.93	2235.57	2285.63	2733.79	2405.34	2387.16	2440.36	2481.21	2528.47	2406.36
ENSMUSG00000031626	na	133.923	438.927	148.443	208.302	175.525	530.838	376.603	402.186	379.572	192.688	970.843	170.981	436.655	473.251	557.92
ENSMUSG00000031627	na	1526.72	2853.96	2486.39	2958.35	3704.29	2571.02	1752.82	3295.51	3605.21	1883.3	2551.76	2391.75	2193.56	2861.21	2711.69
ENSMUSG00000031628	na	426.879	688.82	568.082	376.497	466.755	399.444	387.62	474.276	436.062	488.229	532.633	472.395	514.555	499.965	439.429
ENSMUSG00000031629	na	35.9918	58.0934	59.9483	60.8087	49.5878	46.4265	23.0369	19.7299	29.8325	67.7012	45.193	51.3619	60.1339	52.7954	44.0107
ENSMUSG00000031631	na	662.079	682.367	635.881	843.565	920.922	685.886	704.13	765.672	679.8	777.922	978.91	876.533	776.955	1016.46	795.578
ENSMUSG00000031633	na	4988.79	7668.89	4184.25	4273.53	3741.13	5862.75	4744.57	6443.78	5614.88	5202.08	7303.54	4757.21	6775.47	5170.59	5648.81
ENSMUSG00000031634	na	595.118	699.887	768.626	728.411	818.593	787.497	671.076	611.627	636.637	704.352	756.985	746.1	779.008	732.14	721.775
ENSMUSG00000031636	na	240.224	161.37	80.6448	218.006	129.873	118.256	406.651	251.176	118.061	503.853	512.456	343.314	625.938	398.829	470.575
ENSMUSG00000031637	na	81.1907	46.1058	61.3757	59.5149	40.9297	108.621	205.329	121.415	73.6292	65.0973	54.8772	54.0652	111.385	64.8812	105.626
ENSMUSG00000031639	na	1051.29	1023.55	675.844	1071.27	1186.17	1087.08	1006.61	1869.03	1590.64	992.727	1218.6	1018.46	1111.79	1235.28	1187.6
ENSMUSG00000031641	na	416.834	331.04	292.605	450.243	312.482	423.97	547.877	468.205	380.206	404.905	440.632	362.237	439.388	331.403	450.263
ENSMUSG00000031642	na	989.354	923.038	907.075	976.174	1458.51	981.088	1121.79	943.241	942.577	977.11	1273.48	1137.39	948.476	1298.9	972.299
ENSMUSG00000031644	na	789.311	653.779	525.976	857.139	699.741	1144.02	1590.54	896.955	670.908	1135.3	1024.92	834.634	1162.36	1044.46	1013.6
ENSMUSG00000031645	na	30.1326	13.8317	14.9871	32.992	13.3808	31.535	64.1026	31.8713	19.6768	33.1996	18.5614	24.3293	32.117	17.8105	26.4064
ENSMUSG00000031647	na	669.614	432.473	469.595	791.162	724.926	585.149	660.056	573.684	362.433	1372.25	1051.55	1189.44	1165.1	1094.71	962.141
ENSMUSG00000031652	na	3101.14	10265.1	7888.92	3328.94	4894.29	7569.11	3912.24	7813.8	8231.07	2127.37	2747.89	2666.76	2166.87	3020.79	2392.83
ENSMUSG00000031657	na	663.756	916.582	867.824	557.627	760.345	1109.85	678.084	560.784	725.495	536.404	583.475	539.974	575.371	619.551	531.515
ENSMUSG00000031659	na	1104.86	2213.08	2038.22	2928.55	2994.14	1129.13	776.242	1573.82	1364.03	2536.23	2794.66	2677.62	3040.26	2930.42	2769.99
ENSMUSG00000031660	na	3202.43	2396.58	2522.82	3414.35	2912.31	2645.44	3139.02	2875.26	2833.47	3620.69	2728.53	2944.53	3225.37	2506.84	2855.96
ENSMUSG00000031661	na	7840.91	7500.46	8214.76	7893.58	8613.27	4064.51	3755.01	7914.72	6634.67	4931.59	7392.14	7110.98	4613.89	7407.42	5680.14
ENSMUSG00000031662	na	479.611	1527.95	1182.55	563.451	654.087	1442.73	376.603	1009.26	1678.24	381.47	370.421	496.048	253.519	433.177	358.857
ENSMUSG00000031665	na	14.2293	23.0529	12.8461	31.6982	106.26	31.535	6.00962	19.7299	20.9462	18.2272	33.8948	25.0052	111.384	43.2541	11.5105
ENSMUSG00000031666	na	1617.12	1417.29	1605.03	2924.09	2672.22	1342.87	1293.08	2341.02	1534.8	2074.03	2413.81	2145.74	1969.37	2971.81	2321.05
ENSMUSG00000031667	na	1504.12	1119.45	1277.46	2210.47	1776.51	1290.31	1480.37	1235.41	1413.55	2557.01	2449.31	2423.5	2353.45	2275.34	2216.11
ENSMUSG00000031668	na	1170.99	1030.93	1150.44	1139.19	1443.55	988.096	938.502	1003.95	861.97	1122.93	1268.64	1263.77	1139.81	1375.23	1082.66
ENSMUSG00000031669	na	52.7321	81.1463	74.9354	102.21	111.769	50.8064	27.0433	44.7716	64.7429	108.712	98.4563	91.235	83.3675	125.946	146.928
ENSMUSG00000031671	na	381.681	319.974	299.742	307.278	240.068	340.752	441.707	296.706	291.979	451.776	337.333	393.999	447.588	297.69	479.378
ENSMUSG00000031672	na	1152.09	2591.59	1988.32	860.466	1737.27	1930.16	1070.57	1845.77	1817.7	940.889	1879.27	1384.05	1773.99	1675.79	1130.59
ENSMUSG00000031673	na	1502.95	786.945	963.422	1213.85	1535.65	794.013	946.17	1824.61	1225.67	1521.77	1569.57	1298.87	1793.75	1903.3	1552.56
ENSMUSG00000031681	na	3337.19	3287.34	3176.54	1942.64	2007.9	3148.23	2985.78	3880.7	3628.75	1167.85	1201.65	1260.39	996.992	1202.21	1128.7
ENSMUSG00000031683	na	1251.87	758.194	849.485	699.301	694.132	956.316	1100.11	756.382	837.506	979.433	728.631	826.127	963.746	659.922	757.263
ENSMUSG00000031684	na	546.573	610.442	610.902	699.949	912.261	699.902	524.841	627.561	620.138	844.312	848.984	895.455	720.921	894.341	834.85
ENSMUSG00000031691	na	1880.78	1820.28	1851.24	2729.3	2437.65	1999.85	2017.22	1878.14	1894.67	2820.64	2784.23	2624.19	2867.97	2644.83	2707.61
ENSMUSG00000031696	na	2905.29	3971.56	3463.44	3253.91	4663.62	3777.19	2984.78	3725.91	3260	3547.15	4171.48	3460.85	3081.86	4618.65	2938.56
ENSMUSG00000031697	na	877.196	630.729	654.435	597.088	535.233	529.087	712.141	623.007	628.388	700.447	519.721	568.358	604.755	393.103	669.639
ENSMUSG00000031698	na	12.5553	484.11	103.482	30.4044	17.3164	330.242	94.1507	417.363	257.068	37.7564	553.615	46.6312	280.852	280.515	220.731
ENSMUSG00000031700	na	528.158	630.728	572.364	674.07	462.82	767.352	1531.45	581.272	688.686	620.378	614.948	552.816	850.075	496.15	639.847
ENSMUSG00000031701	na	4996.16	6396.72	5675.82	3685.41	4322.82	5594.83	6841.95	5279.24	5475.22	3620.06	4101.28	3815.65	3470	4164.48	3342.1
ENSMUSG00000031703	na	1801.26	2017.59	1976.87	2095.31	2167.7	2006.85	2131.41	2087.57	1881.36	2424.23	2611.51	2465.38	2293.29	2473.76	2099.65
ENSMUSG00000031706	na	746.616	882.462	807.16	1298.32	1024.04	853.195	1226.97	836.997	806.745	1273.94	1387.27	1428.01	1392.66	1315.43	1590.46
ENSMUSG00000031708	na	1502.57	1765.57	1554.15	1956.59	1443.78	1405.93	1845.95	1560.18	1612.96	2135.02	2262.74	2130.21	2588.03	1843.46	2190.81
ENSMUSG00000031709	na	1319.99	1093.63	1010.55	774.986	748.545	1338.48	1467.35	1277.89	1050.49	984.919	930.49	910.996	907.476	865.085	857.872
ENSMUSG00000031710	na	6.69614	7.37693	0.713671	8.40971	0.787109	21.0233	32.0513	37.942	1.9042	2.60389	1.61404	1.35163	5.46672	0.63609	4.73961
ENSMUSG00000031711	na	1051.9	1038.34	1105.78	1052.34	912.411	1247.63	1235.04	1100.42	1202.06	944.65	776.072	979.918	951.172	948.618	962.887
ENSMUSG00000031712	na	103.79	76.5357	57.8073	90.5661	73.9882	89.3491	79.1266	113.826	114.252	180.971	179.965	173.009	174.252	167.928	151.668
ENSMUSG00000031714	na	2292.56	2474.92	2405.04	2276.5	2906.02	1259.64	1476.35	2430.57	2267.85	1863.08	2636.53	2224.15	1897.63	2782.26	1692.06
ENSMUSG00000031715	na	2860.99	2920.38	2852.8	2306.84	2415.02	3546.92	3067.29	2734.25	2775.44	2223.25	2089.88	2002.08	2007.92	2127.39	1860.22
ENSMUSG00000031722	na	85572.6	130416	110336	38930.2	26663.3	165992	223997	91173.1	101702	52629.4	32511.3	40593.3	41274.1	26097.6	31318.8
ENSMUSG00000031723	na	335.627	229.607	254.067	352.922	252.662	262.768	210.337	222.34	258.972	432.897	305.053	393.801	360.121	310.884	296.565
ENSMUSG00000031725	na	948.34	195.489	244.075	434.718	134.596	244.396	392.628	174.533	137.103	680.918	440.632	502.131	1319.53	220.723	456.357
ENSMUSG00000031728	na	708.117	871.401	784.324	752.342	609.222	572.886	817.31	745.181	771.198	870.346	631.897	790.029	739.374	682.525	732.607
ENSMUSG00000031729	na	7694.69	7049.43	7564.25	5816.97	4750.85	6714.38	7815.47	7642.16	7192.85	5447.86	4861.51	5467.42	5096.86	4632.6	4968.55
ENSMUSG00000031730	na	248.594	229.607	269.768	275.58	336.095	241.768	207.332	220.823	218.983	320.279	342.983	322.364	387.454	350.485	300.627
ENSMUSG00000031731	na	4742.46	5079.89	5446.58	4096.07	4214.89	5048.18	5124.14	5337.69	4632.73	3687.7	4281.27	4055.54	3762.49	4337.57	3501.17
ENSMUSG00000031732	na	559.128	686.055	704.393	855.204	1006.71	621.94	670.072	790.713	725.502	841.058	961.16	869.775	885.61	1068	943.184
ENSMUSG00000031734	na	1868.2	1865.43	1979.01	1495.66	1375.86	1853.53	3025.94	1865.95	2009.5	2336.25	1880.31	1919.98	2270.71	1772.8	1769.23
ENSMUSG00000031736	na	380.006	183.501	204.823	437.305	237.707	178.698	381.611	210.199	209.462	596.291	382.527	450.768	595.873	293.873	442.139
ENSMUSG00000031737	na	885.567	721.097	722.947	960.646	660.384	693.768	1025.64	674.606	612.516	1417.16	1031.37	1127.93	1274.42	903.877	1063.69
ENSMUSG00000031740	na	3320.44	2594.82	2414.34	3191.84	3711.19	1649.45	1995.2	3170.4	2895.01	3452.12	2547.75	3234.43	2814.01	2815.32	2568.86
ENSMUSG00000031748	na	1032.04	1963.19	1919.06	2299.08	2755.67	776.111	715.143	1261.95	1182.51	1234.24	2672.03	2063.94	1508.82	3501.66	1924.96
ENSMUSG00000031749	na	714.812	1498.44	1505.14	1141.78	2498.28	1320.97	730.168	1418.27	1669.99	1224.48	1897.31	1703.06	1363.26	2109.93	1432.72
ENSMUSG00000031750	na	820.278	591.999	638.022	712.888	567.507	819.911	1128.81	765.674	803.576	619.727	484.211	541.327	542.573	590.929	520.683
ENSMUSG00000031751	na	6004.8	6777.61	5922.11	4461	5726.99	5384.64	4748.59	5840.11	5786.98	4375.87	5369.87	5030.06	4249.71	5713.44	4159.36
ENSMUSG00000031753	na	817.765	899.064	942.759	1251.76	1202.7	967.075	1066.7	958.417	976.221	1048.06	1332.39	1221.87	1154.16	1335.15	1183.55
ENSMUSG00000031754	na	1857.42	1418.95	1489.87	1476.66	1395.61	1561.45	1695.77	1408.35	1502.58	1783.82	1499.65	1570.75	1480.54	1590.9	1456.01
ENSMUSG00000031755	na	603.49	426.94	406.792	687.009	471.478	595.661	1137.82	658.673	512.23	647.066	635.931	581.201	798.143	597.289	704.171
ENSMUSG00000031756	na	48.547	71.003	82.7858	51.752	58.246	54.3103	28.0449	59.1896	49.5092	52.0778	58.9124	49.3345	45.7838	52.1594	46.042
ENSMUSG00000031758	na	85.3758	142.006	133.456	85.3909	158.996	114.752	55.0881	119.897	131.39	78.1167	112.176	101.372	61.5006	139.304	77.8651
ENSMUSG00000031760	na	6.69614	10.1433	9.99139	3.23451	3.14843	26.2792	31.0497	9.86493	14.5989	1.95292	6.45615	1.35163	4.10004	6.3609	10.8334
ENSMUSG00000031762	na	71391.4	66536.3	57220.6	7941.82	14930.8	102650	97367.6	65949.6	85821.1	3048.45	1800.46	4061.65	2655.45	1800.13	2666.37
ENSMUSG00000031765	na	71529.6	53696.9	52126.8	9956.07	13819.6	75310	89603.5	56179.3	77749.8	3493.74	2432.35	3909.62	3193.93	1962.98	2984.58
ENSMUSG00000031766	na	38.5028	37.8068	22.1238	81.5095	55.8847	98.9848	130.208	100.926	43.1619	22.1331	29.0527	27.7084	1215.66	22.2631	25.7293
ENSMUSG00000031767	na	186.655	176.124	157.007	351.267	285.72	157.675	147.236	218.546	170.109	539.656	568.949	449.416	501.572	463.709	488.858
ENSMUSG00000031770	na	12112	10016	8435.11	10466.3	9349.69	9795.89	12068.5	11967.4	10420	6089.78	7279.5	7404.38	6709.37	7295.16	7109.31
ENSMUSG00000031774	na	1314.95	1319.55	1423.06	1357.84	1231.04	1507.55	1364.18	1238.43	1593.82	1452.32	1225.86	1382.04	1337.29	1070.54	1305.42
ENSMUSG00000031775	na	129.738	62.7039	52.098	492.292	344.753	132.272	91.1458	129.762	59.0303	622.981	1271.06	849.501	807.71	1182.49	748.182
ENSMUSG00000031776	na	4552.54	3646.05	4092.88	3537.9	2990.25	3486.36	3902.25	3495.97	3618.64	4276.23	4203.75	4193.46	3923.06	3777.75	3715.86
ENSMUSG00000031778	na	713.139	1474.46	1215.38	1034.39	1515.18	2497.4	1152.84	1847.78	2810.61	1105.35	1523.65	1450.97	1415.2	1398.76	1259.38
ENSMUSG00000031779	na	883.891	965.456	345.417	159.785	576.163	2236.36	1847.96	1180.76	2007.66	184.876	174.316	197.338	157.168	220.087	162.501
ENSMUSG00000031780	na	1370.2	1138.81	324.006	337.682	448.652	2152.26	2416.87	1604.95	2592.89	204.405	139.614	210.854	107.284	174.289	142.866
ENSMUSG00000031781	na	1073.06	1096.39	1127.6	739.406	708.399	1185.19	1244.99	1092.73	1171.72	742.107	684.352	735.289	670.355	593.472	708.234
ENSMUSG00000031782	na	563.314	864.945	623.035	728.41	671.403	833.926	819.311	736.077	630.925	739.506	1012	776.512	1033.89	839.636	763.076
ENSMUSG00000031783	na	1159.59	902.802	924.112	1158.38	820.923	978.161	1291.61	954.293	1062.68	1138.34	806.089	982.904	1082.03	776.183	973.207
ENSMUSG00000031785	na	4075.44	6258.61	5216.85	3567.65	4265.21	3832.31	4380.02	4699.51	4715.43	3132.46	3023.91	3234.45	3316.93	2912.62	2847.83
ENSMUSG00000031786	na	796.002	804.088	563.087	510.406	350.264	1492.65	2065.31	943.241	924.169	568.951	722.282	573.091	873.994	619.55	903.914
ENSMUSG00000031787	na	528.992	543.126	465.313	425.016	433.698	553.614	767.227	452.269	468.435	483.023	577.019	473.747	553.505	562.304	498.338
ENSMUSG00000031788	na	688.031	579.089	588.063	1114.6	1619.09	509.815	544.871	734.559	571.896	1308.45	2000.58	1663.19	1634.55	1980.8	1714.4
ENSMUSG00000031789	na	20.9254	2.76635	4.28202	31.0513	17.3164	9.63569	6.00962	17.4533	11.4252	35.8035	36.3158	33.7907	31.4336	52.7954	40.6253
ENSMUSG00000031790	na	3885.44	3601.79	3357.11	5214.67	4428.27	2743.54	4776.64	4208.53	3630.68	5539.13	5235.94	5649.14	5365.59	5093.17	5009.77
ENSMUSG00000031791	na	223.484	537.594	202.683	321.51	255.81	430.979	315.505	391.562	333.87	389.933	664.177	384.539	772.857	551.491	526.097
ENSMUSG00000031792	na	508.907	1038.3	907.79	641.078	695.017	688.515	719.152	805.129	912.749	534.449	548.773	591.338	520.705	554.034	568.754
ENSMUSG00000031796	na	2014.59	1569.96	1411.86	1978.47	1500.23	1762.04	2950.06	2172.29	1572.02	2035.92	1892.66	1701.7	2265.46	1811.29	2247.33
ENSMUSG00000031799	na	13280.5	23608.1	22027.8	13731.4	16969.8	17224.4	15126.8	16793.7	19285.6	14306.7	14644.9	15805.3	12061.8	13717.5	13024.7
ENSMUSG00000031802	na	15.0663	6.45482	7.13671	9.05662	7.08398	7.88375	11.0176	1.51768	8.88628	42.3133	6.45615	14.8679	17.0835	10.8135	18.9585
ENSMUSG00000031803	na	809.396	1993.62	1873.39	1385.66	2442.4	1645.95	745.192	1655.03	2367.56	722.58	1293.65	1204.98	686.757	1282.36	865.995
ENSMUSG00000031805	na	2117.25	3216.46	3247.18	3677.32	3758.86	2353	2285.01	4380.23	3196.26	1230.16	2418.91	2132.29	1529.02	2677.72	2388.11
