#1.2										
19067	9									
Name	Description	S47	S48	S79	S77	S75	S46	S42	S81	S82
ENSMUSG00000042985	na	44.738	85.7364	374.46	52.3592	492.814	79.725	53.4566	227.937	636.167
ENSMUSG00000042988	na	598.799	333.42	500.954	864.892	920.598	493.591	1058.99	459.393	640.391
ENSMUSG00000042992	na	401.781	236.569	225.881	261.796	253.012	254.417	409.219	256.099	378.49
ENSMUSG00000042997	na	965.316	893.886	1131.41	851.316	611.697	949.662	776.964	1004.14	1244.46
ENSMUSG00000043003	na	71.4087	176.236	231.904	109.566	149.368	97.3114	82.9498	162.812	164.744
ENSMUSG00000043004	na	210.785	215.135	188.736	240.464	80.2728	117.243	161.291	70.4051	191.779
ENSMUSG00000043008	na	264.126	183.381	205.802	172.591	119.901	803.112	518.897	619.565	343.006
ENSMUSG00000043015	na	159.164	267.53	243.951	120.232	183.916	79.725	79.2632	134.65	125.037
ENSMUSG00000043017	na	107.543	231.012	228.893	279.249	139.207	136.002	95.8532	40.483	71.8117
ENSMUSG00000043019	na	2655.03	2723.73	2085.14	2452.15	1876.76	3219.49	1917.99	3233.37	2945.12
ENSMUSG00000043024	na	487.047	565.995	734.428	527.401	611.157	582.118	477.728	776.057	615.87
ENSMUSG00000043029	na	13.7655	3.96928	7.0274	5.81769	2.03222	5.86213	7.37332	0.880064	7.60359
ENSMUSG00000043059	na	625.472	750.984	961.751	657.4	674.698	685.87	653.464	753.335	544.927
ENSMUSG00000043061	na	871.53	886.737	884.448	901.742	617.796	748.008	648.852	770.056	903.138
ENSMUSG00000043065	na	507.604	270.705	192.752	215.255	117.869	211.037	207.375	164.572	480.716
ENSMUSG00000043067	na	473.191	377.875	375.464	312.216	346.494	341.176	263.596	258.739	387.783
ENSMUSG00000043068	na	66.2466	21.4341	29.1135	17.4531	25.4028	3.51728	13.825	17.6013	32.104
ENSMUSG00000043079	na	3985.09	3974.88	3365.09	3633.12	1963.12	1711.74	1715.21	1108.88	2033.54
ENSMUSG00000043085	na	1370.52	1183.63	1191.64	1893.65	2044.41	1790.3	2477.41	1891.25	1363.58
ENSMUSG00000043088	na	951.543	631.114	468.828	613.766	443.024	317.728	358.528	359.946	430.87
ENSMUSG00000043090	na	966.168	455.31	664.707	331.129	219.691	227.155	316.088	337.9	814.429
ENSMUSG00000043091	na	3350.09	14007	10850.8	11526.3	20042.9	14373.6	8362.58	13780.6	3195.96
ENSMUSG00000043099	na	165.186	77.7978	117.458	38.7846	98.5629	43.3798	82.9498	25.5219	196.848
ENSMUSG00000043131	na	3067.14	4098.7	4359.96	3260.8	2624.61	3300.43	2113.36	3706.05	3375.15
ENSMUSG00000043140	na	871.53	517.594	620.419	463.476	470.46	350.556	454.381	491.076	849.067
ENSMUSG00000043144	na	2674.82	2426.02	1255.89	1675.49	1237.62	2007.19	2943.8	749.815	1060.28
ENSMUSG00000043153	na	242.617	284.2	288.123	237.555	229.641	234.485	226.73	227.056	222.194
ENSMUSG00000043154	na	4324.95	3207.28	3033.82	3991.82	2755.69	3239.41	4184.37	3936.54	5118.73
ENSMUSG00000043155	na	49.0397	23.8157	43.1683	25.21	55.8861	72.6905	136.406	60.7244	122.502
ENSMUSG00000043157	na	10.3242	1.58771	1.00391	5.81769	20.3222	5.86213	8.29498	6.16045	5.06906
ENSMUSG00000043162	na	1353.67	725.684	743.38	784.068	977.905	735.605	1120.83	1000.51	1157.69
ENSMUSG00000043165	na	43.0173	21.4341	15.0587	17.4531	34.5478	12.8967	17.5116	16.7212	32.9489
ENSMUSG00000043168	na	334.675	242.92	240.939	278.279	222.528	170.002	304.149	160.172	196.004
ENSMUSG00000043183	na	357.904	265.942	230.9	176.47	145.304	221.589	171.43	220.016	341.316
ENSMUSG00000043190	na	393.178	354.853	383.495	366.514	366.817	315.383	448.852	326.504	381.024
ENSMUSG00000043192	na	3474.37	3057.96	3284.52	3669.59	3848.62	4082.27	5786.57	4423.78	4022.1
ENSMUSG00000043207	na	3535.16	4828.23	3960.44	5298.95	4303.23	6300.61	5670.08	5016.36	4857.01
ENSMUSG00000043219	na	36.1345	25.4034	31.1214	30.0581	20.3222	23.4485	35.0233	22.0016	44.7767
ENSMUSG00000043241	na	1812.75	1513.1	1379.38	1271.17	1555.67	1381.12	1145.62	1377.29	1491.99
ENSMUSG00000043243	na	53.0554	34.0665	34.1331	8.72653	22.8437	25.7934	10.1383	14.9611	47.867
ENSMUSG00000043251	na	98.9398	55.5699	37.1448	21.3315	21.3383	15.2415	47.9266	24.6418	63.3632
ENSMUSG00000043252	na	3504.19	2630.84	8015.25	2591.78	3239.36	3090.52	3442.42	8152.04	6254.37
ENSMUSG00000043257	na	783.775	392.165	345.346	251.13	213.383	230.968	295.854	241.137	609.976
ENSMUSG00000043259	na	223.69	192.113	123.481	132.837	66.0472	138.346	372.354	145.211	180.796
ENSMUSG00000043262	na	419.524	546.849	550.601	563.7	408.654	682.939	450.454	767.156	647.538
ENSMUSG00000043263	na	357.885	515.014	540.79	710.199	292.64	358.722	225.636	126.729	248.474
ENSMUSG00000043279	na	3304.59	6615.21	6430.07	4789.9	3173.32	3686.11	2064.53	2444.82	3218.85
ENSMUSG00000043284	na	1776.6	2390.32	1977.69	1883.96	2538.18	1990.75	1901.38	2025.92	1311.19
ENSMUSG00000043290	na	271.009	131.78	148.579	105.688	101.611	60.9662	117.973	83.6061	196.004
ENSMUSG00000043295	na	9.53798	12.1144	12.047	10.9804	8.13906	10.664	12.9033	13.5674	13.6603
ENSMUSG00000043300	na	435.335	272.292	325.268	555.589	498.911	104.346	175.116	161.052	223.039
ENSMUSG00000043311	na	682.254	407.248	395.542	365.545	362.752	327.107	409.219	292.181	554.217
ENSMUSG00000043313	na	19.788	21.4341	17.0665	15.5138	13.2094	1.17243	7.37332	4.40032	16.052
ENSMUSG00000043323	na	2281.64	2737.18	2798.93	3398.5	2876.63	2748.15	3192.6	2753.73	2089.28
ENSMUSG00000043329	na	8.77478	7.44719	4.1862	2.09432	9.5047	3.55045	6.72369	5.56032	5.23065
ENSMUSG00000043333	na	65.3863	73.8286	137.536	40.7238	62.9989	48.879	19.355	88.7378	84.4843
ENSMUSG00000043336	na	670.203	591.419	898.495	791.201	484.683	447.865	464.517	491.957	599.842
ENSMUSG00000043342	na	2399.5	1668.68	1363.32	1525.2	1570.91	1192.36	2378.82	1134.4	1417.65
ENSMUSG00000043346	na	95.4032	85.1316	69.7012	86.4368	53.5434	73.0795	89.7298	63.57	112.288
ENSMUSG00000043372	na	90.3363	53.9822	74.2897	76.5996	85.3534	59.7938	133.641	63.3646	78.5704
ENSMUSG00000043384	na	1447.26	1586.21	1786.93	1337.05	1478.89	913.007	1075.36	1563.54	1290.23
ENSMUSG00000043391	na	1082.32	930.398	825.218	1015.19	795.615	717.525	976.965	644.207	1383.01
ENSMUSG00000043398	na	415.547	112.727	122.478	126.05	112.788	71.518	141.936	94.1669	219.659
ENSMUSG00000043411	na	2217.1	1970.36	1761.87	1861.66	1820.87	1703.54	1694.94	1720.52	2133.23
ENSMUSG00000043415	na	621.17	546.173	505.973	543.954	523.297	567.455	436.869	473.475	616.736
ENSMUSG00000043419	na	62.8053	12.7017	8.03132	7.75692	8.12889	11.7243	18.4333	15.8412	56.6045
ENSMUSG00000043421	na	145.398	431.858	681.658	324.821	689.94	378.694	186.176	421.551	101.381
ENSMUSG00000043424	na	2512.27	2646.45	2497.48	2190.1	2778.37	2964.38	2191.31	2708.9	2258.34
ENSMUSG00000043432	na	254.662	239.744	261.018	143.503	200.174	146.553	155.761	166.332	261.901
ENSMUSG00000043439	na	171.209	266.735	243.951	266.644	405.428	379.866	711.525	255.219	170.658
ENSMUSG00000043445	na	1885.87	1256.67	1375.36	1129.6	1565.83	1075.12	1835.03	1229.45	2141.7
ENSMUSG00000043448	na	6.88277	7.1447	13.0509	2.90884	7.11278	2.34485	3.68666	7.04051	12.6726
ENSMUSG00000043456	na	17.2069	11.9078	7.0274	10.6658	10.1611	2.34485	12.9033	10.5608	22.8108
ENSMUSG00000043458	na	13.7655	17.4648	7.0274	19.3923	9.145	2.34485	9.21665	7.92058	12.6726
ENSMUSG00000043461	na	5.16208	12.7017	528.059	0.969615	701.118	5.86213	3.68666	445.312	795.841
ENSMUSG00000043467	na	808.725	1060.59	936.653	811.568	482.653	671.801	576.962	711.971	605.753
ENSMUSG00000043483	na	6002.37	5472.91	5472.04	5408.7	7394.72	4916.93	5801.46	5353.73	4219.23
ENSMUSG00000043484	na	36.8815	40.1061	46.7691	49.0897	41.057	60.5306	36.1818	51.7343	36.8565
ENSMUSG00000043487	na	505.883	176.286	217.901	159.017	158.541	229.796	195.444	134.174	384.816
ENSMUSG00000043488	na	128.192	61.9207	119.466	39.7542	57.9184	17.5864	35.0233	39.6029	45.6215
ENSMUSG00000043496	na	246.059	37.3112	67.2623	40.7238	19.3061	23.4485	48.8482	14.9611	291.471
ENSMUSG00000043505	na	309.375	220.202	306.833	365.255	142.256	157.105	235.025	102.087	304.289
ENSMUSG00000043510	na	603.103	365.174	352.374	433.418	428.8	316.555	552.999	392.509	513.664
ENSMUSG00000043518	na	245.199	181	109.427	160.956	108.724	127.795	187.098	125.849	194.314
ENSMUSG00000043535	na	1410.11	1895.73	1442.63	1440.85	1185.8	1567.53	1235.03	1499.63	1461.58
ENSMUSG00000043541	na	54.2018	53.9822	69.2701	57.2073	64.015	90.2769	82.0282	131.13	32.104
ENSMUSG00000043542	na	909.386	1128.07	981.828	896.892	714.326	816.009	571.432	668.85	703.753
ENSMUSG00000043556	na	69.688	105.583	49.1918	91.1438	56.9022	53.9316	45.1616	50.1637	94.6224
ENSMUSG00000043557	na	7.74311	213.547	22.0861	28.1188	23.3706	49.2419	14.7466	13.201	9.29328
ENSMUSG00000043572	na	225.41	165.122	176.689	233.677	154.449	193.45	270.048	167.212	167.279
ENSMUSG00000043587	na	505.885	197.671	195.763	248.221	273.334	181.726	289.403	165.452	381.024
ENSMUSG00000043602	na	173.79	98.4381	129.505	67.873	72.1439	63.311	76.4982	80.9659	156.296
ENSMUSG00000043613	na	25.8104	42.8682	48.1879	40.7238	5.08056	16.414	35.0233	22.0016	27.035
ENSMUSG00000043614	na	552.342	289.757	337.316	367.484	290.608	303.658	499.543	266.659	314.282
ENSMUSG00000043618	na	173.138	186.222	163.93	216.115	217.156	281.834	332.349	239.029	176.411
ENSMUSG00000043621	na	236.595	111.934	106.415	240.465	203.222	340.004	470.048	294.821	333.714
ENSMUSG00000043629	na	134.214	36.5174	36.1409	33.4493	74.1761	7.03456	7.37332	14.9611	32.104
ENSMUSG00000043631	na	125.611	38.1051	64.2505	56.2377	34.5478	23.4485	75.5765	28.162	70.9668
ENSMUSG00000043633	na	25.8104	26.9911	23.09	21.3315	37.5961	36.3452	35.9449	27.282	20.2762
ENSMUSG00000043635	na	14.6259	15.0833	16.0626	23.2708	4.06445	5.86213	10.1383	22.0016	12.6726
ENSMUSG00000043639	na	532.555	698.592	556.169	426.63	316.01	308.349	335.486	411.87	609.134
ENSMUSG00000043644	na	113.566	53.1883	91.3562	75.63	62.9989	62.1386	97.6965	60.7244	76.8807
ENSMUSG00000043664	na	491.258	213.547	97.3797	67.873	91.45	58.6213	89.4015	46.6434	158.831
ENSMUSG00000043668	na	679.674	412.011	366.429	360.696	288.576	216.899	231.338	383.708	348.92
ENSMUSG00000043671	na	343.278	1055.83	493.926	731.09	371.897	692.904	430.418	455.873	324.42
ENSMUSG00000043673	na	160.885	281.819	173.677	173.561	93.4823	195.795	128.112	134.65	109.83
ENSMUSG00000043681	na	440.497	550.142	602.349	564.316	1401.22	439.66	115.208	518.358	173.193
ENSMUSG00000043683	na	2077.71	1516.26	1362.21	1675.49	1433.7	1439.74	2179.74	1377.3	2230.38
ENSMUSG00000043687	na	33.5535	6.82665	18.6312	7.62242	25.4028	8.20699	45.3864	33.8612	52.9049
ENSMUSG00000043702	na	829.373	3475.5	1694.61	1862.63	1906.23	2307.34	1174.2	1889.5	1061.97
ENSMUSG00000043705	na	8.60346	19.8464	141.552	9.69615	274.35	14.0691	21.1983	146.971	203.607
ENSMUSG00000043716	na	11345.6	10989	11667.2	10734.1	13656.7	9315.96	10496.5	10218.2	8057.79
ENSMUSG00000043733	na	3884.55	5929.91	5685.12	6159.6	4769.65	6664.07	5391.62	6026.46	5105.17
ENSMUSG00000043740	na	24.95	27.7849	27.1057	22.3011	14.2256	39.8625	12.9033	14.9611	10.1381
ENSMUSG00000043753	na	10.3242	3.96928	6.02349	8.72653	6.09667	4.68971	13.825	6.16045	5.06906
ENSMUSG00000043760	na	3402.67	3342.92	2352.17	4277.94	2811.58	3305.07	3002.78	2655.15	2844.59
ENSMUSG00000043770	na	669.34	530.796	593.365	621.679	802.828	884.139	1421.13	727.324	584.253
ENSMUSG00000043773	na	17.2069	9.52627	14.0548	9.69615	9.145	10.5518	7.37332	7.92058	10.1381
ENSMUSG00000043782	na	199.6	167.503	159.622	123.141	137.175	110.208	111.521	117.049	147.003
ENSMUSG00000043789	na	399.201	254.034	207.81	404.329	402.38	342.349	540.096	332.664	443.543
ENSMUSG00000043794	na	141.957	53.9822	50.1957	26.1796	37.5961	5.86213	29.4933	34.3225	46.4664
ENSMUSG00000043801	na	4894.27	5228.39	5286.98	6020.44	7868.49	6905.5	8596.34	6799.11	5157.63
ENSMUSG00000043807	na	18.0673	30.1665	22.0861	17.4531	37.5961	14.0691	25.8066	40.483	12.6726
ENSMUSG00000043811	na	197.88	104.789	80.3132	119.263	54.87	69.1732	91.2448	36.9627	163.9
ENSMUSG00000043822	na	79.1518	26.1972	52.2036	20.3619	49.7895	18.7588	31.3366	37.8428	107.295
ENSMUSG00000043831	na	473.192	516.801	551.149	664.186	463.346	810.147	753.921	673.25	625.184
ENSMUSG00000043832	na	162.605	56.3638	78.3053	83.3868	26.4189	72.6905	57.1432	33.4424	74.3462
ENSMUSG00000043833	na	168.628	100.82	127.497	80.478	84.3372	69.1732	92.1665	73.9254	138.554
ENSMUSG00000043843	na	9.46381	7.1447	16.0626	21.3315	39.6283	10.5518	5.52999	5.28038	0.844843
ENSMUSG00000043866	na	1903.82	1872.02	1986.46	1770.53	2308.02	2151.11	2568.44	2098.67	1755.71
ENSMUSG00000043870	na	56.9041	28.8383	45.7765	83.619	45.3045	91.7556	101.914	59.6829	58.064
ENSMUSG00000043872	na	260.684	167.503	171.67	113.445	82.305	138.346	104.148	134.65	257.677
ENSMUSG00000043881	na	824.017	922.16	667.393	785.855	796.544	560.071	673.62	532.322	722.616
ENSMUSG00000043885	na	552.342	697.005	538.098	702.001	428.799	445.522	512.446	399.549	511.975
ENSMUSG00000043889	na	1568.55	3157.32	4136.86	3773.97	3841.8	4287.13	3093.37	5438.85	1859.09
ENSMUSG00000043895	na	107.543	123.841	116.454	96.9615	98.5628	138.346	105.991	110.888	119.123
ENSMUSG00000043903	na	12.9052	24.6095	21.0822	6.7873	12.1933	18.7588	5.52999	13.201	9.29328
ENSMUSG00000043909	na	1206.21	1101.87	860.353	768.904	678.763	804.285	723.505	793.817	1021.42
ENSMUSG00000043923	na	795.82	558.08	592.309	628.311	499.927	597.937	655.304	727.813	642.081
ENSMUSG00000043924	na	9.46381	26.1972	59.231	20.3619	86.3695	28.1382	38.7099	91.5267	36.3283
ENSMUSG00000043929	na	410.385	546.966	592.31	470.263	381.042	400.97	416.593	440.032	438.473
ENSMUSG00000043931	na	4.30173	3.96928	2.00783	5.81769	1.01611	1.17243	2.76499	1.76013	20.2762
ENSMUSG00000043940	na	4655.3	4474.13	3272.78	4530.03	2624.62	3877.26	3486.69	3655.79	5501.54
ENSMUSG00000043943	na	80.0122	43.6621	72.2818	87.2653	55.8861	51.5868	66.3599	25.5219	70.9669
ENSMUSG00000043953	na	184.114	946.283	1094.26	1508.71	732.617	568.629	268.204	205.935	243.315
ENSMUSG00000043962	na	5062.87	6241.26	6500.07	6963.78	5306.6	5814.6	6123.83	6043.65	5416.63
ENSMUSG00000043964	na	961.858	566.815	659.574	605.036	591.376	447.866	652.544	553.561	831.316
ENSMUSG00000043969	na	1294.82	1203.48	1178.6	1021	1070.98	853.526	929.959	973.351	1121.95
ENSMUSG00000043987	na	856.044	653.342	587.291	609.889	588.327	654.214	670.973	579.083	909.05
ENSMUSG00000043991	na	3388.9	2453.01	1698.62	1258.56	2088.11	1342.43	1173.28	1209.21	2163.64
ENSMUSG00000043993	na	375.971	143.688	293.143	145.442	157.497	66.8283	281.108	118.809	299.919
ENSMUSG00000043998	na	2622.33	2876.93	2425.46	2791.52	2272.03	2807.96	3093.11	2561.87	4063.7
ENSMUSG00000043999	na	3.44138	7.1447	14.0548	12.605	16.2578	1.17243	11.06	8.80064	6.75875
ENSMUSG00000044005	na	11.1845	11.114	10.0391	3.87846	30.4833	15.2415	12.9033	14.081	25.3453
ENSMUSG00000044017	na	10.3242	44.4559	38.1488	38.7846	52.8378	30.4831	18.4333	29.9222	39.7076
ENSMUSG00000044018	na	2525.98	2254.55	1993.77	2513.24	2332.99	2841.96	2973.29	2304.89	2954.42
ENSMUSG00000044022	na	12.9052	4.76313	11.4119	10.013	8.29399	3.92248	5.52999	4.40032	7.60359
ENSMUSG00000044024	na	15.4862	21.4341	15.0587	11.6354	27.435	5.86213	11.9816	12.3209	15.2072
ENSMUSG00000044026	na	1343	1004.23	1540.01	628.31	814.921	495.936	822.125	1603.48	1317.96
ENSMUSG00000044030	na	1203.62	815.29	672.623	605.04	658.44	487.73	625.811	541.24	1035.78
ENSMUSG00000044033	na	2346.16	985.969	815.178	1257.59	1015.1	405.659	761.295	511.319	904.833
ENSMUSG00000044034	na	7.74311	12.7017	8.03132	8.72653	1.01611	2.34485	5.52999	3.52026	2.53453
ENSMUSG00000044037	na	2007.2	2311.75	2297.96	2040.1	1989.56	3367.21	1926.3	3316.95	2463.57
ENSMUSG00000044042	na	1258.69	1648.83	1325.17	1734.64	1177.67	1603.88	1255.31	1670.36	1208.13
ENSMUSG00000044043	na	28.3914	65.0962	51.1996	67.873	34.5478	35.1728	37.7883	26.4019	35.4834
ENSMUSG00000044062	na	59.3639	33.3419	10.0391	6.7873	10.1611	11.7243	5.52999	6.16045	14.3623
ENSMUSG00000044066	na	1029.83	390.577	376.468	377.18	328.204	328.279	449.772	207.695	912.427
ENSMUSG00000044067	na	9.46381	14.2894	11.0431	18.4227	12.1933	2.34485	8.29498	18.4813	2.53453
ENSMUSG00000044068	na	492.44	478.862	470.719	438.245	471.721	336.38	368.139	453.75	754.611
ENSMUSG00000044072	na	226.271	144.482	109.427	131.868	122.95	84.4147	101.383	92.4067	197.693
ENSMUSG00000044080	na	6202.82	5395.75	5128.94	5160.18	7966.67	4351.96	6335.29	5031.29	3456.22
ENSMUSG00000044083	na	5.16208	7.93856	24.094	16.4835	12.1933	7.03456	19.355	32.5624	7.60359
ENSMUSG00000044086	na	19.788	13.4955	6.02349	29.0884	14.2256	5.86213	20.2766	13.201	6.75875
ENSMUSG00000044092	na	90.3363	57.9515	92.3602	81.4476	115.837	35.1728	55.2999	45.7633	46.4664
ENSMUSG00000044098	na	1179.54	1304.31	1263.93	1413.69	1258.96	1315.46	1311.54	1434.5	1028.17
ENSMUSG00000044117	na	19.788	19.8464	15.0587	21.3315	22.3545	15.2415	6.45166	15.8412	12.6726
ENSMUSG00000044122	na	101.521	134.956	151.591	93.083	146.32	133.657	156.683	140.81	103.916
ENSMUSG00000044125	na	10.3242	8.73241	9.03523	4.84807	11.1772	10.5518	5.52999	8.80064	9.29328
ENSMUSG00000044134	na	1048.77	501.713	647.526	792.178	690.956	798.427	1429.5	741.019	764.589
ENSMUSG00000044139	na	140.236	141.306	59.2242	144.221	80.2717	30.4825	82.9494	22.0016	40.4846
ENSMUSG00000044141	na	105.401	125.419	105.031	134.8	70.5558	321.534	258.504	266.489	188.066
ENSMUSG00000044145	na	85.1742	30.9604	36.1409	38.7846	58.9345	70.3456	78.3415	39.6029	59.9839
ENSMUSG00000044147	na	1596.8	4080.42	3670.31	3669.02	4438.37	3669.7	2443.33	3533.46	2955.26
ENSMUSG00000044148	na	1108.13	744.637	881.437	738.846	798.664	676.49	730.88	889.745	815.274
ENSMUSG00000044149	na	275.31	331.038	267.041	244.343	187.981	212.209	180.646	219.136	347.23
ENSMUSG00000044150	na	318.328	319.13	288.124	242.404	262.157	199.313	216.591	253.458	285.557
ENSMUSG00000044155	na	544.598	625.557	927.62	584.678	828.134	583.867	480.189	900.302	401.3
ENSMUSG00000044156	na	1224.28	1071.71	744.901	932.765	986.636	425.591	878.353	699.654	560.974
ENSMUSG00000044162	na	37.8552	304.046	329.284	301.551	257.076	248.555	103.226	140.81	53.2251
ENSMUSG00000044164	na	12.9052	7.1447	15.0587	6.7873	23.3706	5.86213	6.45165	11.4408	80.2601
ENSMUSG00000044165	na	26.2647	41.6905	25.5555	44.6023	40.6435	54.7836	208.296	98.3805	59.9839
ENSMUSG00000044167	na	4522.84	3450.1	3497.64	4279.88	3980.11	3559.49	5542.89	3655.79	4995.56
ENSMUSG00000044177	na	24.0897	24.6095	30.1174	34.9061	32.5156	4.68971	25.8066	29.0421	19.4314
ENSMUSG00000044197	na	1836.01	4569.42	3613.08	3882.19	2953.82	2593.36	2609.25	3352.25	2775.36
ENSMUSG00000044199	na	39.5759	8.73241	14.0548	14.5442	12.1933	24.621	3.68666	13.201	38.8628
ENSMUSG00000044201	na	1.72069	3.96928	5.01957	5.81769	2.03222	23.4485	17.5116	13.201	2.53453
ENSMUSG00000044211	na	341.116	594.604	462.405	659.926	419.377	585.035	481.713	588.165	664.423
ENSMUSG00000044221	na	6776.96	5124.4	4423.21	5908.76	5660.91	6715.83	7439.56	6196.53	7205.62
ENSMUSG00000044224	na	1763.72	2125.95	1592.2	1760.81	1946.87	2050.59	1814.75	2031.17	1490.32
ENSMUSG00000044229	na	61.0846	15.8771	102.399	33.9365	20.3222	16.414	34.1016	38.7228	59.139
ENSMUSG00000044231	na	100.66	23.8157	57.2231	25.21	19.3061	41.0349	31.3366	43.1231	108.14
ENSMUSG00000044244	na	98.0794	585.072	296.155	464.446	372.913	354.073	272.813	344.104	62.5184
ENSMUSG00000044249	na	585.896	345.327	306.194	550.741	414.573	864.078	850.697	693.491	631.098
ENSMUSG00000044250	na	197.88	177.823	180.705	126.05	99.579	89.1045	126.268	86.2462	98.0018
ENSMUSG00000044252	na	2863.2	3666.84	2266.84	3673.88	2377.69	3221.82	3164.1	2678.06	3092.98
ENSMUSG00000044254	na	86.0346	126.223	97.3797	128.959	157.497	302.486	95.8532	185.694	53.2251
ENSMUSG00000044258	na	513.023	903.662	1332.54	1085.5	1038.37	972.738	1042.64	1341.93	214.498
ENSMUSG00000044268	na	189.568	455.066	421.258	466.123	261.449	440.895	320.395	438.753	589.984
ENSMUSG00000044276	na	19.788	5.55699	15.0587	13.5746	11.1772	8.20699	8.29498	11.4408	3.37937
ENSMUSG00000044279	na	1217.38	1713.14	1312.12	1370.06	1404.26	1627.33	1005.54	1490.83	813.583
ENSMUSG00000044296	na	61.9449	7.93856	10.0391	19.3923	6.09667	5.86213	10.1383	14.081	36.3283
ENSMUSG00000044308	na	4088.34	4927.43	4482.47	6197.81	4953.52	6236.24	5795.47	6174.52	6038.84
ENSMUSG00000044309	na	9.46381	27.7849	49.1918	38.7846	15.2417	15.2415	4.60832	1.76013	31.2592
ENSMUSG00000044313	na	160.885	816.879	858.347	617.644	669.622	188.761	118.895	333.545	55.7596
ENSMUSG00000044317	na	295.099	567.607	789.077	526.501	337.349	453.729	176.96	248.178	451.991
ENSMUSG00000044320	na	34.4138	12.7017	7.0274	16.4835	23.3706	3.51728	10.1383	7.04051	9.29328
ENSMUSG00000044328	na	341.557	284.2	301.174	343.244	358.687	269.658	358.528	194.494	224.728
ENSMUSG00000044330	na	128.925	153.53	173.055	152.494	316.104	198.602	230.397	203.918	130.718
ENSMUSG00000044337	na	1906.53	3010.3	3500.65	4067.53	6493.97	4036.67	4418.46	3786.04	1832.46
ENSMUSG00000044338	na	43.0173	15.8771	31.1214	8.72653	14.2256	2.34485	20.2766	26.4019	88.7085
ENSMUSG00000044339	na	172.929	201.64	172.673	109.567	290.607	152.415	171.43	145.211	130.951
ENSMUSG00000044340	na	821.63	847.044	733.862	834.838	642.182	772.629	701.387	687.33	1029.02
ENSMUSG00000044345	na	1158.89	365.968	731.855	419.843	510.09	309.52	682.032	478.754	1609.42
ENSMUSG00000044348	na	127.331	207.99	195.763	206.528	133.111	114.898	148.388	173.373	98.8466
ENSMUSG00000044349	na	6866.24	5329.89	3983.53	7611.43	5279.71	4046.06	4894.03	3033.59	3229.86
ENSMUSG00000044350	na	157.443	477.9	510.992	568.194	396.283	579.178	394.473	363.467	272.884
ENSMUSG00000044352	na	129.052	95.2627	62.2427	93.083	97.5467	60.9662	85.7148	27.282	118.278
ENSMUSG00000044362	na	11.1845	8.73241	13.0509	10.6658	1.01611	1.17243	5.52999	2.64019	16.052
ENSMUSG00000044364	na	21.5086	10.3201	8.03132	0.969615	15.2417	5.86213	9.21665	5.28039	5.06906
ENSMUSG00000044365	na	18.0673	68.2716	94.368	68.8426	81.2889	18.7588	19.355	66.8849	27.8798
ENSMUSG00000044367	na	3827.68	1106.63	837.265	1544.6	1186.82	1003.6	1427.66	665.329	2603.81
ENSMUSG00000044377	na	30.5227	25.0841	37.0321	34.583	33.3533	24.5728	39.2658	25.1962	33.6666
ENSMUSG00000044390	na	22.369	34.1358	27.1057	29.0884	49.7894	28.1382	38.7099	36.9627	31.2592
ENSMUSG00000044393	na	1089.2	1305.89	930.629	1697.79	879.953	759.733	492.169	726.053	548.303
ENSMUSG00000044405	na	5.16208	6.35084	376.468	4.84807	226.593	3.51728	262.674	228.817	219.659
ENSMUSG00000044408	na	1948.68	1523.41	1922.49	1654.16	1797.5	1479.6	2470.98	1905.34	1739.53
ENSMUSG00000044424	na	1343.06	1452.8	1651.62	1513.75	1925.95	1455.25	1580.7	1336.65	1170.55
ENSMUSG00000044433	na	1783.5	926.427	1032.03	1179.05	1050.66	1530.01	1701.39	1501.38	1744.59
ENSMUSG00000044434	na	28.8134	110.76	69.334	75.06	58.4945	104.339	84.4168	91.0538	55.5283
ENSMUSG00000044441	na	16.3466	28.5788	36.1409	64.9642	74.1761	85.5872	68.2032	103.848	20.2762
ENSMUSG00000044442	na	985.954	980.407	1074.19	1135.42	857.598	1113.81	1292.18	1136.16	922.563
ENSMUSG00000044447	na	2056.22	2370.46	1838.16	1790.88	1469.3	2873.62	1430.43	2810.03	2885.16
ENSMUSG00000044452	na	935.196	1019.31	1056.12	1058.82	822.034	1021.18	731.804	1076.32	1067.88
ENSMUSG00000044456	na	919.707	802.588	755.947	1281.84	647.261	593.249	870.052	511.318	1051
ENSMUSG00000044461	na	43.8776	18.2587	25.0979	21.3315	24.3867	17.5864	15.6683	5.28039	49.0009
ENSMUSG00000044465	na	1767.15	2621.33	2452.56	2395.92	2181.59	2982.66	2201.86	2793.33	1737
ENSMUSG00000044468	na	451.682	431.064	441.722	342.274	349.542	232.14	258.066	338.825	365.817
ENSMUSG00000044469	na	97.2191	71.447	47.184	44.6023	58.9345	32.8279	61.7516	25.5219	68.4323
ENSMUSG00000044471	na	23.2293	92.0872	61.2388	79.5084	62.9989	105.518	74.6549	66.0048	45.6215
ENSMUSG00000044475	na	1289.66	1046.3	1152.49	1462.18	1865.59	1906.37	2678.36	1970.5	1939.81
ENSMUSG00000044477	na	3317.51	3484.17	3533.85	3867.78	3654.97	3540.76	3693.1	3676.81	3588.05
ENSMUSG00000044485	na	21.5088	8.73241	4.01566	9.69615	13.2094	12.8967	14.7466	19.3614	10.983
ENSMUSG00000044496	na	2629.22	2818.98	2471.64	2820.61	2591.08	2388.23	2658.08	2481.78	2698.43
