#1.2							
20399	6						
Name	Description	S39	S3	S2	S35	S37	S33
ENSMUSG00000044349	na	2058.53	2224.14	2455.49	1997.33	2660.93	3297.82
ENSMUSG00000044350	na	201.393	192.07	207.66	208.001	217.345	261.036
ENSMUSG00000044352	na	53.3894	41.965	68.3522	43.2541	65.6775	58.7673
ENSMUSG00000044361	na	24.8257	22.9936	25.2834	9.54135	32.3483	21.9859
ENSMUSG00000044362	na	42.5763	84.7369	61.8424	61.7007	83.2818	79.9508
ENSMUSG00000044365	na	121.647	226.772	131.497	205.457	215.314	181.768
ENSMUSG00000044367	na	245.997	271.158	265.597	248.711	224.116	377.887
ENSMUSG00000044375	na	7.43397	4.84211	7.81167	3.81654	4.06253	9.56676
ENSMUSG00000044377	na	42.2292	47.0656	42.4899	43.1262	45.9573	41.8265
ENSMUSG00000044390	na	50.6861	34.7018	55.3327	37.5293	64.3233	60.8173
ENSMUSG00000044393	na	683.925	846.562	729.74	833.915	986.517	949.16
ENSMUSG00000044405	na	12.8405	32.2807	13.6704	8.26917	29.1148	25.2836
ENSMUSG00000044408	na	2091.63	2203.16	2437.92	1942.62	1756.36	2073.94
ENSMUSG00000044424	na	1430.38	1361.45	1730.68	1259.25	1495.1	1500.78
ENSMUSG00000044433	na	718.39	768.283	846.264	746.769	777.974	1020.92
ENSMUSG00000044434	na	71.4293	114.537	22.9451	123.716	72.931	65.4895
ENSMUSG00000044442	na	335.881	397.861	408.81	328.223	413.701	433.92
ENSMUSG00000044447	na	1556.4	1562.39	1051.32	1684.37	1344.01	1230.69
ENSMUSG00000044452	na	709.603	886.105	627.538	944.585	731.252	829.575
ENSMUSG00000044453	na	31.0875	23.4035	54.6817	34.3488	45.3649	28.0169
ENSMUSG00000044456	na	3760.77	3848.67	1876.12	5212.12	2478.75	1847.72
ENSMUSG00000044461	na	52.0378	110.562	135.402	126.582	124.584	174.252
ENSMUSG00000044465	na	1432.05	1476.04	1201.7	1498.63	1380.58	1363.26
ENSMUSG00000044468	na	2241	2308.88	3165.03	1929.26	2063.76	2269.37
ENSMUSG00000044469	na	60.1475	46.0001	60.5405	68.0616	63.6463	37.5837
ENSMUSG00000044471	na	26.3568	39.5439	17.5763	44.5263	28.4377	17.0835
ENSMUSG00000044475	na	1037.39	843.34	1121.63	773.479	954.679	1208.82
ENSMUSG00000044477	na	3764.32	3710.62	3445.06	4084.21	3385.38	3252.7
ENSMUSG00000044496	na	2740.43	2391.2	2350.66	2367.53	2101.68	2203.77
ENSMUSG00000044501	na	464.282	551.196	440.057	534.315	516.62	470.822
ENSMUSG00000044502	na	1515.85	1384.82	1603.34	1188.83	1182.2	1434.3
ENSMUSG00000044505	na	16.2196	25.0176	22.7841	19.0827	13.5418	26.6503
ENSMUSG00000044528	na	50.6861	46.8071	45.5681	35.621	58.9066	60.1339
ENSMUSG00000044533	na	9257.86	8050.24	9449.76	8459.86	7354.25	9583.27
ENSMUSG00000044534	na	2147.05	2331.48	1268.1	2813.44	1881.6	1087.2
ENSMUSG00000044548	na	550.115	633.512	628.189	671.713	662.194	589.723
ENSMUSG00000044550	na	55.683	38.7752	62.5915	35.9269	52.9105	49.5469
ENSMUSG00000044551	na	725.148	535.053	635.999	515.232	576.202	625.256
ENSMUSG00000044556	na	8.10978	6.45615	5.85876	3.81654	6.77088	8.88342
ENSMUSG00000044562	na	6208.78	5965.36	4820.74	5655.88	5287.12	4585.64
ENSMUSG00000044566	na	47.3071	53.2632	31.8977	65.5172	41.9794	56.7172
ENSMUSG00000044573	na	1125.83	1098.42	1273.71	1087.39	960.203	1184.91
ENSMUSG00000044583	na	227.074	224.351	207.009	227.085	196.355	129.835
ENSMUSG00000044595	na	71.6364	50.8421	61.8424	53.4315	62.2921	64.9173
ENSMUSG00000044600	na	2474.15	2216.87	2265.39	2136	1786.15	2218.79
ENSMUSG00000044609	na	1270.48	1032.48	1731.65	1115.36	1257.92	1257.81
ENSMUSG00000044617	na	944.114	1026.53	741.458	1150.69	912.037	740.057
ENSMUSG00000044626	na	1488.13	1262.99	1402.18	1328.79	1285.12	1195.16
ENSMUSG00000044627	na	2625.53	2381.53	3103.23	2152.54	3043.52	2984.82
ENSMUSG00000044628	na	78.3946	79.8948	118.477	54.0676	108.334	138.035
ENSMUSG00000044629	na	348.721	397.053	349.572	298.962	343.961	338.253
ENSMUSG00000044636	na	229.777	240.492	197.245	229.628	185.522	185.185
ENSMUSG00000044641	na	4404.96	4348.22	2489.32	4201.37	2551.27	2703.29
ENSMUSG00000044645	na	1021.36	976.517	512.322	1044.26	634.714	511.974
ENSMUSG00000044646	na	205.448	191.263	135.402	216.907	257.97	347.137
ENSMUSG00000044667	na	12.8405	16.1404	9.11362	6.99699	6.09379	19.8169
ENSMUSG00000044674	na	1224.58	1396.14	1039.6	1682.46	1016.99	1202.68
ENSMUSG00000044676	na	741.372	756.98	819.57	615.736	799.634	893.128
ENSMUSG00000044678	na	14.8679	11.2983	40.3603	13.3579	16.2501	56.7172
ENSMUSG00000044681	na	3.37908	10.4912	5.85876	5.72481	3.38544	4.10004
ENSMUSG00000044694	na	567.685	792.492	732.995	772.849	1040.01	1133.66
ENSMUSG00000044697	na	15.21	4.57325	11.6544	8.02515	15.2761	9.1522
ENSMUSG00000044700	na	562.278	722.28	512.966	727.05	726.515	703.842
ENSMUSG00000044701	na	7.43397	9.68422	13.6704	7.63308	10.1563	7.51674
ENSMUSG00000044702	na	74.3397	78.2808	55.9837	68.0616	85.3131	74.4841
ENSMUSG00000044703	na	12.8654	12.1053	10.4156	16.7268	27.4447	28.1033
ENSMUSG00000044707	na	41.9005	60.5264	38.4074	56.612	44.0107	41.6838
ENSMUSG00000044708	na	14.1921	11.2983	10.4156	19.7188	12.8647	86.7842
ENSMUSG00000044709	na	1117.8	908.702	1330.58	795.746	1068.45	1094.71
ENSMUSG00000044712	na	713.661	763.44	798.744	646.903	1006.83	932.759
ENSMUSG00000044715	na	768.402	723.089	688.078	742.951	652.036	640.289
ENSMUSG00000044716	na	77.0429	157.368	63.7954	99.8661	102.24	98.4009
ENSMUSG00000044719	na	8.7856	18.5614	9.76459	14.6301	27.0835	23.9169
ENSMUSG00000044724	na	2.02745	4.84211	0.650973	5.72481	14.8959	10.2501
ENSMUSG00000044726	na	3.37908	31.4737	11.0665	47.7067	53.4899	12.3001
ENSMUSG00000044730	na	779.212	819.931	613.211	793.204	700.108	759.194
ENSMUSG00000044734	na	541.328	767.476	634.698	681.252	570.786	679.924
ENSMUSG00000044737	na	29.06	19.3684	23.435	21.6271	17.6043	25.9669
ENSMUSG00000044748	na	2.70326	9.68422	3.25486	8.90526	5.4167	269.919
ENSMUSG00000044749	na	92.5866	77.4738	44.2662	151.389	114.428	57.4006
ENSMUSG00000044751	na	999.446	859.28	1124.4	773.588	1019.56	1093.11
ENSMUSG00000044763	na	414.95	423.685	445.916	463.709	496.305	453.055
ENSMUSG00000044768	na	1655.07	1484.89	1659.34	1547.58	1639.17	1399.46
ENSMUSG00000044770	na	58.1201	56.4913	54.6817	78.8751	99.532	61.5006
ENSMUSG00000044772	na	457.527	588.316	587.178	484.064	761.047	824.792
ENSMUSG00000044783	na	3699.45	4205.37	3434.49	4305.09	4578.42	4262.67
ENSMUSG00000044786	na	9001.73	8904.66	7874.66	8649.24	6921.63	8807.77
ENSMUSG00000044788	na	277.76	284.878	277.965	239.806	312.815	355.337
ENSMUSG00000044791	na	2862.77	3228.87	2531.61	3449.56	2746.93	2390.32
ENSMUSG00000044792	na	2926.12	2824.07	3896.87	2262.25	2543.05	2892.04
ENSMUSG00000044795	na	170.222	249.962	112.908	315.436	177.641	165.844
ENSMUSG00000044807	na	323.04	412.386	444.614	476.431	420.472	425.721
ENSMUSG00000044811	na	361.248	267.124	378.733	266.947	257.101	229.777
ENSMUSG00000044813	na	1199.57	1053.15	1243.36	977.669	960.787	1168.51
ENSMUSG00000044827	na	201.531	187.881	193.895	239.634	294.472	185.598
ENSMUSG00000044835	na	277.76	374.457	338.506	327.586	497.66	515.238
ENSMUSG00000044847	na	432.522	419.65	395.141	428.088	406.253	356.704
ENSMUSG00000044854	na	10.1372	11.2983	14.9724	9.54134	12.1876	12.3001
ENSMUSG00000044857	na	2270.08	2151.52	2089.66	2034.22	2096.29	2121.09
ENSMUSG00000044864	na	3064.15	3945.51	2581.77	3819.16	2446.3	2502.39
ENSMUSG00000044867	na	41.2247	33.0878	41.6623	30.5323	42.6565	30.7503
ENSMUSG00000044876	na	1028.59	818.319	930.899	833.279	777.296	875.36
ENSMUSG00000044881	na	242.618	233.229	290.985	191.463	239.689	256.253
ENSMUSG00000044894	na	1666.55	1428.42	2238.06	1098.52	1634.48	2259.79
ENSMUSG00000044906	na	882.614	1062.84	1033.75	1083.26	1222.83	997.68
ENSMUSG00000044916	na	79.0704	54.0702	73.5599	59.7924	71.0942	82.0008
ENSMUSG00000044921	na	1519.24	1821.45	1852.68	1977.59	1841.67	1720.63
ENSMUSG00000044927	na	129.756	142.035	167.951	121.493	171.303	189.285
ENSMUSG00000044933	na	4.73071	2.42106	3.25486	3.81654	2.03126	5.46672
ENSMUSG00000044934	na	971.822	1155.65	1128.79	1078.81	958.079	976.493
ENSMUSG00000044937	na	226.398	255.825	261.691	204.821	423.18	337.57
ENSMUSG00000044938	na	10.1372	114.597	1.95292	47.0706	26.4064	99.0843
ENSMUSG00000044948	na	1422.57	2099.88	1880.69	1861.23	2979.88	2736.84
ENSMUSG00000044949	na	138.542	113.79	79.4187	183.83	100.886	116.851
ENSMUSG00000044950	na	982.635	949.86	916.569	1000.57	1019.7	964.875
ENSMUSG00000044951	na	63.5266	709.369	61.1915	368.295	181.459	524.122
ENSMUSG00000044952	na	475.774	524.562	347.62	584.566	393.388	399.071
ENSMUSG00000044966	na	7.43397	11.2983	3.90584	10.1774	14.8959	8.20008
ENSMUSG00000044968	na	264.244	250.176	243.463	391.196	279.638	277.436
ENSMUSG00000044976	na	39.1973	113.79	70.956	87.7803	124.584	127.101
ENSMUSG00000044982	na	319.661	382.527	327.439	391.831	415.055	400.437
ENSMUSG00000044986	na	2136.93	2041.74	2600.03	1543.15	2090.85	2626.78
ENSMUSG00000044991	na	312.901	340.561	380.168	307.231	333.128	320.486
ENSMUSG00000045005	na	1309.73	1321.89	1116.42	1356.14	1020.37	1123.41
ENSMUSG00000045007	na	35.8868	22.6538	20.9291	37.03	23.2661	38.4161
ENSMUSG00000045009	na	2.70326	4.03509	2.60389	2.54436	0.677088	1.36668
ENSMUSG00000045027	na	1.35163	0.807018	2.60389	1.90827	4.73961	4.78338
ENSMUSG00000045031	na	335.764	392.739	506.673	357.83	485.06	638.542
ENSMUSG00000045036	na	95.2899	347.824	133.449	255.072	451.618	374.471
ENSMUSG00000045038	na	3893.37	4121.44	3282.21	3350.26	2996.11	2653.41
ENSMUSG00000045039	na	2409.36	2784.21	1926.2	3113.66	2631.16	2416.27
ENSMUSG00000045045	na	551.465	524.562	557.231	471.978	640.526	645.073
ENSMUSG00000045048	na	15.3745	20.6398	13.4721	23.4185	19.2228	37.3361
ENSMUSG00000045055	na	2640.02	2019.83	3503.26	1896.48	2190.99	2412.87
ENSMUSG00000045062	na	107.455	101.684	74.2109	103.047	67.0317	82.6842
ENSMUSG00000045064	na	331.826	360.738	365.196	417.273	448.908	401.12
ENSMUSG00000045065	na	2.70326	5.64913	1.95292	1.27218	6.09379	3.4167
ENSMUSG00000045071	na	428.467	443.86	450.473	519.049	555.212	463.988
ENSMUSG00000045078	na	1953.76	2105.52	1654.78	2209.78	1671.73	1525.91
ENSMUSG00000045087	na	124.35	87.158	70.3051	93.5052	125.938	51.9339
ENSMUSG00000045092	na	13182.4	13241.6	7936.01	16384.4	10241	6171.25
ENSMUSG00000045094	na	218.288	186.421	92.4382	294.51	117.813	72.4341
ENSMUSG00000045095	na	1686.16	1676.18	1432.78	1799.49	1325.05	1421.36
ENSMUSG00000045098	na	3297.97	3571.07	2795.88	3946.98	3439.54	3227.42
ENSMUSG00000045100	na	192.607	249.369	205.056	193.371	217.345	264.452
ENSMUSG00000045102	na	14.8679	27.4389	23.435	12.7218	12.1876	19.8169
ENSMUSG00000045103	na	1065.75	1553.53	1244.65	1775.97	1458.44	1437.76
ENSMUSG00000045104	na	1095.22	1024.37	1519.27	852.826	1178.73	1749.85
ENSMUSG00000045106	na	16.2196	14.5263	27.9918	19.7188	24.3752	30.067
ENSMUSG00000045107	na	354.803	283.263	383.423	223.904	318.231	323.903
ENSMUSG00000045114	na	34.2356	83.9544	19.5297	50.5833	62.6856	48.763
ENSMUSG00000045128	na	5883.96	4660.95	7379.68	4596.94	4792.8	5630.5
ENSMUSG00000045136	na	126.194	125.406	152.944	116.17	109.501	155.26
ENSMUSG00000045140	na	176.388	167.86	145.818	155.206	179.428	165.368
ENSMUSG00000045160	na	480.504	540.701	604.756	435.085	467.191	551.454
ENSMUSG00000045165	na	902.213	770.703	906.154	865.718	881.568	788.575
ENSMUSG00000045176	na	822.467	694.036	796.14	597.924	666.932	695.64
ENSMUSG00000045180	na	1254.3	1183.09	718.678	1299.52	1052.87	787.206
ENSMUSG00000045193	na	1705.08	1718.14	1661.28	1501.81	1964.92	2302.85
ENSMUSG00000045205	na	1365.13	1640.67	1424.3	1583.24	1425.24	1439.78
ENSMUSG00000045210	na	1882.14	1839.2	1748.51	2093.37	1564.07	1567.58
ENSMUSG00000045211	na	750.158	619.79	725.185	613.19	564.011	695.64
ENSMUSG00000045215	na	8.7856	20.9825	8.46265	13.3579	7.44797	9.56676
ENSMUSG00000045216	na	1492.89	1568.84	1212.76	1653.83	1277.66	1604.48
ENSMUSG00000045231	na	17.5712	36.3158	18.2272	49.615	35.8857	32.117
ENSMUSG00000045237	na	331.825	315.544	317.675	379.109	277.583	317.07
ENSMUSG00000045238	na	16.8954	28.2457	16.9253	13.3579	15.573	20.5002
ENSMUSG00000045248	na	475.774	509.229	523.382	469.434	467.191	455.105
ENSMUSG00000045251	na	389.945	355.895	457.635	323.133	430.627	504.305
ENSMUSG00000045252	na	1065.77	1070.91	990.14	1141.78	1124.65	1078.29
ENSMUSG00000045257	na	231.805	184.807	308.561	124.037	219.376	293.836
ENSMUSG00000045259	na	47.3071	75.0527	39.0584	51.5233	81.9276	109.334
ENSMUSG00000045268	na	241.942	285.685	216.774	248.711	266.095	258.986
ENSMUSG00000045273	na	30.4117	18.5614	37.1055	17.8105	30.469	30.7503
ENSMUSG00000045275	na	116.916	161.404	125.638	148.209	182.814	245.319
ENSMUSG00000045281	na	6.75815	4.03509	4.55681	6.3609	5.4167	4.10004
ENSMUSG00000045282	na	200.041	180.772	212.217	129.126	190.939	163.318
ENSMUSG00000045284	na	43.2522	52.4562	26.0389	32.4406	52.8129	71.0674
ENSMUSG00000045287	na	464.285	552.001	501.249	507.6	574.17	539.155
ENSMUSG00000045291	na	14.1921	9.68422	20.8311	5.08872	10.1563	11.6168
ENSMUSG00000045294	na	2419.42	2483.19	2167.09	2544.97	2221.52	2564.57
ENSMUSG00000045302	na	4007.62	3608.96	3227.55	3495.31	3923.05	3465.21
ENSMUSG00000045312	na	191.256	214.667	274.71	173.653	153.022	243.268
ENSMUSG00000045314	na	236.535	180.772	240.209	188.283	183.491	202.952
ENSMUSG00000045316	na	382.511	359.123	512.316	293.873	371.044	667.623
ENSMUSG00000045319	na	430.494	347.018	460.238	352.394	398.127	353.287
ENSMUSG00000045322	na	59.4717	89.5791	25.3879	166.019	61.615	56.7172
ENSMUSG00000045326	na	102.048	158.176	98.2969	83.3278	153.022	130.518
ENSMUSG00000045327	na	40.4128	46.9799	22.8132	72.2646	56.7476	50.1119
ENSMUSG00000045328	na	98.669	88.772	210.264	114.496	116.459	101.134
ENSMUSG00000045333	na	91.9109	171.088	82.0225	150.753	118.491	140.085
ENSMUSG00000045345	na	4.73071	7.26317	7.81167	5.08872	1.35418	6.15006
ENSMUSG00000045348	na	75.0155	94.4212	48.8229	62.3368	122.553	86.1008
ENSMUSG00000045349	na	30.4117	18.5614	17.5763	27.9879	20.9897	24.6002
ENSMUSG00000045362	na	58.1201	59.7193	76.1638	73.1503	52.8128	50.5672
ENSMUSG00000045374	na	1655.07	1877.12	1156.78	2109.94	1575.57	1399.48
ENSMUSG00000045377	na	323.04	218.702	321.581	201.64	254.585	265.819
ENSMUSG00000045381	na	4.05489	4.03509	2.60389	3.18045	4.06253	3.4167
ENSMUSG00000045382	na	1932.82	1618.08	1697.09	1827.48	1909.38	1374.19
ENSMUSG00000045392	na	124.35	184	174.461	171.108	218.699	181.769
ENSMUSG00000045394	na	2198.35	1954.61	2635.9	1781.66	2114.58	2341.13
ENSMUSG00000045404	na	123.674	113.79	138.657	173.017	147.605	110.701
ENSMUSG00000045409	na	2059.23	2123.27	1896.31	2204.69	2723.23	2406.07
ENSMUSG00000045410	na	439.954	516.493	550.067	447.808	543.022	647.802
ENSMUSG00000045411	na	1375.29	1367.09	1312.37	1319.04	1850.48	1773.26
ENSMUSG00000045414	na	3563.57	3971.34	3844.65	4355.31	3469.4	3818.5
ENSMUSG00000045427	na	4899.39	4875.39	4415.62	4919.24	4761.58	4697.57
ENSMUSG00000045435	na	412.247	334.913	520.778	333.947	387.971	495.422
ENSMUSG00000045438	na	445.361	437.404	445.266	464.982	432.659	530.955
ENSMUSG00000045441	na	179.091	193.684	210.915	264.613	177.397	208.419
ENSMUSG00000045464	na	172.333	162.211	184.876	166.655	164.532	170.835
ENSMUSG00000045466	na	453.745	417.229	469.351	380.965	543.898	564.276
ENSMUSG00000045467	na	39.8731	47.6141	54.6817	52.7954	95.4694	99.0843
ENSMUSG00000045482	na	2857.36	3298.27	2613	3653.71	3184.32	2846.15
ENSMUSG00000045498	na	67.5815	75.0527	48.823	68.0616	61.615	56.0339
ENSMUSG00000045502	na	173.009	242.106	206.358	201.004	236.304	137.351
ENSMUSG00000045503	na	1038.9	934.523	1103.08	884.982	880.658	953.015
ENSMUSG00000045514	na	2.70326	1.61404	4.55681	2.54436	5.4167	4.10004
ENSMUSG00000045519	na	319.661	305.053	365.847	314.228	285.731	317.753
ENSMUSG00000045534	na	14.8679	32.2807	19.5292	35.621	56.8754	30.067
ENSMUSG00000045538	na	314.93	313.123	315.722	298.326	285.731	279.486
ENSMUSG00000045551	na	313.578	213.86	276.663	456.712	232.918	113.434
ENSMUSG00000045555	na	270.326	284.071	393.839	275.427	226.824	291.786
ENSMUSG00000045573	na	79.7462	107.333	142.563	85.236	100.209	116.168
ENSMUSG00000045576	na	815.032	851.404	652.276	873.35	664.901	693.59
ENSMUSG00000045589	na	4.73071	0.807018	1.95292	1.27218	1.35418	2.05002
ENSMUSG00000045591	na	28.3842	67.7896	44.9171	41.9819	86.6672	74.4841
ENSMUSG00000045594	na	598.662	592.024	578.621	633.606	553.658	738.28
ENSMUSG00000045598	na	425.763	518.909	350.224	590.29	487.503	466.724
ENSMUSG00000045609	na	6.23633	11.7227	7.38917	7.50579	2.19283	9.3915
ENSMUSG00000045613	na	328.446	1011.19	283.173	815.467	585.681	630.04
ENSMUSG00000045624	na	1469.9	1242	1718.57	1091.53	1331.15	1478.75
ENSMUSG00000045629	na	821.786	989.408	637.306	933.781	672.35	759.872
ENSMUSG00000045636	na	10600.5	12127.9	9552.32	12597.5	11419.5	9677.9
ENSMUSG00000045639	na	1514.49	1496.21	1295.45	1536.16	1612.85	1478.05
ENSMUSG00000045655	na	571.74	949.055	730.392	889.25	1140.9	1148.7
ENSMUSG00000045657	na	48.6587	45.0466	52.7288	76.9669	58.2296	57.4006
ENSMUSG00000045658	na	2274.79	2301.62	2732.78	2599.74	2349.5	2011.75
ENSMUSG00000045659	na	430.494	550.387	423.783	488.518	572.14	647.806
ENSMUSG00000045662	na	2.70326	9.68422	2.60389	6.3609	4.73961	4.78338
ENSMUSG00000045664	na	1051.57	870.773	869.049	980.214	832.141	892.442
ENSMUSG00000045665	na	1448.95	1190.35	1294.79	1226.38	1027.82	1075.58
ENSMUSG00000045667	na	1146.19	1134.67	1217.31	1194.56	1553.95	1711.74
ENSMUSG00000045671	na	1334.74	1519.63	1216.02	1574.32	1309.49	1193.77
ENSMUSG00000045672	na	630.534	621.403	1011.61	734.684	962.14	1719.28
ENSMUSG00000045679	na	636.62	706.95	807.862	696.519	614.796	615.689
ENSMUSG00000045680	na	2072.71	2601.01	2148.2	2958.47	2862.02	3023.07
ENSMUSG00000045689	na	62.8508	60.5264	42.3132	75.6947	52.8129	34.167
ENSMUSG00000045690	na	3252.07	2295.82	4177.66	2190.97	2765.17	3126.87
ENSMUSG00000045691	na	510.864	621.161	463.737	625.801	550.44	522.743
ENSMUSG00000045694	na	10.813	6.45771	9.76638	8.2705	36.8731	9.5761
ENSMUSG00000045709	na	5.6732	30.4619	7.70743	4.73788	39.9208	8.39933
ENSMUSG00000045725	na	216.936	230	326.788	195.916	315.523	438.704
ENSMUSG00000045730	na	4734.08	5233.51	3159.82	5029.56	4840.5	3598.47
ENSMUSG00000045751	na	114.213	91.1931	98.9478	75.6947	77.8651	84.0509
ENSMUSG00000045752	na	1013.05	830.422	1245.96	810.379	1019.02	1033.89
ENSMUSG00000045757	na	350.45	431.788	271.778	500.358	392.261	390.531
ENSMUSG00000045761	na	1189.43	1530.1	1459.49	1274.09	1764.48	1827.25
ENSMUSG00000045763	na	451.444	629.474	367.8	441.446	768.495	739.374
ENSMUSG00000045767	na	3111.45	4424.08	2439.2	4927.79	2946.69	2583.71
ENSMUSG00000045775	na	1.35163	4.03509	3.25486	4.45263	1.35418	32.117
ENSMUSG00000045777	na	362.885	491.474	346.302	474.522	264.064	289.053
ENSMUSG00000045780	na	13.5163	18.5614	7.81167	10.1774	2.70835	8.88342
ENSMUSG00000045790	na	387.916	380.913	339.158	342.216	272.189	407.954
ENSMUSG00000045795	na	958.303	982.145	897.686	980.85	1092.82	891.716
ENSMUSG00000045799	na	1073.95	1016.57	1502.02	978.67	1489.6	1518.97
ENSMUSG00000045817	na	4782.74	4784.01	4009.34	5640.84	4477.58	4120.54
ENSMUSG00000045822	na	207.475	205.79	184.225	228.992	218.022	204.319
ENSMUSG00000045826	na	202.678	172.808	357.242	165.383	212.75	160.47
ENSMUSG00000045827	na	4303.01	4046.38	4298.98	3620.85	3210.67	3459.68
ENSMUSG00000045838	na	3542.62	3449.18	2458.08	3162.64	3056.38	2934.26
ENSMUSG00000045854	na	353.451	348.632	350.224	288.149	324.325	355.337
ENSMUSG00000045867	na	418.331	397.861	505.806	368.932	396.097	420.938
ENSMUSG00000045868	na	1865.26	2227.21	1598.59	2795.07	3519.23	1727.39
ENSMUSG00000045871	na	43.928	85.544	74.2109	69.3338	72.4484	72.4341
ENSMUSG00000045875	na	143.949	151.719	115.222	276.699	151.668	137.351
ENSMUSG00000045876	na	35.1424	44.386	24.737	27.3519	31.8231	26.6503
ENSMUSG00000045877	na	11.4889	4.03509	9.11362	9.54135	9.47923	8.20008
ENSMUSG00000045886	na	474.163	371.103	612.783	316.566	483.058	508.049
ENSMUSG00000045896	na	1676.7	1737.51	1324.73	1961.06	1273.6	1259.4
ENSMUSG00000045903	na	8.10978	29.8597	21.4821	22.8992	32.5002	23.2336
ENSMUSG00000045915	na	27.7084	27.4386	22.7841	25.4436	27.7606	24.6002
ENSMUSG00000045917	na	1036.02	725.51	739.509	884.164	700.109	632.768
ENSMUSG00000045930	na	12347.8	15263.1	10842	13807	11674.3	10214.6
ENSMUSG00000045932	na	648.107	942.598	542.26	1006.93	758.338	640.29
ENSMUSG00000045934	na	423.736	289.72	414.018	342.217	420.472	502.255
ENSMUSG00000045942	na	4.73071	2.42106	13.0195	8.26917	13.5418	6.15006
ENSMUSG00000045948	na	671.084	493.897	811.768	442.718	540.316	649.855
ENSMUSG00000045954	na	17306.9	23754.6	14266.7	22760.6	12993.3	12418.3
ENSMUSG00000045962	na	15190.4	15350.3	11870	15057.2	10637.7	10939.1
ENSMUSG00000045968	na	36.494	36.3158	44.2662	41.9819	31.146	42.3671
ENSMUSG00000045969	na	2360.66	2334.68	2635.16	2123.26	2217.46	1880.56
ENSMUSG00000045973	na	6447.23	5885.57	6315.08	5839.27	5179.67	5664.2
ENSMUSG00000045975	na	1959.18	2207.18	1790.18	2193.25	1876.89	1834.08
ENSMUSG00000045980	na	750.158	765.053	522.082	811.017	689.275	602.018
ENSMUSG00000045983	na	10254.5	10814.2	7694.81	11294.5	9237.73	8723.94
ENSMUSG00000045996	na	207.964	194.972	322.089	160.001	193.186	233.13
ENSMUSG00000046006	na	69.6089	53.2632	45.5681	94.7775	56.8754	34.8504
ENSMUSG00000046010	na	790.704	662.562	731.694	685.705	746.828	677.19
ENSMUSG00000046020	na	1154.97	1281.54	1191.93	1321.16	1116.52	1225.91
ENSMUSG00000046027	na	831.252	790.071	806.556	879.077	819.277	968.294
ENSMUSG00000046031	na	14.8679	29.0527	13.6704	16.5383	14.2188	26.6503
ENSMUSG00000046032	na	1252.96	1140.32	1331.89	1041.28	979.746	1207.47
ENSMUSG00000046034	na	700.817	620.595	772.055	578.844	698.076	643.706
ENSMUSG00000046056	na	681.643	614.32	488.654	424.379	875.034	929.202
ENSMUSG00000046057	na	3.41182	1.61404	11.0665	4.45263	6.99015	1.36668
ENSMUSG00000046058	na	327.77	322.807	358.035	281.788	367.659	336.887
ENSMUSG00000046062	na	5271.36	4877.62	4793.76	5258.54	4384.84	4332.57
ENSMUSG00000046070	na	26.3568	30.6667	16.9253	33.7128	35.8857	45.7838
ENSMUSG00000046079	na	1326.08	1334.8	1149.76	1462.34	1005.48	1137.07
ENSMUSG00000046080	na	187.068	246.852	209.999	217.186	379.552	349.87
ENSMUSG00000046093	na	110.834	447.895	120.43	237.261	197.033	174.935
ENSMUSG00000046096	na	1633.45	1731.06	1390.48	1822.4	1822.72	1569.64
ENSMUSG00000046101	na	32.4391	21.7895	28.6428	5.08872	13.5418	17.0835
ENSMUSG00000046110	na	22.9777	12.7797	11.7175	13.3579	16.9272	26.082
ENSMUSG00000046111	na	679.195	769.896	708.26	732.775	767.818	664.89
ENSMUSG00000046138	na	1751.04	1717.33	1966.6	1735.24	1615.52	1663.25
ENSMUSG00000046139	na	1398.25	1581.76	1106	1606.12	1225.54	1273.06
ENSMUSG00000046152	na	264.919	311.509	274.71	387.379	253.908	291.786
ENSMUSG00000046157	na	479.828	594.773	439.407	617.645	440.786	449.637
ENSMUSG00000046159	na	84.4769	118.632	41.0113	72.5142	52.8129	58.7673
ENSMUSG00000046168	na	332.501	489.052	418.574	321.861	499.013	491.322
ENSMUSG00000046169	na	97.3175	157.369	108.061	117.677	213.283	142.135
ENSMUSG00000046178	na	25.0052	27.4386	17.5763	17.1744	27.0835	56.0339
ENSMUSG00000046179	na	36.494	67.7896	54.6818	57.8841	65.6775	52.6172
ENSMUSG00000046182	na	22.3019	30.6667	12.3685	27.3519	19.6355	43.7338
ENSMUSG00000046185	na	475.098	575.404	320.279	624.64	418.44	353.287
ENSMUSG00000046186	na	61.4992	50.0351	93.7401	73.1503	39.9482	72.4341
ENSMUSG00000046191	na	103.4	173.509	128.893	143.346	163.178	135.301
ENSMUSG00000046192	na	242.618	373.65	313.769	319.317	414.378	379.937
ENSMUSG00000046196	na	10.813	23.4035	19.5292	17.1744	15.573	28.0169
ENSMUSG00000046201	na	1709.14	1918.28	1412.61	2089.55	1617.54	1492.08
ENSMUSG00000046207	na	447.388	326.035	385.375	340.944	434.015	328.003
ENSMUSG00000046215	na	50.6861	104.912	95.042	76.3308	74.4797	77.9008
ENSMUSG00000046223	na	2047.74	1350.94	1357.26	1676.73	1323.7	1017.49
ENSMUSG00000046229	na	1555.05	1141.93	2046.01	927.419	1232.3	1482.16
ENSMUSG00000046230	na	1348.25	1486.54	1453.63	1393.04	1394.13	1577.14
