#1.2							
19067	6						
Name	Description	S78	S76	S74	S80	S43	S44
ENSMUSG00000041119	na	955.085	723.624	812.683	562.679	1301.29	1173.06
ENSMUSG00000041120	na	413.508	1250.15	1651.02	1388.54	217.533	403.723
ENSMUSG00000041124	na	1940.32	1773.22	1939.27	1827.47	2025.1	2178.27
ENSMUSG00000041126	na	1567.81	1612.64	1432.19	1373.7	1787.07	1576.8
ENSMUSG00000041130	na	2219.06	2259.76	2335.42	2456.15	2242.64	2264.79
ENSMUSG00000041132	na	510.605	534.79	365.972	357.243	510.177	464.487
ENSMUSG00000041133	na	2225.75	2418.28	2438.82	2605.49	2348.97	2517.09
ENSMUSG00000041134	na	648.001	711.42	828.131	617.449	340.584	586.279
ENSMUSG00000041135	na	197.547	235.006	263.349	228.536	163.881	222.46
ENSMUSG00000041143	na	993.594	893.158	927.378	829.167	916.952	824.956
ENSMUSG00000041144	na	295.17	233.899	203.292	155.132	253.811	221.037
ENSMUSG00000041147	na	157.367	166.778	136.579	92.4047	103.401	104.021
ENSMUSG00000041153	na	372.492	381.108	408.228	336.617	256.552	269.836
ENSMUSG00000041161	na	256.141	286.003	303.342	350.643	324.836	323.391
ENSMUSG00000041164	na	3805.28	3406.49	4024.8	3772.93	4274.68	4486.3
ENSMUSG00000041168	na	6470.03	5643.13	6184.23	6598.77	7624.7	7020.89
ENSMUSG00000041180	na	87.0543	90.9698	74.7035	79.204	60.48	91.6616
ENSMUSG00000041187	na	377.514	472.078	468.595	377.869	233.141	283.224
ENSMUSG00000041189	na	323.105	372.149	351.635	489.25	165.832	208.041
ENSMUSG00000041193	na	174.109	204.682	258.067	60.2281	82.9161	55.6149
ENSMUSG00000041199	na	195.035	190.21	148.652	124.581	123.886	101.961
ENSMUSG00000041202	na	2.51118	3.44582	12.8279	10.7255	0.975484	2.05981
ENSMUSG00000041203	na	2691.99	2742.19	2321.85	2549.38	2551.87	2519.15
ENSMUSG00000041215	na	1067.26	1159.18	1107.72	1183.94	1109.13	1247.22
ENSMUSG00000041219	na	191.687	184.696	276.177	214.511	138.519	82.3925
ENSMUSG00000041220	na	2814.21	3604.31	5354.45	2573.3	611.607	1570.48
ENSMUSG00000041225	na	1607.99	1653.3	1634.42	1432.27	1360.8	1388.31
ENSMUSG00000041229	na	969.324	1090.26	1008.12	1014.79	936.468	847.614
ENSMUSG00000041231	na	1288.38	1290.74	1218.47	1191.27	1411.99	1341.07
ENSMUSG00000041235	na	730.755	755.324	654.223	550.303	581.389	521.133
ENSMUSG00000041236	na	2413.25	2019.25	2242.62	2245.77	2702.09	2486.2
ENSMUSG00000041237	na	2845.15	1777.36	1693.3	1680.62	2529.46	2465.6
ENSMUSG00000041238	na	950.897	1053.03	1072.25	1097.3	940.366	1143.19
ENSMUSG00000041241	na	2116.09	1778.03	1829.83	1589.05	2199.74	2100
ENSMUSG00000041245	na	15.0671	11.7158	24.1466	37.1269	8.77935	10.2991
ENSMUSG00000041247	na	4.25705	3.52134	6.98394	10.8753	9.07835	8.29519
ENSMUSG00000041248	na	15080.9	10714.3	9409.64	7279.93	9855.16	8770.51
ENSMUSG00000041258	na	1658.22	1662.95	1593.68	1694.65	1249.59	1401.7
ENSMUSG00000041261	na	158.204	825.62	1172.62	1286.24	112.181	245.118
ENSMUSG00000041263	na	659.601	607.155	581.781	518.95	530.662	569.538
ENSMUSG00000041264	na	1269.82	1190.19	1238.28	1178.99	1295.44	1108.18
ENSMUSG00000041268	na	2476.87	2057.84	1714.42	1710.3	2212.38	2127.8
ENSMUSG00000041272	na	71.9872	50.309	45.2749	56.9279	41.9458	29.8673
ENSMUSG00000041278	na	1148.45	1113.01	928.134	972.728	1128.63	975.32
ENSMUSG00000041293	na	33.4824	321.84	1140.93	1608.83	15.6077	262.626
ENSMUSG00000041297	na	1916.89	1933.13	2031.33	2037.03	1846.58	1943.43
ENSMUSG00000041298	na	1178.58	966.21	1142.43	1023.05	1165.7	1107.15
ENSMUSG00000041301	na	163.227	139.9	183.364	112.206	145.347	196.712
ENSMUSG00000041303	na	798.501	793.179	736.852	762.018	822.22	955.247
ENSMUSG00000041308	na	1125.85	1344.56	1889.47	1614.61	1091.57	1247.22
ENSMUSG00000041313	na	458.709	1075.79	1251.85	1785.39	282.89	563.359
ENSMUSG00000041319	na	287.949	286.004	239.202	305.265	297.523	227.609
ENSMUSG00000041323	na	152.345	121.982	104.132	107.255	96.5729	93.7215
ENSMUSG00000041324	na	21.7636	41.3499	32.447	64.3533	21.4606	42.2262
ENSMUSG00000041328	na	2383.95	2329.41	2250.92	2351.39	1989.99	1903.27
ENSMUSG00000041329	na	637.001	587.858	847.398	647.658	374.585	407.843
ENSMUSG00000041341	na	1595.43	1557.52	1601.97	1560.15	1528.58	1675.67
ENSMUSG00000041343	na	224.332	185.385	179.59	263.189	309.229	321.331
ENSMUSG00000041346	na	366.632	327.354	345.598	349.818	417.507	411.963
ENSMUSG00000041351	na	4967.92	4075.72	2760.25	2527.94	3480.54	3069.13
ENSMUSG00000041353	na	316.409	303.233	265.613	228.537	313.13	323.391
ENSMUSG00000041354	na	1322.56	1291.5	1175.64	1042.86	1111.08	1100.97
ENSMUSG00000041355	na	2676.98	2452.04	2546.75	2656.68	3216.23	2873.46
ENSMUSG00000041360	na	1080.64	1027.55	987.746	1084.11	1138.39	1146.29
ENSMUSG00000041361	na	340.684	871.799	1053.4	808.544	195.097	315.152
ENSMUSG00000041362	na	498.054	450.713	470.861	688.91	663.327	754.926
ENSMUSG00000041372	na	815.3	656.087	978.69	709.537	876.955	899.105
ENSMUSG00000041375	na	1134.22	1188.81	999.819	1071.73	968.658	1029.91
ENSMUSG00000041378	na	609.38	574.764	596.119	375.394	300.449	385.185
ENSMUSG00000041390	na	1114.96	1318.36	1339.38	1266.44	618.456	687.975
ENSMUSG00000041396	na	200.057	209.506	166.762	157.583	159.979	176.114
ENSMUSG00000041406	na	28.4601	35.8366	34.7107	24.7513	21.4606	23.6878
ENSMUSG00000041408	na	2840.14	2959.32	3151.15	3061.72	2873.78	3229.77
ENSMUSG00000041415	na	2342.11	2491.34	2382.96	2188.03	2151.92	2023.77
ENSMUSG00000041417	na	2572.3	2769.78	3034.93	2301.87	2386.02	2641.72
ENSMUSG00000041420	na	42.6901	65.4707	62.6302	72.6037	20.4852	45.3159
ENSMUSG00000041423	na	9.20767	19.9858	43.0111	45.3773	5.8529	25.7477
ENSMUSG00000041426	na	1917.72	1599.54	2064.48	2343.11	2953.74	2801.29
ENSMUSG00000041429	na	183.316	211.574	163.744	154.283	159.979	147.277
ENSMUSG00000041431	na	36.7207	18.9717	22.066	29.661	18.8144	27.8075
ENSMUSG00000041438	na	914.916	852.498	871.547	977.683	898.42	1002.11
ENSMUSG00000041439	na	1072.27	1709.14	1865.34	2231.75	1048.64	1443.92
ENSMUSG00000041440	na	587.617	445.201	525.188	566.804	794.043	891.899
ENSMUSG00000041444	na	3049.41	2678.09	3042.49	2851.35	2996.69	3473.9
ENSMUSG00000041445	na	910.722	1085.43	1411.82	1109.68	600.898	729.174
ENSMUSG00000041453	na	3173.37	3504.2	2870.12	2770.87	2968.59	2684.62
ENSMUSG00000041459	na	9253.01	9280.69	8165.58	8513.72	8778.43	8855.02
ENSMUSG00000041460	na	3.34824	16.54	3.7729	11.5506	8.77935	3.08972
ENSMUSG00000041471	na	403.464	328.042	336.543	320.941	319.959	372.826
ENSMUSG00000041476	na	18.4153	20.675	21.8828	5.77529	20.4852	8.23925
ENSMUSG00000041477	na	575.897	562.359	481.422	376.219	422.385	436.68
ENSMUSG00000041481	na	145.648	112.334	77.7216	67.6534	43.8968	43.2561
ENSMUSG00000041482	na	76.1725	93.7264	83.0039	86.6294	44.8723	75.1832
ENSMUSG00000041483	na	884.774	1000.67	1082.82	933.129	950.121	822.895
ENSMUSG00000041488	na	1577.86	1782.87	1730.26	1641.83	2117.77	1897.09
ENSMUSG00000041491	na	172.434	182.628	227.129	158.408	163.881	128.738
ENSMUSG00000041498	na	5.02236	4.13499	18.1099	7.42538	9.75484	5.14953
ENSMUSG00000041506	na	363.284	359.743	332.77	339.917	422.385	375.915
ENSMUSG00000041515	na	621.936	578.899	721.381	318.466	595.046	563.359
ENSMUSG00000041523	na	16.7412	163.332	375.781	497.5	15.6077	260.566
ENSMUSG00000041528	na	2481.04	2087.48	2221.48	2492.47	3082.54	3055.75
ENSMUSG00000041530	na	2133.23	2182.47	2443.05	1880.7	1945.73	1856.73
ENSMUSG00000041538	na	36.8307	28.9449	40.7474	14.0257	7.80387	26.7776
ENSMUSG00000041540	na	131.419	187.453	185.627	172.434	92.671	72.0934
ENSMUSG00000041548	na	189.176	245.343	328.997	387.77	153.151	256.447
ENSMUSG00000041552	na	4.1853	2.75666	2.26374	7.42538	6.82839	7.20934
ENSMUSG00000041556	na	45.2013	86.8348	167.517	386.12	39.0194	65.914
ENSMUSG00000041559	na	243.585	221.222	219.583	460.373	528.712	555.119
ENSMUSG00000041560	na	3254.63	3196.16	2646.06	2486.52	2659.6	2531.67
ENSMUSG00000041566	na	25.1118	14.4725	14.337	9.07546	18.5342	15.4486
ENSMUSG00000041570	na	2036.6	2015.84	2122.64	1909.15	1563.7	1815.74
ENSMUSG00000041571	na	1659.89	1529.95	1765.72	1215.29	977.435	1000.04
ENSMUSG00000041577	na	470.428	476.213	1531.05	1253.24	371.659	638.542
ENSMUSG00000041592	na	31.8083	93.0373	80.7402	109.731	41.9458	82.3925
ENSMUSG00000041594	na	736.61	642.303	599.894	980.148	1232.04	1154.53
ENSMUSG00000041596	na	9.25547	11.7723	9.3841	7.77695	5.01585	8.13876
ENSMUSG00000041598	na	895.645	1326.66	1328.04	1342.36	534.562	789.937
ENSMUSG00000041605	na	467.08	421.769	570.463	390.245	676.986	638.542
ENSMUSG00000041607	na	552.46	851.118	1134.89	1500.75	363.855	622.064
ENSMUSG00000041608	na	9.20767	27.5666	49.8023	87.4544	7.80387	33.9869
ENSMUSG00000041609	na	2575.62	2385.21	1678.21	2268.05	2202.64	2456.32
ENSMUSG00000041623	na	308.038	367.325	344.844	313.516	296.547	323.39
ENSMUSG00000041625	na	3010.89	2600.9	2085.66	2528.76	3754.63	3404.85
ENSMUSG00000041629	na	1189.48	1380.71	1363.14	1519.82	1484.27	1403.57
ENSMUSG00000041632	na	989.407	780.825	843.62	895.172	1124.73	1074.19
ENSMUSG00000041633	na	331.477	341.137	533.492	450.473	194.121	298.673
ENSMUSG00000041638	na	3710.28	3706.09	4147.28	4502.47	4262.82	4574.2
ENSMUSG00000041642	na	39.3418	38.5932	61.1211	30.5266	23.4116	39.1364
ENSMUSG00000041644	na	8691.05	6483.04	5345.37	1026.36	4028.74	4129.87
ENSMUSG00000041645	na	2597.38	2647.7	2652.34	2683.86	2886.43	3052.65
ENSMUSG00000041649	na	33.4824	27.5666	37.729	34.6518	16.5832	23.6878
ENSMUSG00000041650	na	4044.69	3132.93	3489.92	3488.27	4721.37	4776.69
ENSMUSG00000041653	na	19.2524	16.54	79.9856	179.034	16.5832	40.1663
ENSMUSG00000041654	na	1179.42	900.73	958.314	1514.77	2075.82	1628.29
ENSMUSG00000041658	na	102.121	78.5648	83.7585	54.4528	41.9458	51.4953
ENSMUSG00000041660	na	162.39	132.32	87.5314	26.4013	52.6761	32.957
ENSMUSG00000041669	na	97.9361	84.0781	95.0772	55.2778	95.5974	99.9009
ENSMUSG00000041671	na	743.309	675.383	627.057	892.698	1052.55	889.839
ENSMUSG00000041673	na	10.0447	15.8508	3.01832	4.95025	4.87742	8.23925
ENSMUSG00000041679	na	191.687	170.224	170.535	132.007	186.317	161.695
ENSMUSG00000041684	na	736.613	762.21	828.529	881.146	834.035	894.989
ENSMUSG00000041685	na	4573.9	4562.36	3891.42	4505.63	4784.98	4503.86
ENSMUSG00000041688	na	1421.33	1139.87	1448.8	1296.15	1679.78	1757
ENSMUSG00000041695	na	308.875	284.625	473.877	1644.31	623.334	1234.86
ENSMUSG00000041696	na	350.727	332.868	320.698	295.366	138.519	268.806
ENSMUSG00000041697	na	14934.3	12565.9	12276.5	12939.4	18342.7	15416.7
ENSMUSG00000041700	na	32.6454	13.0941	32.447	11.5506	19.5097	13.3888
ENSMUSG00000041702	na	1721.83	1988.93	2207.15	2029.6	1508.1	1626.22
ENSMUSG00000041712	na	1171.88	1067.52	1157.53	1112.16	1272.03	1215.29
ENSMUSG00000041716	na	381.105	385.272	454.99	382.797	388.085	361.595
ENSMUSG00000041718	na	254.466	238.451	257.312	221.111	255.577	267.776
ENSMUSG00000041720	na	4521.81	3631.9	4403.76	7937.76	10373.4	10500.1
ENSMUSG00000041729	na	310.549	298.408	307.115	162.533	166.808	226.579
ENSMUSG00000041731	na	297.157	663.665	573.482	638.583	127.788	306.912
ENSMUSG00000041733	na	1417.98	1254.98	1430.68	1424.03	1616.37	1637.56
ENSMUSG00000041734	na	714.849	853.186	1102.44	749.138	365.806	439.77
ENSMUSG00000041736	na	3002.51	2539.61	2465.97	3319.97	3382.96	3188.59
ENSMUSG00000041737	na	1220.43	1751.85	2210.9	3108.81	1293.49	1515
ENSMUSG00000041740	na	8625.71	7355.41	8147.43	9628.27	11012.5	11505.5
ENSMUSG00000041741	na	395.093	551.332	560.654	334.142	224.361	300.733
ENSMUSG00000041747	na	714.013	691.232	665.541	656.733	662.353	641.632
ENSMUSG00000041757	na	6786.83	6419.08	6187.12	6011.23	9983.71	9264.96
ENSMUSG00000041762	na	594.315	536.167	667.8	599.806	749.17	890.873
ENSMUSG00000041763	na	1536.01	1524.44	1469.91	1611.31	1678.82	1531.47
ENSMUSG00000041765	na	1795.5	1667.09	1747.61	1685.57	1988.04	2144.26
ENSMUSG00000041769	na	1566.15	1456.2	1400.5	1466.92	1646.62	1648.88
ENSMUSG00000041773	na	434.434	398.337	579.518	406.746	268.258	388.275
ENSMUSG00000041774	na	78.6837	86.1456	51.3115	61.0531	74.1368	61.7944
ENSMUSG00000041775	na	1095.71	993.785	774.959	853.92	904.271	812.594
ENSMUSG00000041777	na	1448.4	1560.97	1149.68	1229.98	1574.64	1403.63
ENSMUSG00000041779	na	435.271	407.297	448.976	689.735	560.903	734.323
ENSMUSG00000041781	na	1246.38	1241.88	1414.84	1466.92	1355.92	1449.08
ENSMUSG00000041782	na	5060.86	3616.77	4753.87	3297.66	3643.4	3493.44
ENSMUSG00000041794	na	120.537	108.199	113.942	128.707	52.6761	110.2
ENSMUSG00000041797	na	168.249	254.991	212.792	138.607	159.979	132.858
ENSMUSG00000041801	na	191.687	293.584	811.931	631.982	161.93	362.527
ENSMUSG00000041809	na	10.8818	16.54	10.5641	12.3756	12.6813	13.3888
ENSMUSG00000041815	na	2119.44	2130.21	2270.5	2317.5	2148.01	2448.08
ENSMUSG00000041817	na	69.476	84.0781	105.641	67.6535	24.3871	31.9271
ENSMUSG00000041827	na	103.795	71.6732	70.9306	75.0788	59.5045	43.2561
ENSMUSG00000041828	na	561.668	567.872	689.687	285.465	291.67	285.284
ENSMUSG00000041831	na	102.121	89.5914	67.1577	26.1414	39.9948	21.628
ENSMUSG00000041836	na	76.1725	116.469	159.217	215.336	51.7006	104.021
ENSMUSG00000041837	na	509.77	577.52	616.493	610.531	490.668	552.03
ENSMUSG00000041840	na	295.482	286.003	267.876	237.612	340.443	278.075
ENSMUSG00000041841	na	445.475	503.877	430.252	502.099	391.498	402.138
ENSMUSG00000041842	na	85.3802	136.455	194.682	296.19	86.818	125.649
ENSMUSG00000041845	na	575.062	616.112	618.003	596.505	584.312	538.642
ENSMUSG00000041846	na	3128.08	3108.83	3049.97	3460.27	3668.76	3503.71
ENSMUSG00000041849	na	358.262	358.366	337.298	296.19	212.655	334.72
ENSMUSG00000041852	na	1291.58	1470.02	1639.69	1892.67	1414.44	1647.84
ENSMUSG00000041859	na	128.07	115.78	166.762	158.408	87.7935	95.7813
ENSMUSG00000041870	na	2481.86	2398.26	3170.77	3162.29	2480.67	2581.97
ENSMUSG00000041872	na	25.9489	22.7424	18.1099	6.60034	6.82839	1.02991
ENSMUSG00000041878	na	26.7859	19.2966	33.2016	19.801	12.6813	29.8673
ENSMUSG00000041879	na	2130.3	2116.42	2366.39	1875.34	1769.54	2015.55
ENSMUSG00000041881	na	3193.34	3056.46	2736.91	2644.27	2845.46	2566.51
ENSMUSG00000041886	na	102.121	252.924	348.617	503.276	53.6516	131.828
ENSMUSG00000041889	na	479.636	341.826	416.53	338.267	496.521	374.886
ENSMUSG00000041890	na	1194.49	1438.97	1383.15	1287.89	1171.56	1293.56
ENSMUSG00000041891	na	6288.8	4979.17	5634.44	5061.63	5686.09	5674.79
ENSMUSG00000041895	na	1626.41	1383.16	1325.04	2012.28	2559.66	2144.26
ENSMUSG00000041912	na	156.53	157.13	210.528	127.056	69.2593	97.8411
ENSMUSG00000041915	na	1852.43	1708.45	1915.88	1702.04	1971.47	2074.23
ENSMUSG00000041920	na	1023.72	642.991	930.397	585.78	1217.41	1218.38
ENSMUSG00000041921	na	1630.6	1523.05	1116.03	1113.81	1304.22	1241.03
ENSMUSG00000041926	na	1772.9	2064.06	2279.6	2491.67	2080.68	2162.79
ENSMUSG00000041930	na	305.527	221.911	284.477	168.309	215.582	218.34
ENSMUSG00000041935	na	4877.56	4761.44	4102.66	3553.46	4104.84	4328.69
ENSMUSG00000041936	na	7016.3	8430.65	8741.46	9663.31	5940.7	6397.89
ENSMUSG00000041939	na	275.393	261.883	227.129	259.063	301.425	222.46
ENSMUSG00000041945	na	1203.7	807.016	1026.99	954.565	1412.49	1371.84
ENSMUSG00000041949	na	339.847	310.125	356.163	373.744	379.463	418.141
ENSMUSG00000041957	na	1290.75	1134.37	1063.96	1164.14	1342.27	1130.84
ENSMUSG00000041958	na	1422.17	1438.29	1614.8	1725.99	1717.83	1555.16
ENSMUSG00000041959	na	3303.88	2984.09	2435.78	3040.28	2988.89	2554.16
ENSMUSG00000041961	na	893.98	802.877	752.317	664.984	721.858	645.753
ENSMUSG00000041966	na	743.311	777.379	684.406	682.311	712.104	777.579
ENSMUSG00000041974	na	1177.74	1042.02	1678.19	301.965	262.405	297.643
ENSMUSG00000041975	na	844.593	749.81	732.7	721.084	815.503	844.524
ENSMUSG00000041977	na	2295.24	2137.11	2194.32	1973.52	2148.02	2214.31
ENSMUSG00000041986	na	24.2748	173.669	187.136	142.732	16.5832	37.0766
ENSMUSG00000041992	na	661.276	1301.82	1500.84	1304.4	327.762	582.927
ENSMUSG00000041995	na	1654.87	1283.91	1312.21	1205.39	1607.6	1517.05
ENSMUSG00000041997	na	2674.42	2572.62	2908.07	2655.81	2919.67	3240.02
ENSMUSG00000042010	na	2428.3	1979.96	4940.18	3745.67	1411.52	3375
ENSMUSG00000042015	na	874.729	851.808	910.779	886.095	777.461	765.22
ENSMUSG00000042029	na	84.5431	104.753	104.887	109.731	73.1613	49.4355
ENSMUSG00000042032	na	3105.46	3171.58	3049.97	3066.69	3521.53	3493.41
ENSMUSG00000042035	na	425.226	403.85	521.414	483.474	410.678	431.53
ENSMUSG00000042041	na	113.84	109.577	141.861	111.381	159.979	192.592
ENSMUSG00000042042	na	920.775	951.047	1039.04	779.665	688.696	794.062
ENSMUSG00000042043	na	1925.92	1962.29	1670.51	1815.25	1956.18	1736.04
ENSMUSG00000042046	na	1673.28	1962.05	1962.66	1535.4	1307.15	1477.92
ENSMUSG00000042050	na	564.18	547.887	552.353	573.403	562.854	522.162
ENSMUSG00000042055	na	2182.21	2108.85	2105.26	2162.43	2133.38	2269.93
ENSMUSG00000042063	na	882.26	824.234	713.076	684.786	953.044	924.852
ENSMUSG00000042064	na	220.984	310.124	246.562	316.816	149.249	144.187
ENSMUSG00000042066	na	197.546	279.801	310.887	287.114	131.69	151.396
ENSMUSG00000042073	na	12775.7	10350	8357.59	10650.3	17913.1	14726.9
ENSMUSG00000042079	na	9656.97	10414.6	10508.8	10975.8	10478.6	10734
ENSMUSG00000042082	na	5163.07	3972.37	4774.23	7257.87	10121.8	9867.49
ENSMUSG00000042087	na	98.7732	63.4032	64.894	61.8782	109.254	91.6617
ENSMUSG00000042096	na	7566.27	6680.96	5312.84	6110.86	11224.3	9657.74
ENSMUSG00000042097	na	185.828	141.279	178.081	202.96	105.352	160.665
ENSMUSG00000042099	na	1149.28	2035.81	1715.93	1529.63	544.32	841.432
ENSMUSG00000042102	na	7124.22	5397.54	4528.24	4716.77	6833.26	6373.06
ENSMUSG00000042104	na	146.486	149.549	166.762	143.557	98.5238	135.948
ENSMUSG00000042105	na	2146.24	1977.2	1971.01	2276.31	2636.74	2712.77
ENSMUSG00000042106	na	35.9936	28.2558	59.6119	20.626	24.3871	32.957
ENSMUSG00000042109	na	108.818	105.442	95.0772	49.5025	76.0877	70.0336
ENSMUSG00000042111	na	621.426	641.304	638.498	593.193	569.856	504.238
ENSMUSG00000042115	na	1021.21	892.469	1036.04	1033.78	832.088	899.108
ENSMUSG00000042116	na	2634.23	2112.98	1976.25	2799.37	3398.59	3611.88
ENSMUSG00000042118	na	4685.87	3804.19	3514.08	4365.3	6571.83	5674.78
ENSMUSG00000042121	na	1117.48	1106.8	1325.81	1341.52	1292.52	1240.01
ENSMUSG00000042129	na	272.882	224.668	178.081	223.586	311.179	276.015
ENSMUSG00000042133	na	2752.86	3103.25	2751.92	2727.57	2723.01	2668.12
ENSMUSG00000042138	na	876.407	930.375	829.287	791.216	675.034	578.806
ENSMUSG00000042148	na	965.968	855.254	968.881	957.047	1184.24	1099.94
ENSMUSG00000042155	na	84.5431	79.9431	107.15	151.808	27.3135	76.2131
ENSMUSG00000042156	na	378.351	273.599	369.745	219.461	370.684	209.071
ENSMUSG00000042165	na	1968.5	1860.4	1966.27	2652.61	3205.92	3046.08
ENSMUSG00000042167	na	618.314	661.278	627.861	572.284	628.4	728.827
ENSMUSG00000042178	na	1108.27	1046.84	1149.98	1059.35	1352.02	1265.75
ENSMUSG00000042179	na	5.85942	6.89165	5.28207	10.7255	28.289	21.628
ENSMUSG00000042182	na	8.37061	6.89165	6.79123	7.42538	0.975484	4.11963
ENSMUSG00000042185	na	1001.96	1033.06	937.193	791.218	882.813	871.302
ENSMUSG00000042190	na	118.026	121.293	205.246	169.959	96.5729	112.26
ENSMUSG00000042195	na	781.814	671.936	579.518	467.797	634.065	579.835
ENSMUSG00000042197	na	1166.86	1323.2	1203.55	1041.2	906.224	1007.25
ENSMUSG00000042198	na	1087.34	1119.89	922.099	1005.73	1227.16	1189.54
ENSMUSG00000042202	na	1083.16	1114.38	1071.51	1035.43	987.192	907.348
ENSMUSG00000042203	na	1620.54	1470.68	1490.31	1552.75	1969.48	1986.68
ENSMUSG00000042207	na	1150.12	1208.8	1239.02	1381.12	1135.47	1263.69
ENSMUSG00000042208	na	595.987	574.765	682.897	620.432	574.56	593.228
ENSMUSG00000042210	na	1171.05	1154.35	964.356	837.42	1392.99	1276.05
ENSMUSG00000042211	na	1204.53	1376.96	1348.44	1339.04	1195.94	1232.8
ENSMUSG00000042213	na	27.623	36.5258	37.729	19.801	25.3626	28.8374
ENSMUSG00000042215	na	724.894	558.912	616.493	595.68	705.275	653.99
ENSMUSG00000042216	na	478.799	459.674	310.888	225.237	291.67	264.686
ENSMUSG00000042225	na	157.367	125.428	161.48	222.761	274.111	317.211
ENSMUSG00000042228	na	717.24	837.246	955.298	896.821	624.306	701.084
ENSMUSG00000042229	na	1141.75	1022.72	1208.08	1197.96	1183.26	1198.81
ENSMUSG00000042246	na	46.0383	55.8224	76.2127	95.7049	31.2155	64.8841
ENSMUSG00000042249	na	789.348	715.351	854.182	521.426	394.095	607.645
ENSMUSG00000042251	na	2943.07	2085.4	1980.76	2769.68	4258.02	3898.2
ENSMUSG00000042271	na	2849.33	2223.26	2262.21	2368.71	3456.18	3414.1
ENSMUSG00000042272	na	5220.43	5392.39	4615.27	4288.21	4406.82	4290.99
ENSMUSG00000042275	na	755.146	690.486	664.605	889.65	1073.77	942.108
ENSMUSG00000042284	na	5413.32	4600.63	5010.98	3363.45	3819.34	3691.38
ENSMUSG00000042286	na	774.281	1312.17	1481.24	1562.62	516.031	667.379
ENSMUSG00000042289	na	928.538	828.261	923.475	734.282	549.225	572.04
ENSMUSG00000042292	na	734.105	750.502	914.554	858.038	551.147	694.159
ENSMUSG00000042293	na	531.533	473.456	381.063	522.252	654.55	538.641
ENSMUSG00000042298	na	747.496	679.517	731.189	640.232	834.038	847.613
ENSMUSG00000042302	na	530.696	554.779	512.36	445.523	407.752	419.171
ENSMUSG00000042303	na	490.517	600.262	630.83	663.333	425.311	556.149
ENSMUSG00000042305	na	3278.74	3110.21	3462.8	4319.09	4948.53	4831.25
ENSMUSG00000042306	na	19.2524	57.2007	92.8134	146.032	21.4606	65.914
ENSMUSG00000042308	na	1860.99	1987.28	2188.73	2005.02	1505.9	1763.08
ENSMUSG00000042312	na	410.16	433.485	433.884	352.293	286.792	316.181
ENSMUSG00000042320	na	82.0319	73.0515	73.1943	62.7032	63.4065	63.8542
ENSMUSG00000042323	na	2054.15	2148.11	2095.48	2290.3	3009.37	2598.46
ENSMUSG00000042328	na	823.665	711.906	673.84	573.404	648.698	733.292
ENSMUSG00000042331	na	1696.72	1716.01	1869.1	1780.44	1162.77	1282.23
ENSMUSG00000042333	na	7.53355	25.4991	14.337	14.0257	5.8529	7.20934
ENSMUSG00000042340	na	323.942	276.355	303.341	206.26	199.974	239.968
ENSMUSG00000042348	na	1283.22	1649.87	1623.85	1508.18	1042.79	1120.53
ENSMUSG00000042349	na	179.968	176.426	187.136	160.883	125.837	124.619
ENSMUSG00000042350	na	1618.84	1660.89	1936.3	1809.31	1625.15	1880.61
ENSMUSG00000042351	na	18.4153	19.2966	37.729	24.7513	6.82839	25.7477
ENSMUSG00000042354	na	971.826	948.98	783.255	999.124	1050.6	1055.65
ENSMUSG00000042359	na	3238.64	2540.25	3025.85	3148.37	5104.66	5027.04
ENSMUSG00000042363	na	850.454	824.93	965.109	681.485	503.35	744.622
ENSMUSG00000042364	na	2119.41	2182.58	2232.05	2652.54	3176.18	2884.8
ENSMUSG00000042367	na	13.393	27.5666	28.6741	62.7032	10.7303	19.5682
ENSMUSG00000042369	na	732.428	784.959	751.563	829.992	812.578	811.566
ENSMUSG00000042371	na	11640.1	7790.37	6452.94	4586.48	8128.15	8176.83
ENSMUSG00000042377	na	368.307	412.121	581.782	267.314	409.703	404.753
ENSMUSG00000042379	na	407.648	301.165	517.643	284.639	287.768	572.628
ENSMUSG00000042380	na	1006.98	992.398	965.864	974.375	1077.91	1082.43
ENSMUSG00000042388	na	13.393	7.58081	23.392	9.07546	16.5832	12.3589
ENSMUSG00000042389	na	276.23	260.504	233.166	186.459	180.465	213.191
ENSMUSG00000042390	na	2392.32	2557.5	2472.01	2546.9	2352.87	2455.29
ENSMUSG00000042396	na	1837.37	1577.51	1824.56	1873.67	1757.83	1720.98
ENSMUSG00000042404	na	469.591	469.319	402.192	362.194	295.572	377.977
ENSMUSG00000042406	na	3370.76	3321.11	3574.33	4028.59	3706.77	3463.63
ENSMUSG00000042408	na	1004.01	1266.08	961.114	1077.18	1114.67	1092.07
ENSMUSG00000042410	na	5568.98	5060.56	3403.15	16863.8	21033.2	22650.3
ENSMUSG00000042417	na	16.7412	17.9183	25.6558	44.5523	38.0439	38.1065
ENSMUSG00000042419	na	400.952	416.945	397.664	453.773	333.616	311.032
ENSMUSG00000042423	na	2131.16	2261.15	1995.86	1914.92	2112.89	2078.35
ENSMUSG00000042425	na	210.102	151.616	95.0772	110.556	151.2	108.14
ENSMUSG00000042426	na	622.773	618.181	769.672	1127.01	1143.27	1217.35
ENSMUSG00000042428	na	4456.51	4662.89	5450.34	4882.6	6684.99	6619.21
ENSMUSG00000042429	na	408.486	1304.59	1232.99	1943.8	191.195	435.651
