#1.2										
20399	9									
Name	Description	S41	S40	S5	S1	S6	S7	S34	S36	S38
ENSMUSG00000046138	na	1701.98	1297.46	998.651	1308.26	1566.34	1528.58	1538.45	1435.72	1317.07
ENSMUSG00000046139	na	1547.39	1764.89	1937.35	1140.86	1796.98	2027	1471.36	1971.46	2029.25
ENSMUSG00000046152	na	243.881	77.0764	85.7568	129.738	299.101	85.8453	59.0946	98.6493	110.444
ENSMUSG00000046157	na	368.733	514.557	662.077	192.514	775.298	368.785	161.258	447.716	569.995
ENSMUSG00000046159	na	42.6955	104.91	124.486	53.5691	66.9042	106.869	47.0753	60.7073	54.5872
ENSMUSG00000046168	na	411.431	196.973	289.545	287.934	174.738	571.136	741.188	427.988	325.619
ENSMUSG00000046169	na	99.6228	64.944	91.2896	69.4724	168.441	82.3414	87.1395	156.321	86.3238
ENSMUSG00000046178	na	46.5769	32.8288	13.8317	59.4282	19.6777	42.0467	62.0994	28.8359	9.52101
ENSMUSG00000046179	na	65.337	298.314	240.673	41.0139	88.9433	76.2095	42.0673	66.0191	60.2997
ENSMUSG00000046182	na	2.5876	8.56405	9.22117	31.8067	3.93554	1.75194	15.024	12.9003	7.61681
ENSMUSG00000046185	na	400.432	486.01	389.133	369.962	614.732	368.784	305.489	357.414	430.35
ENSMUSG00000046186	na	45.2831	31.4015	38.7289	67.7984	40.1425	31.535	66.1058	90.3021	33.0062
ENSMUSG00000046191	na	120.971	52.098	97.7444	121.368	144.828	65.6979	49.0785	116.861	90.1323
ENSMUSG00000046192	na	269.758	129.174	234.218	160.707	155.847	459.885	652.043	296.707	251.99
ENSMUSG00000046196	na	21.3477	1.42734	13.8318	1.67404	5.50976	12.2636	14.0224	7.58841	5.07788
ENSMUSG00000046201	na	1669	2016.12	2394.74	1813.81	2225.16	1848.3	2107.37	2391.87	1675.7
ENSMUSG00000046207	na	512.346	822.868	983.901	379.168	404.575	824.291	476.763	702.685	848.643
ENSMUSG00000046215	na	28.4636	31.4015	23.0529	24.2735	29.123	18.3954	18.0288	21.2475	20.3115
ENSMUSG00000046223	na	3066.41	10226	12463.3	4189.28	2758.01	13654.5	7362.25	10504.8	11724.1
ENSMUSG00000046229	na	1262.1	1555.09	1568.52	2594.75	902.814	1744.06	2329.73	1326.45	2034.32
ENSMUSG00000046230	na	1491.11	1016.98	950.701	1432.98	1253.86	1145.77	1414.26	1205.8	1020.65
ENSMUSG00000046240	na	129.38	69.2261	112.498	142.293	71.6269	80.5894	297.476	154.045	132.025
ENSMUSG00000046242	na	567.332	336.139	570.79	764.195	229.048	1151.9	1765.83	610.866	577.608
ENSMUSG00000046245	na	638.492	1538.66	1893.1	285.35	785.239	879.475	212.34	566.854	830.232
ENSMUSG00000046269	na	159.137	176.277	151.227	170.752	187.331	163.807	179.287	213.235	206.924
ENSMUSG00000046275	na	1775.74	785.038	794.865	456.175	1486.85	438.862	262.42	745.941	911.479
ENSMUSG00000046280	na	1163.13	486.01	473.046	362.429	1753.68	105.993	111.178	418.121	407.499
ENSMUSG00000046295	na	45.93	34.2562	22.1308	16.7404	58.246	25.4032	9.01442	9.86493	31.102
ENSMUSG00000046311	na	1198.08	1205.38	1199.69	787.635	1536.42	1168.54	1087.75	1579.89	1091.09
ENSMUSG00000046312	na	482.588	269.767	293.233	271.194	560.421	199.722	179.287	301.26	241.199
ENSMUSG00000046314	na	1558.42	356.122	224.996	765.873	1319.19	341.629	257.412	603.281	384.014
ENSMUSG00000046318	na	1357.2	424.633	306.143	438.599	1362.48	209.357	139.223	569.131	455.106
ENSMUSG00000046324	na	866.837	647.298	658.394	506.395	1078.34	579.019	363.582	586.584	532.538
ENSMUSG00000046329	na	1641.19	1060.51	1338.91	985.17	1423.09	969.701	1905.05	1774.93	1162.2
ENSMUSG00000046330	na	1353.7	1269.29	1049.7	3346.21	703.954	1568.36	2179.92	987.897	1288.33
ENSMUSG00000046334	na	37.548	18.8646	21.682	55.6485	23.9731	32.1675	40.4061	7.58841	17.8923
ENSMUSG00000046337	na	42.6955	24.2648	22.1308	86.2128	23.6133	20.1474	23.0369	31.8713	33.6409
ENSMUSG00000046341	na	315.455	230.75	205.913	337.071	268.402	179.813	127.213	111.575	161.321
ENSMUSG00000046345	na	1.9407	3.56835	13.8317	1.67404	0.787109	6.1318	11.0176	11.3826	15.2336
ENSMUSG00000046351	na	735.526	376.104	290.467	281.238	861.884	351.265	250.401	344.514	415.751
ENSMUSG00000046352	na	223.181	422.493	478.579	392.561	95.2401	759.468	1459.34	390.044	414.482
ENSMUSG00000046364	na	2945.71	2462.04	2505.81	5602.42	1803.74	3598.48	4682.3	2653.53	2886.88
ENSMUSG00000046380	na	147.493	94.9182	110.654	67.7984	193.629	152.419	150.24	129.003	149.797
ENSMUSG00000046387	na	306.631	174.136	247.127	223.484	347.115	212.861	138.221	254.212	267.223
ENSMUSG00000046402	na	872.023	254.067	200.099	1016.14	332.16	254.908	456.731	408.256	298.96
ENSMUSG00000046404	na	1036.98	1211.1	1068.73	1559.36	877.626	1123	1863.98	1338.6	1073.34
ENSMUSG00000046408	na	3.88141	3.56835	0.922117	19.2514	6.29687	8.75972	26.0417	3.03536	4.44314
ENSMUSG00000046410	na	744.583	1049.1	801.319	404.279	1101.16	402.947	255.409	389.285	527.464
ENSMUSG00000046413	na	98.329	87.7815	100.511	137.271	59.0331	101.613	151.242	106.238	93.9407
ENSMUSG00000046417	na	336.389	114.901	109.732	123.879	355.773	127.016	97.1555	139.627	189.786
ENSMUSG00000046432	na	1203.88	1530.12	1579.43	2434.41	1007.77	1979.7	3317.09	1564.72	1817.22
ENSMUSG00000046434	na	3963.67	5803.84	6391.93	5357.5	4345.09	5735.11	5749.36	5612.79	5397.21
ENSMUSG00000046440	na	22.9327	19.6058	3.29965	11.0435	8.90629	10.9211	12.4487	15.614	26.1099
ENSMUSG00000046441	na	188.248	245.503	236.062	240.224	250.301	364.404	263.422	216.27	247.546
ENSMUSG00000046442	na	80.8626	37.1109	40.5731	37.6658	81.8593	64.8219	61.0978	53.1189	41.8925
ENSMUSG00000046447	na	9028.8	3691.1	4148.6	5723.53	5879.7	6036.32	6016.63	5586.59	6730.72
ENSMUSG00000046449	na	333.155	148.443	176.124	359.081	325.076	247.024	198.317	295.189	192.959
ENSMUSG00000046456	na	43.3424	17.1281	19.3644	20.9254	28.3359	7.88375	14.0224	15.9357	17.7726
ENSMUSG00000046463	na	23.2884	19.9828	17.5202	8.37018	13.3808	19.2714	29.0465	28.836	27.2936
ENSMUSG00000046470	na	3187.93	315.442	222.23	324.763	2089.77	148.915	64.1026	209.44	618.231
ENSMUSG00000046480	na	14.2318	23.5511	207.476	17.5774	7.08398	90.2251	11.0176	114.585	90.1323
ENSMUSG00000046491	na	127.439	109.192	104.199	241.061	125.937	38.5428	74.1186	194.263	124.408
ENSMUSG00000046516	na	1534.45	1406.65	1511.35	2397.2	1164.92	2012.99	1905.06	1361.36	1964.52
ENSMUSG00000046519	na	1138.54	926.342	979.287	692.185	1431.73	1070.43	1025.62	994.081	881.642
ENSMUSG00000046532	na	224.475	55.6663	41.4952	149.826	280.211	97.2329	86.1378	101.685	131.39
ENSMUSG00000046541	na	122.911	145.589	166.903	77.8426	376.238	93.729	66.1058	121.415	149.797
ENSMUSG00000046546	na	2007.33	4108.6	5431.27	1952.76	1936.29	4126.7	3577.72	3628.02	4465.36
ENSMUSG00000046550	na	27.8168	12.1324	17.5202	26.7846	18.8906	13.1396	6.00962	15.1768	7.61681
ENSMUSG00000046556	na	1378.55	884.238	828.983	689.702	1837.9	534.343	508.814	710.275	778.819
ENSMUSG00000046561	na	43.3424	36.3972	39.651	54.4061	64.5429	77.0855	52.0833	65.2603	50.7787
ENSMUSG00000046562	na	2242.15	1824.85	1685.62	1818	2643.89	2170.66	2056.29	1853.85	1867.38
ENSMUSG00000046567	na	223.828	90.6362	62.7039	80.3537	230.623	109.497	50.0801	92.5786	76.1681
ENSMUSG00000046572	na	223.828	196.973	192.722	111.323	321.927	166.435	188.301	173.016	166.3
ENSMUSG00000046573	na	349.974	222.665	224.074	324.763	255.81	306.59	437.7	269.389	255.798
ENSMUSG00000046574	na	1643.13	663.001	643.638	734.063	1656.08	494.048	413.662	714.827	611.249
ENSMUSG00000046580	na	83.7411	66.8227	61.4382	115.149	58.7318	54.2132	101.732	51.6802	57.0721
ENSMUSG00000046585	na	425.661	311.16	378.99	504.722	216.455	769.98	1209.94	502.353	432.889
ENSMUSG00000046589	na	384.259	299.028	295.999	395.909	369.154	372.288	454.728	395.356	347.2
ENSMUSG00000046591	na	20.7008	106.337	112.498	30.9696	34.6328	55.1862	10.016	38.7009	36.1799
ENSMUSG00000046593	na	28.4636	12.1324	18.4423	37.6658	11.0195	63.07	67.1074	56.1543	49.5093
ENSMUSG00000046598	na	86.0379	79.2174	129.096	171.589	66.1171	251.404	323.518	171.498	184.708
ENSMUSG00000046603	na	564.097	345.416	351.327	401.769	416.381	440.615	374.599	448.474	379.573
ENSMUSG00000046605	na	192.777	181.272	179.813	148.989	214.094	163.807	153.245	185.157	138.372
ENSMUSG00000046610	na	3.23451	21.4101	35.0404	30.9696	12.5937	65.6979	73.117	60.7073	68.5514
ENSMUSG00000046613	na	1.9407	3.56835	3.68847	10.0442	3.14843	2.62792	4.00641	8.34725	8.88628
ENSMUSG00000046618	na	876.551	221.952	273.869	435.249	661.171	201.474	566.907	635.15	241.199
ENSMUSG00000046623	na	7.76281	25.6921	41.4953	30.1326	8.65819	33.2869	80.1282	36.4244	23.4852
ENSMUSG00000046634	na	6.46901	4.99569	7.37693	2.51105	3.93554	6.1318	6.00962	5.31189	8.88628
ENSMUSG00000046636	na	8.25909	16.6979	11.1229	21.5298	6.10881	18.556	37.783	4.68272	11.2514
ENSMUSG00000046637	na	253.585	150.584	236.062	236.876	136.957	525.582	767.227	310.366	283.092
ENSMUSG00000046658	na	427.6	200.19	241.594	235.202	445.504	250.528	198.317	257.247	267.222
ENSMUSG00000046667	na	441.089	168.625	200.09	225.64	517.715	208.19	148.893	241.999	238.418
ENSMUSG00000046668	na	331.861	228.375	270.18	385.865	314.056	357.397	473.758	380.179	310.385
ENSMUSG00000046671	na	3591.55	3963.74	3628.57	5214.66	3327.92	3056.23	4359.98	4380.83	3732.28
ENSMUSG00000046675	na	417.251	658.004	630.728	665.429	369.941	635.08	627.003	606.314	605.537
ENSMUSG00000046679	na	554.214	379.529	367.003	331.016	594.267	328.489	343.549	365.002	359.13
ENSMUSG00000046683	na	11.6442	2.85468	3.68847	4.18509	2.36133	0.875972	3.00481	3.7942	3.80841
ENSMUSG00000046687	na	692.386	1255.33	1800.42	324.867	994.793	1036.02	704.815	913.835	1016.85
ENSMUSG00000046688	na	1210.34	4349.04	5916.2	5448.02	1786.73	11637.3	10707.7	10644.4	10489.7
ENSMUSG00000046691	na	1316.64	1327.18	1644.48	664.8	2442.14	1964.53	857.533	1242.33	1514.08
ENSMUSG00000046694	na	1342.97	1282.47	1326	1099.84	1571.07	1216.73	819.311	1000.91	993.994
ENSMUSG00000046707	na	2114.07	2229.51	2395.66	2106.79	2170.83	2065.53	2078.32	2259.82	2246.97
ENSMUSG00000046709	na	18.1132	71.3671	323.662	18.4144	17.3164	141.907	75.1202	206.405	102.827
ENSMUSG00000046711	na	868.205	2149.62	2724.81	1382.51	1058.73	2229.41	2025.92	1748.14	2189.61
ENSMUSG00000046714	na	47.8707	34.9699	64.5482	18.4144	23.6133	68.3258	46.0737	60.7073	90.1323
ENSMUSG00000046718	na	1269.87	1601.48	3158.25	2183.78	4400.72	3417.17	1775.84	1989.68	3406.62
ENSMUSG00000046719	na	99.6228	23.5511	20.2866	51.8951	101.537	56.0622	97.1555	69.8134	33.6409
ENSMUSG00000046721	na	5468.95	8119.49	8541.36	4431.66	6422.3	8132.19	7964.86	6384.42	8453.6
ENSMUSG00000046722	na	5565.34	7921.81	7481.11	6239.08	5849.74	5944.42	5198.34	6461.51	7680.79
ENSMUSG00000046727	na	3275.28	2738.3	2556.11	5394.63	2561.27	3213.1	3777.07	3312.33	3404.77
ENSMUSG00000046731	na	956.125	829.287	819.763	457.851	1216.1	1121.25	760.22	767.936	1419.91
ENSMUSG00000046733	na	14359.3	19662.3	13814.2	21056	15339.2	9944.91	12872.6	14072.7	12430.6
ENSMUSG00000046743	na	543.397	257.635	219.464	222.647	406.148	170.815	216.346	323.266	238.66
ENSMUSG00000046753	na	417.251	259.776	327.352	200.047	473.052	348.637	339.543	371.832	274.205
ENSMUSG00000046756	na	1116.55	1423.06	1361.05	1445.53	961.845	1450.61	1614.59	1172.41	1353.26
ENSMUSG00000046761	na	613.267	861.405	842.817	882.224	648.581	781.366	1034.66	957.655	770.562
ENSMUSG00000046768	na	4485.58	7699.01	8941.73	5937.79	4802.17	6719.56	6200.91	9047.76	8094.66
ENSMUSG00000046782	na	185.661	196.259	205.632	404.28	122.789	252.28	661.058	310.366	247.546
ENSMUSG00000046785	na	1797.75	1305.29	1145.28	1228.73	2063.8	1059.92	1141.82	1434.2	1252.96
ENSMUSG00000046791	na	637.845	590.919	489.644	508.907	767.431	410.831	451.723	448.475	577.608
ENSMUSG00000046792	na	621.918	545.072	506.798	691.688	549.535	578.624	537.268	540.307	627.974
ENSMUSG00000046794	na	370.027	568.796	583.702	264.498	402.213	577.263	307.492	458.342	665.207
ENSMUSG00000046798	na	1471.7	1421.64	1414.52	1771.14	1537.22	1407.68	2408.87	1787.79	1566.51
ENSMUSG00000046804	na	2.5876	8.56405	4.61058	1.67404	2.36133	0.875972	5.00801	4.55305	1.26947
ENSMUSG00000046805	na	4123.31	12466.1	15774.6	3393.28	5332.65	8494.93	2608.17	9260.99	9799.06
ENSMUSG00000046806	na	272.346	126.32	110.654	135.597	265.255	190.086	143.229	116.103	129.486
ENSMUSG00000046807	na	32.992	179.845	226.841	49.384	44.0781	57.8142	34.0545	113.826	141.546
ENSMUSG00000046808	na	1488.49	1554.38	1455.09	2034.8	1050.01	1504.05	2994.82	2175.62	1381.8
ENSMUSG00000046814	na	21.3477	22.1238	21.2087	44.3619	12.5937	28.9071	73.117	12.9003	24.7546
ENSMUSG00000046818	na	106.092	62.803	96.8222	113.834	85.0077	153.295	225.361	82.7137	72.3597
ENSMUSG00000046822	na	1014.97	890.661	840.052	821.955	1165.71	701.649	484.776	675.368	820.713
ENSMUSG00000046826	na	131.321	97.7729	82.0683	87.0498	130.66	155.923	136.218	91.0609	104.731
ENSMUSG00000046828	na	348.68	206.251	159.526	146.478	210.945	31.535	39.0625	179.086	172.648
ENSMUSG00000046834	na	16.8194	13.5597	13.8317	20.9254	3.14843	29.7831	36.0577	11.3826	16.5031
ENSMUSG00000046836	na	2666.59	2793.85	2704.71	2478.48	2646.78	2265.09	2120.17	3003.79	2983.35
ENSMUSG00000046841	na	1325.5	3357.11	3997.38	2718.63	2233.03	3821.87	2843.55	2538.32	3244.13
ENSMUSG00000046854	na	2.5876	1.42734	4.61058	1.67404	3.14843	1.75194	3.00481	7.58841	3.80841
ENSMUSG00000046861	na	1462	1055.52	1089.02	753.316	1784.38	670.119	630.008	998.635	772.472
ENSMUSG00000046862	na	586.096	812.871	970.062	534.017	772.147	734.071	648.036	868.119	753.422
ENSMUSG00000046865	na	288.919	836.467	879.287	630.586	392.437	980.5	681.561	569.098	745.883
ENSMUSG00000046873	na	774.796	694.404	725.907	764.969	870.096	709.97	653.045	813.553	675.456
ENSMUSG00000046876	na	1766.69	1435.91	1602.64	1874.92	1745.02	1052.92	2007.21	2135.38	1543.04
ENSMUSG00000046879	na	1691.65	5898.24	8510.72	12987.8	8259.97	6782.77	5887.42	15155.9	13291.8
ENSMUSG00000046886	na	274.286	221.238	320.897	446.968	181.035	740.199	1228.97	490.967	385.281
ENSMUSG00000046897	na	6158.38	4687.91	4247.35	6874.56	5038.16	3957.66	5082.08	6051.23	5268.11
ENSMUSG00000046908	na	339.623	2627.74	2537.66	298.815	618.667	488.792	203.325	591.896	880.377
ENSMUSG00000046909	na	183.72	186.982	221.308	244.409	160.57	218.117	287.459	205.646	198.672
ENSMUSG00000046916	na	578.33	185.554	139.24	145.641	764.282	58.6901	137.22	119.138	185.342
ENSMUSG00000046934	na	7.11591	7.8522	12.9096	17.5774	5.5129	8.7644	7.01122	9.10609	7.61681
ENSMUSG00000046947	na	567.247	395.555	405.732	374.147	531.298	334.675	345.9	405.973	450.027
ENSMUSG00000046949	na	640.432	259.776	308.909	390.05	596.628	384.552	493.79	400.668	290.073
ENSMUSG00000046952	na	11.4857	5.01895	9.37218	5.04317	21.3898	12.4425	12.1025	10.7343	16.6439
ENSMUSG00000046958	na	16.1725	4.99569	11.0654	8.37018	18.8906	21.0233	15.024	7.58841	16.5031
ENSMUSG00000046961	na	9.05662	60.662	51.6385	101.279	4.72265	28.0311	42.0673	128.244	46.3356
ENSMUSG00000046962	na	744.583	990.573	1007.87	811.071	884.709	1038.03	1142.83	1083.63	1135.54
ENSMUSG00000046971	na	135.849	98.4866	100.511	137.271	121.215	107.745	114.183	118.379	125.677
ENSMUSG00000046982	na	2467.19	1800.59	1611.86	2361.26	1936.27	1845.66	2062.33	1711.95	1473.2
ENSMUSG00000046985	na	3355.54	3081.63	2799.54	3656.93	2655.68	3073.8	3585.74	3719.84	3221.9
ENSMUSG00000046991	na	128.086	117.756	131.863	191.677	56.6718	192.714	549.88	169.222	149.797
ENSMUSG00000046993	na	570.003	1231.52	1362.55	536.351	786.971	765.022	528.463	748.315	924.143
ENSMUSG00000046994	na	397.197	418.211	372.535	415.161	399.064	355.645	444.712	386.25	343.391
ENSMUSG00000046997	na	7.11591	32.1152	21.2087	17.5774	11.0195	11.3876	59.0946	24.2829	15.8684
ENSMUSG00000046999	na	3.23451	11.4187	15.676	15.0663	9.4453	18.3954	23.0369	31.8713	26.0241
ENSMUSG00000047003	na	213.477	203.4	138.871	50.4052	269.75	101.613	65.1042	112.309	125.724
ENSMUSG00000047021	na	3005.51	2181.69	3516.94	3278.6	1650.57	5391.59	10921.5	5386.25	3181.28
ENSMUSG00000047022	na	215.807	170.567	191.856	194.328	174.496	193.911	257.412	210.984	174.861
ENSMUSG00000047030	na	852.616	1171.13	1155.41	919.882	1003.56	928.53	876.402	1107.91	1153.95
ENSMUSG00000047033	na	22.6415	28.5468	23.0529	29.2956	36.9941	15.7675	33.0529	35.6655	43.7967
ENSMUSG00000047036	na	5245.72	4683.82	3930.06	5808.06	4764.37	4302.77	4821.72	6040.38	4212.73
ENSMUSG00000047037	na	391.375	237.652	241.595	453.664	390.406	320.606	294.471	402.945	260.241
ENSMUSG00000047040	na	4081.29	5678.63	5469.89	11120.4	2917.03	6654.07	15283.7	7944.18	7170.22
ENSMUSG00000047044	na	890.132	504.563	466.592	793.497	695.014	635.953	994.598	577.48	660.75
ENSMUSG00000047045	na	3914.27	5104.91	4948.25	4112.37	3860.75	3959.31	3249.2	4461.78	4498.4
ENSMUSG00000047061	na	23.9353	28.5468	48.8722	97.9311	30.6972	71.8297	46.0737	47.0481	53.3177
ENSMUSG00000047067	na	263.289	196.973	219.464	334.807	199.138	166.435	255.409	179.086	288.169
ENSMUSG00000047084	na	1168.95	668.709	580.934	1052.13	900.452	798.883	887.42	696.616	882.915
ENSMUSG00000047085	na	14.2318	1.42734	17.5202	12.5553	13.3808	14.0156	31.0497	21.2475	7.61681
ENSMUSG00000047090	na	605.5	608.761	519.15	437.761	615.52	279.435	266.426	569.887	483.667
ENSMUSG00000047098	na	1930.82	1976.76	2283.18	1971.13	2645.49	1652.01	1978.18	3068.01	2526.89
ENSMUSG00000047115	na	441.186	134.17	140.162	232.691	326.65	184.83	220.353	209.44	208.193
ENSMUSG00000047117	na	3.23451	1.42734	1.84423	1.67404	1.57422	2.62792	1.0016	2.27652	3.17367
ENSMUSG00000047123	na	571.214	705.82	659.313	443.619	744.605	583.397	418.67	585.825	710.268
ENSMUSG00000047126	na	8094.82	12290.4	11438.8	9640.7	10310.6	11999.1	9228.71	10463.7	9916.5
ENSMUSG00000047139	na	10539.5	23969.4	32750	18885.9	13658.7	47735.1	46679.4	23848.8	28719.1
ENSMUSG00000047141	na	959.346	1032.68	958.079	986.842	1025.6	881.23	963.534	1320.38	809.918
ENSMUSG00000047143	na	20.0539	19.2691	23.975	14.2293	14.168	35.0389	44.0705	28.0771	29.8325
ENSMUSG00000047146	na	54.3397	19.9828	13.8317	25.1105	45.6523	21.0233	21.0337	25.8006	15.8684
ENSMUSG00000047150	na	8.40971	15.691	8.29905	14.3341	7.08398	0.875972	10.016	3.03536	3.80841
ENSMUSG00000047153	na	4718.39	4060.75	4118.16	3891.32	4026.75	3420.66	6085.74	5409.83	4373.39
ENSMUSG00000047180	na	1167.01	1511.55	2412.26	1334.21	1001.2	5579.93	3433.5	4612.24	5684.69
ENSMUSG00000047181	na	190.189	220.524	216.697	222.647	218.816	231.257	316.506	356.655	259.606
ENSMUSG00000047182	na	53.0459	9.99139	12.9096	13.3923	44.0781	16.6435	7.01122	9.86493	18.4073
ENSMUSG00000047187	na	6140.39	6353.93	6168.62	8571.02	5611.95	6605.45	6943.03	6969.73	6443.71
ENSMUSG00000047193	na	648.192	535.968	580.936	672.126	514.77	1090.59	1226.95	709.516	567.454
ENSMUSG00000047205	na	1161.83	700.111	840.97	917.371	870.543	1507.55	1721.76	1045.68	957.179
ENSMUSG00000047213	na	4564.03	4783.7	4628.19	4173.5	4506	4511.24	4495.24	5468.84	4286.93
ENSMUSG00000047215	na	863.55	1196.92	1135.39	1229.8	660.602	1363.26	1811.99	1173.07	1254.56
ENSMUSG00000047216	na	47.8707	7.85038	17.5202	16.7404	18.1035	35.9149	27.0433	29.5948	17.1378
ENSMUSG00000047221	na	150.728	129.174	149.383	174.937	173.951	275.931	197.316	132.797	151.067
ENSMUSG00000047227	na	109.326	51.3843	54.4049	65.2874	92.0917	49.9304	47.0753	58.4308	62.204
ENSMUSG00000047228	na	91.2131	322.579	1921.7	295.468	56.6718	10899.9	1186.9	866.595	1440.84
ENSMUSG00000047230	na	42.6955	376.818	456.448	134.76	36.207	1071.31	886.418	319.472	377.667
ENSMUSG00000047238	na	513.639	376.818	337.495	867.15	423.464	418.715	523.838	485.658	463.356
ENSMUSG00000047242	na	529.165	601.623	634.418	490.492	804.415	514.196	420.672	729.246	558.566
ENSMUSG00000047246	na	288.486	79.6164	93.6175	54.6136	181.871	88.249	68.1083	66.5973	59.9462
ENSMUSG00000047248	na	1379.19	1204.67	1374.88	929.088	1464.02	1786.11	1907.05	1622.41	1315.18
ENSMUSG00000047250	na	4157.63	5019.39	3678.31	5530.17	4722.62	2659.5	4296.86	4454.36	3698.68
ENSMUSG00000047260	na	2297.16	2340.82	2170.66	3278.57	1451.42	3133.33	4896.78	2443.45	2629.74
ENSMUSG00000047261	na	207.655	118.469	94.9781	147.315	96.0271	85.8453	47.0753	122.932	91.4018
ENSMUSG00000047264	na	970.994	477.445	408.497	657.06	803.631	381.047	457.731	465.167	523.025
ENSMUSG00000047281	na	661.774	4242.75	3618.38	4548.25	432.906	2572.73	5810.26	2203.67	2106.68
ENSMUSG00000047284	na	2085.62	1154	1152.64	1109.05	1911.88	1141.39	1239.98	1236.15	1020.01
ENSMUSG00000047293	na	5.17521	22.1238	21.2087	2.51105	11.0195	7.00778	10.016	13.6591	19.042
ENSMUSG00000047298	na	4.52831	0.713671	16.5981	4.18509	7.87109	0.875972	1.0016	4.55305	1.26947
ENSMUSG00000047307	na	5.82211	4.28202	11.0654	5.85912	23.6133	2.62792	6.00962	12.1415	19.042
ENSMUSG00000047330	na	450.243	1701.38	1594.32	1874.08	1142.89	1476.89	1851.97	2441.14	2458.92
ENSMUSG00000047342	na	47.8707	24.9785	35.0404	30.9696	53.5234	8.75972	25.0401	25.8006	33.6409
ENSMUSG00000047344	na	4.52831	2.14101	5.5327	1.67404	8.65819	7.88375	3.00481	19.7299	10.1557
ENSMUSG00000047347	na	27.3886	56.9645	37.0847	23.3372	28.2976	42.2477	33.7032	18.1628	25.8766
ENSMUSG00000047361	na	362.265	244.075	412.186	552.431	171.59	847.065	1094.75	547.884	353.547
ENSMUSG00000047363	na	6.46901	6.42304	0.922117	1.67404	7.87109	5.25583	5.00801	9.10609	3.17367
ENSMUSG00000047368	na	2182.67	3059.51	3244.9	3291.13	1716.7	3070.21	3690.9	3826.21	2829.06
ENSMUSG00000047369	na	1.2938	5.70936	7.37693	3.34807	6.29687	21.0233	16.0256	12.9003	14.5989
ENSMUSG00000047370	na	414.898	535.595	733.071	322.814	581.088	394.104	454.609	444.657	518.228
ENSMUSG00000047371	na	631.377	560.946	532.984	575.868	728.866	567.628	543.871	523.6	663.931
ENSMUSG00000047379	na	879.613	406.79	339.549	659.797	741.296	182.016	236.018	498.483	414.587
ENSMUSG00000047388	na	1055.1	1119.75	1206.13	1136.67	1328.64	1037.15	879.407	1016.09	938.772
ENSMUSG00000047394	na	834.502	549.526	961.768	1016.14	395.128	1379.66	3048.89	1019.88	983.203
ENSMUSG00000047407	na	782.105	1456.6	1701.31	1244.64	693.445	2103.21	3249.19	1639.11	1482.1
ENSMUSG00000047409	na	9935.11	4924.36	4486.09	5729.35	9124.14	3958.52	4702.53	6045.68	5091.23
ENSMUSG00000047412	na	3017.8	1817.71	1748.34	2490.96	2257.42	1984.08	1883.01	2105.03	1928.33
ENSMUSG00000047414	na	718.06	269.054	300.61	349.873	853.226	445.87	283.454	294.43	304.672
ENSMUSG00000047415	na	84.744	25.6921	20.2866	29.2956	95.2401	33.2869	31.0497	30.3536	40.623
ENSMUSG00000047417	na	1598.49	2126.74	2499.87	1480.68	1820.58	1763.33	1889.04	2263.62	1659.18
ENSMUSG00000047419	na	111.267	159.149	757.98	57.7542	69.2656	337.249	155.248	611.626	296.421
ENSMUSG00000047420	na	162.372	34.9699	22.1308	69.4725	81.8593	75.3336	105.168	72.0899	28.563
ENSMUSG00000047423	na	1110.08	1456.59	1547.32	1119.1	1486.05	1278.06	1066.71	1379.58	1513.82
ENSMUSG00000047434	na	366.146	495.287	504.398	394.235	454.949	425.722	332.532	487.176	342.122
ENSMUSG00000047443	na	5.17521	22.8375	35.9625	23.4365	13.3808	82.3414	65.1042	21.2475	74.8986
ENSMUSG00000047446	na	2620.59	2791.87	3432.14	2189.64	2460.53	2620.03	2033.25	3001.94	2471.02
ENSMUSG00000047454	na	907.615	798.594	816.991	946.663	909.106	1249.14	1097.75	939.439	929.877
ENSMUSG00000047459	na	1997.61	1738.51	1728.97	2018.06	1723.75	1876.32	1974.13	1558.65	1790.59
ENSMUSG00000047462	na	86.0379	56.38	73.7693	44.3619	72.414	51.6824	71.1138	144.18	106.635
ENSMUSG00000047466	na	1117.2	1493.71	1409.91	1104.86	1363.27	1275.42	1096.75	1406.13	1351.99
ENSMUSG00000047473	na	166.253	57.8073	42.4174	86.2128	155.061	49.9304	60.0962	53.8777	73.6292
ENSMUSG00000047496	na	131.968	91.3498	58.0933	111.323	166.08	58.6901	74.1186	142.662	98.3838
ENSMUSG00000047497	na	101.563	68.5124	35.9625	60.2653	93.6659	18.3954	42.0673	136.591	93.9407
ENSMUSG00000047501	na	190.189	307.592	310.753	852.921	110.195	576.39	1208.93	353.62	330.697
ENSMUSG00000047502	na	9.70352	9.27772	3.68847	13.3923	7.08398	6.1318	16.0256	24.2829	2.53894
ENSMUSG00000047507	na	376.497	259.062	222.23	285.423	343.966	99.8608	174.279	319.472	193.594
ENSMUSG00000047509	na	146.34	83.0875	103.171	54.6432	99.6563	193.929	165.034	109.597	79.7642
ENSMUSG00000047514	na	3311.49	2245.21	2244.43	2670.92	3046.11	2267.02	2252.6	2658.98	2432.94
ENSMUSG00000047515	na	18.7601	24.2648	36.8847	30.1326	12.5937	37.6668	74.1186	49.3247	27.2936
