#1.2																
19067	15															
NAME	DESCRIPTION	S42	S46	S81	S82	S47	S48	S75	S77	S79	S43	S44	S80	S74	S76	S78
ENSMUSG00000033706	na	370.509	623.731	554.44	364.972	345.859	481.076	317.027	415.965	555.165	441.894	478.907	419.946	455.767	419.012	484.658
ENSMUSG00000033707	na	11.9816	5.86213	7.04051	15.2072	17.2069	23.0218	10.1611	10.6658	1.00391	22.4361	21.628	24.7513	23.392	31.7016	30.1342
ENSMUSG00000033712	na	1598.16	1462.02	1724.93	1501.29	1514.19	1640.11	1643.04	1702.64	1910.45	1373.47	1459.38	1555.2	1594.42	1575.45	1627.25
ENSMUSG00000033713	na	4993.59	5868.02	6318.86	4243.66	3570.45	3370.73	5445.34	5197.15	3312.92	2909.86	2733.37	2532.05	2369.38	2617.46	2781.56
ENSMUSG00000033715	na	12086.9	13040.9	7864.16	14993.8	4690.58	3103.23	2238.49	5480.25	1874.29	21450.9	21184	21358.5	3410.7	4737.28	5787.41
ENSMUSG00000033717	na	77.4198	53.9316	92.4067	186.71	162.605	76.2102	72.1439	83.3868	288.124	59.5045	85.4822	146.858	111.678	193.655	94.5879
ENSMUSG00000033720	na	1030.42	654.214	711.092	780.635	732.154	393.752	547.684	552.68	457.785	1212.53	1188.51	884.445	1007.37	922.103	1135.89
ENSMUSG00000033721	na	581.569	524.077	491.955	702.914	962.728	945.491	692.987	1041.38	723.825	652.6	662.231	814.309	1182.41	1429.98	1269.8
ENSMUSG00000033722	na	2616.62	2267.48	1798.86	4638.15	4468.76	2021.15	1371.74	2269.85	1307.1	5814.89	5233.03	3784.5	4277.67	4833.18	5937.29
ENSMUSG00000033726	na	920.743	245.037	266.659	1205.6	2002.89	258.797	346.493	313.186	260.014	2086.54	1741.57	1045.33	1616.31	1646.41	2101.86
ENSMUSG00000033728	na	776.961	507.661	435.632	693.617	719.248	666.045	577.151	579.83	654.553	718.931	689.005	671.584	659.503	685.03	780.979
ENSMUSG00000033732	na	2278.35	2355.41	2695.63	2350.35	2188.72	3208.76	3171.28	3075.62	3330.97	1765.62	1947.56	2410.77	2365.61	2169.5	2016.47
ENSMUSG00000033735	na	5797.04	4400.05	4101	3534.9	4479.68	3482.62	4872.21	3700.04	2886.16	5756.4	4981.7	3476	3702.76	3864.11	4578.66
ENSMUSG00000033739	na	364.979	220.416	196.254	337.092	422.43	215.929	227.609	242.404	197.771	381.414	357.377	353.943	276.931	294.273	356.588
ENSMUSG00000033751	na	1347.47	1080.98	939.909	843.154	1231.16	902.614	1351.43	906.59	800.12	1356.9	1188.51	1033.78	957.563	1103.35	1215.41
ENSMUSG00000033752	na	32.8366	21.7433	16.7212	21.5096	18.3982	4.76313	32.5156	16.4835	15.0587	19.5097	24.6625	16.3352	9.55141	17.8434	17.8559
ENSMUSG00000033760	na	571.861	514.959	494.909	796.594	1183.73	729.775	575.605	536.657	670.841	1020.15	785.352	766.34	840.174	1018.12	1066.23
ENSMUSG00000033762	na	15.6683	18.7588	22.8817	21.1211	34.4138	19.0525	17.2739	12.605	16.0626	13.6568	23.6878	16.5008	13.5825	24.8099	21.7636
ENSMUSG00000033763	na	130.876	41.0349	95.927	175.727	218.528	80.1795	98.5628	109.566	99.3876	214.606	222.46	306.916	501.796	344.583	297.157
ENSMUSG00000033767	na	368.666	337.659	473.474	521.268	437.916	357.235	382.058	380.089	498.946	400.924	468.607	580.83	494.249	584.413	438.62
ENSMUSG00000033768	na	390.786	162.967	94.1669	137.709	138.516	77.004	182.9	279.249	201.787	172.661	165.815	89.1045	122.242	102.686	143.137
ENSMUSG00000033769	na	964.062	2351.89	1520.75	1171.8	1143.4	2065.61	1117.72	1332.25	1655.46	846.719	991.801	1184.76	1306.94	1158.49	1111.62
ENSMUSG00000033770	na	3286.62	2696.56	1261.13	2073.25	2327.24	3580.33	1146.18	3134.81	2611.19	1859.26	2198.84	4496.5	3306.5	4454.64	3066.12
ENSMUSG00000033773	na	725.35	599.11	635.408	797.532	666.769	435.827	459.282	558.499	522.035	739.415	806.418	672.41	574.237	532.724	688.062
ENSMUSG00000033777	na	88.4798	173.519	79.2058	72.6565	49.9001	76.2101	69.0956	125.08	99.3875	19.5097	31.9271	133.657	83.0039	29.6341	41.853
ENSMUSG00000033781	na	3296.78	2476.16	1885.98	3196.88	2266.15	2135.47	1737.55	1841.3	2102.2	2987.91	3308.06	2194.61	1936.25	1973.08	2072.56
ENSMUSG00000033788	na	835.029	1029.39	629.245	673.338	864.647	978.032	614.747	1244.98	1024.99	427.262	471.697	890.217	891.16	756.701	672.996
ENSMUSG00000033790	na	268.204	306.003	308.023	362.438	430.173	338.182	265.205	307.368	319.245	359.954	391.364	353.118	463.313	516.185	399.278
ENSMUSG00000033792	na	100.461	216.899	269.3	309.213	134.214	311.984	159.529	351.97	212.83	156.077	203.922	219.461	379.555	312.192	266.186
ENSMUSG00000033793	na	5067.34	5165.66	5521.52	4265.52	4010.12	4298.75	5436.05	5150.58	4520.7	4862.72	4855.93	3844.71	3680.05	3423.03	3955.89
ENSMUSG00000033799	na	668.205	1120.84	1042.83	964.809	762.265	1356.69	936.854	1362.31	1249.87	702.347	808.476	905.892	799.102	951.736	796.045
ENSMUSG00000033805	na	7.37332	15.2415	17.6013	8.44843	12.0448	11.114	10.1611	12.605	15.0587	4.87742	5.14953	7.42538	0.754581	12.405	9.20767
ENSMUSG00000033808	na	1866.38	1771.54	2040.86	1738.67	1754.24	1659.96	1997.67	1744.35	2030.92	1771.47	1654.04	1707.83	1306.18	1483.09	1584.55
ENSMUSG00000033809	na	460.833	431.453	398.67	310.057	301.981	247.683	287.56	274.401	275.072	392.145	403.723	364.668	284.477	259.815	346.544
ENSMUSG00000033813	na	3219.78	3135.54	3243.46	2827	3244.26	3352.96	3213.84	3096.84	2916.25	3234.79	3158.33	3085.28	2923.16	2830.27	3017.06
ENSMUSG00000033819	na	2995.39	2206.51	1890.38	2073.24	1945.24	1571.03	1789.38	1809.3	1325.17	2649.4	2543.85	2061.77	1702.34	1915.87	1985.5
ENSMUSG00000033831	na	858.07	33377.8	17137.5	677.564	1691.44	45757.8	10928.3	8160.28	15021.6	2455.29	61.7944	228.537	135.825	905.563	141.463
ENSMUSG00000033845	na	1341.95	1228.7	1137.93	1252.9	1442.8	1157.44	1415.45	1013.25	1125.38	1519.81	1241.04	1187.24	1051.89	1179.16	1248.9
ENSMUSG00000033847	na	20.2766	21.1037	4.40032	7.60359	24.0897	28.5788	24.3867	18.4227	52.2036	5.8529	12.3589	16.5008	22.6374	13.7833	8.37061
ENSMUSG00000033852	na	52.7294	42.6359	1.07375	119.508	238.651	84.4961	88.0031	77.8859	114.816	177.141	158.128	165.873	240.573	283.097	133.644
ENSMUSG00000033855	na	259.91	164.14	120.569	982.549	357.043	201.639	75.1922	287.976	289.128	347.272	397.544	523.077	614.229	533.417	369.145
ENSMUSG00000033857	na	249.771	113.725	138.17	261.057	340.697	112.727	216.432	185.196	167.654	261.429	270.865	276.389	298.06	368.703	389.233
ENSMUSG00000033860	na	25613.7	104543	79779	5521.71	11850.8	127571	71243.2	60619.2	66212.3	2025.12	159.635	292.89	140.352	877.996	263.674
ENSMUSG00000033862	na	1141.18	907.755	952.563	958.604	1282.62	889.564	925.097	857.441	875.757	1064.27	1018.42	975.637	880.096	1048.56	1082.69
ENSMUSG00000033863	na	28379.4	23692	22808.4	22364.6	25503.9	18587.7	25004	22468.7	16507.5	16103.1	15240.6	11318	8759.99	12488.5	14714.8
ENSMUSG00000033871	na	311.522	254.417	214.736	401.302	375.972	250.064	388.155	265.675	181.709	457.503	428.44	362.192	455.015	347.34	414.343
ENSMUSG00000033880	na	3025.85	6241.89	3896.1	3047.36	6222.04	8991.63	5788.62	7079.05	9370.2	1374.46	1369.78	2448.71	2564.8	1948.26	1799.67
ENSMUSG00000033882	na	2.76499	9.37941	6.16045	5.9139	9.46381	0.793856	9.145	9.69615	4.01566	2.92645	1.02991	6.60034	6.79123	6.20248	4.1853
ENSMUSG00000033883	na	332.721	308.348	306.264	374.264	523.09	462.817	330.236	331.608	450.757	461.404	483.026	457.898	525.188	509.293	529.863
ENSMUSG00000033885	na	3523.54	6427.37	5594.67	2711.09	3285.54	7050.43	5725.92	5333.86	5425.19	2239.68	2232.82	2329.13	2290.17	2281.13	2376.43
ENSMUSG00000033898	na	7.91565	22.1206	1.79467	11.1171	19.0174	13.5914	17.5632	12.2257	6.95743	35.162	10.4716	19.8303	13.1923	36.2721	9.36514
ENSMUSG00000033900	na	188.941	281.383	333.544	421.577	503.302	338.976	281.462	261.796	260.014	489.693	432.56	417.471	443.694	503.782	492.192
ENSMUSG00000033902	na	1103.23	1089.18	1137.92	932.707	901.642	1027.25	1147.19	953.131	1038.05	939.391	1066.98	1248.29	1202.05	1043.4	1007.82
ENSMUSG00000033904	na	316.131	337.659	370.507	523.803	825.932	589.041	404.412	454.749	456.781	440.918	518.042	461.199	651.203	778.757	685.555
ENSMUSG00000033906	na	69.1249	128.967	145.211	96.3121	85.1742	123.048	140.223	141.564	217.849	39.0194	55.6149	111.381	119.978	77.1865	96.262
ENSMUSG00000033909	na	1670.06	1779.74	1673.88	1218.27	1477.22	1836.19	2029.18	1938.25	1673.52	991.093	993.862	1119.59	1375.6	1329.4	1314.19
ENSMUSG00000033910	na	295.854	111.381	124.969	492.542	420.709	80.9732	80.2728	128.959	123.482	389.217	314.122	282.989	597.63	447.956	462.059
ENSMUSG00000033916	na	3538.98	3820.64	4207.81	2421.93	2948.65	3632.97	4348.3	3568.09	4090.5	2994.52	2598.41	2610.38	2517.86	2580.7	2658
ENSMUSG00000033917	na	7063.58	6022.84	5879.59	4955.8	5690.36	5411.66	6840.55	5856.55	4547.78	5838.33	5629.38	4400.8	4685.84	4697.92	5496.87
ENSMUSG00000033918	na	2813.19	2259.78	2296.06	1518.02	2059.25	2003.48	2735.85	2403.93	2246.92	1927.6	1918.26	1596.69	1565.81	1552.9	1910.31
ENSMUSG00000033931	na	1089.41	1167.74	1215.37	1044.23	1032.42	1044.71	1064.88	1008.4	985.845	1133.51	1085.52	856.395	837.586	946.915	913.234
ENSMUSG00000033933	na	710.604	762.077	737.494	921.724	1084.04	776.391	651.327	713.636	832.245	962.802	961.932	1037.08	956.054	897.293	930.811
ENSMUSG00000033938	na	5187.98	4284.1	4007.91	2658.74	4067.64	3243.68	5690.1	3412.11	3537.74	4571.97	3566.6	3544.3	3262	3573.29	3924.94
ENSMUSG00000033940	na	3684.82	3076.45	3173.51	2710.26	3462.03	2837.24	3513.71	2709.1	2916.37	3383.95	2894.04	3094.73	2881.74	2944.8	2952.31
ENSMUSG00000033943	na	1114.29	910.973	1072.8	1447.23	1757.69	1571.83	1171.57	1174.2	1415.52	1219.35	1246.19	1235.91	1464.64	1607.13	1360.22
ENSMUSG00000033948	na	398.159	422.074	378.428	849.067	539.437	403.279	266.221	391.724	283.104	670.157	686.947	658.384	791.555	612.668	660.441
ENSMUSG00000033949	na	42.3966	77.3802	89.7666	69.2771	98.9398	111.14	76.2084	83.3869	86.3367	63.4064	76.2131	85.8044	71.6852	89.5914	75.3355
ENSMUSG00000033952	na	38.7099	22.2761	62.4845	56.6045	31.8328	30.1665	25.4028	26.1796	30.1174	24.3871	28.8374	133.657	57.3481	28.9449	35.1565
ENSMUSG00000033953	na	3851.63	4663.92	4685.44	3922.6	3395.79	4621.82	4701.55	4479.63	4021.69	3643.43	3875.53	3577.38	4037	3496.82	3589.31
ENSMUSG00000033955	na	4304.08	5505.63	5321.58	3572.06	2204.25	5385.77	3328.77	5592.61	6137.26	2513.84	2483.13	2927.23	2855.99	2697.48	2424.97
ENSMUSG00000033960	na	645.165	430.281	362.586	1445.52	1318.91	893.088	444.041	751.451	820.198	400.924	631.333	1060.18	1117.54	1166.76	796.882
ENSMUSG00000033961	na	420.279	261.451	251.698	327.799	424.151	361.204	317.027	369.423	334.303	356.052	410.933	302.79	342.58	401.783	473.776
ENSMUSG00000033963	na	32.2583	30.4831	26.4019	31.2592	23.2293	7.93856	16.2578	16.4835	5.01957	156.077	156.546	115.506	69.4214	55.1332	87.0543
ENSMUSG00000033964	na	1106	1684.78	1592.04	1491.99	1447.96	1708.37	1233.56	1630.89	1239.83	1815.38	2028.92	1653.38	1865.32	1606.44	1699.23
ENSMUSG00000033965	na	9688.5	10466.3	8537.49	9835.67	2901.09	3422.31	5548.98	6874.57	3217.54	14673.2	13530	7422.93	6114.38	5602.9	7032.1
ENSMUSG00000033966	na	23.9633	16.414	2.64019	23.6556	60.2242	27.7849	13.2095	47.5111	37.1448	30.24	31.9271	31.3516	36.9745	29.6341	42.6901
ENSMUSG00000033967	na	15.6683	72.6905	27.282	27.8798	16.3466	138.131	76.2084	86.2957	105.411	1.95097	13.3888	54.4528	18.8645	16.54	5.02236
ENSMUSG00000033970	na	161.292	196.968	175.133	107.295	184.114	230.218	273.334	212.346	220.861	137.543	153.456	152.633	186.382	165.4	169.086
ENSMUSG00000033972	na	458.067	422.003	449.713	483.107	585.896	433.445	400.716	482.868	460.797	672.565	639.396	529.645	502.551	620.938	588.04
ENSMUSG00000033983	na	190.784	220.416	204.175	245.849	299.4	208.784	152.417	156.108	226.884	318.007	317.21	278.039	285.986	332.176	291.297
ENSMUSG00000033985	na	952.835	839.454	736.611	1577.44	909.392	514.889	508.827	643.821	340.327	1037.73	895.917	720.86	672.727	802.754	836.502
ENSMUSG00000033987	na	45.1616	24.621	62.4845	25.3453	19.788	42.0743	41.6606	41.6934	85.3328	17.5587	15.4486	33.8267	13.5825	11.7158	21.7636
ENSMUSG00000033991	na	669.129	923.877	830.782	809.36	636.656	1062.98	887.064	899.804	1017.97	716.006	699.305	777.19	830.792	811.835	817.807
ENSMUSG00000033998	na	3133.7	3710.67	3069.68	1537.61	5768.46	7391.82	5459.6	7078.19	4785.56	1627.1	1745.69	2314.24	3882.39	4626.3	6030.99
ENSMUSG00000034006	na	1828.58	1845.41	2084.89	1516.49	1568.41	2246.61	1960.07	1656.1	1780.94	1341.3	1276.06	1641.02	1548.39	1761.51	1305.82
ENSMUSG00000034007	na	333.643	398.625	332.665	404.681	423.29	399.31	270.285	368.453	347.355	303.375	342.959	329.192	376.536	393.514	452.012
ENSMUSG00000034021	na	655.306	653.041	642.447	1061.96	1122.75	936.75	682.826	765.996	717.797	1060.35	1194.68	1046.98	1281.29	1229.47	1218.76
ENSMUSG00000034022	na	2372.37	2164.3	2318.97	2006.49	1768.01	1908.43	1930.61	2167.09	2105.21	2172.39	2108.21	2094.78	2064.53	2139.16	2070.88
ENSMUSG00000034023	na	23.0416	18.7588	34.3225	39.7076	11.1845	11.114	15.2417	20.3619	16.0626	16.5832	14.4187	34.6518	16.6008	20.675	16.7412
ENSMUSG00000034024	na	7152.08	7775.58	7726.14	5954.47	5748.8	6572.29	7400.24	6786.38	7030.46	6418.67	6221.61	5655.71	4893.38	5280.4	5339.6
ENSMUSG00000034032	na	556.684	542.834	491.956	775.569	605.683	457.262	357.671	503.229	572.232	830.139	784.79	778.84	765.147	822.176	852.126
ENSMUSG00000034035	na	95.8532	58.6213	110.888	123.347	117.867	73.8286	129.046	82.4172	111.434	177.538	183.323	152.633	115.451	126.117	137.278
ENSMUSG00000034037	na	380.648	227.451	185.694	979.179	742.48	289.757	208.303	264.705	363.417	439.944	590.136	922.402	1150.74	1015.83	634.491
ENSMUSG00000034040	na	50.6916	14.0691	30.8022	21.9659	90.3363	27.7849	76.2084	51.3896	52.2036	12.6813	23.6878	21.4511	27.1649	23.4316	24.2748
ENSMUSG00000034041	na	13.825	31.6555	25.5219	16.052	37.8552	15.8771	14.2256	12.605	21.0822	20.4852	26.7776	41.2521	52.0661	50.9982	42.6901
ENSMUSG00000034042	na	3691.9	4031.63	4496.94	3466.8	3538.29	4088.42	4128.87	4292.23	3965.54	3629.51	3647.16	3292.08	3254.26	3472.83	3637.45
ENSMUSG00000034055	na	621.205	476.006	722.53	616.736	565.246	473.933	581.217	622.495	678.645	532.613	588.076	707.061	694.218	660.906	590.128
ENSMUSG00000034057	na	16.59	7.03456	28.1621	20.2762	3.44138	11.114	17.2739	10.6658	24.094	5.8529	11.329	68.4785	26.4103	13.0941	14.23
ENSMUSG00000034059	na	19.355	39.8625	60.7244	32.104	33.5535	150.039	88.4017	54.2984	105.411	7.80387	4.11963	15.6758	21.1283	10.3375	5.85942
ENSMUSG00000034063	na	16.59	16.414	9.68071	16.052	13.7655	15.0833	19.3061	14.5442	12.047	11.7058	6.17944	29.7015	12.8279	19.2966	7.53355
ENSMUSG00000034064	na	825.815	792.558	843.097	1055.2	1157.15	1086.8	964.299	1036.52	942.67	856.476	921.769	1101.44	1141.67	1108.88	1080.66
ENSMUSG00000034066	na	642.4	635.455	526.278	693.615	742.478	835.137	577.151	777.629	477.863	723.809	732.263	540.402	789.293	738.784	826.178
ENSMUSG00000034071	na	17.5116	36.3452	29.9222	39.7076	28.3914	22.228	19.3061	24.2404	29.1135	28.289	31.9271	57.753	69.4215	72.3623	61.9425
ENSMUSG00000034075	na	4206.48	5226.68	4660.82	5416.28	3076.6	4309.84	3551.31	4740.45	3472.54	5250.06	5624.32	4719.25	4550.87	3886.2	4522.64
ENSMUSG00000034083	na	681.904	606.287	627.282	628.432	806.553	681.684	842.602	642.946	648.206	590.168	510.782	528.245	555.172	643.05	655.806
ENSMUSG00000034088	na	14771.4	16102.2	15190.4	15180.3	9324.08	13380.6	10687.9	13665.8	10771.6	14911	14993.6	13551.2	12713.3	10661.4	11253.5
ENSMUSG00000034101	na	6058.12	7394.46	8302.19	7627.96	6796.58	9550.67	6567.12	8866.94	8849.16	6645.1	6721.93	6653.87	7072.28	7269.87	7720.07
ENSMUSG00000034105	na	472.814	342.349	403.95	506.906	551.482	456.467	313.978	470.263	418.632	568.707	651.931	468.624	488.214	536.17	626.121
ENSMUSG00000034108	na	3912.44	2568.78	2608.52	2620.71	3125.61	2191.02	3396.88	3078.53	2447.55	3943.87	3197.9	2627.74	2411.63	2687.75	3521.53
ENSMUSG00000034109	na	822.126	704.628	649.486	1121.11	1188.13	821.638	825.083	1114.08	866.38	930.613	1124.65	1130.31	1331.09	1196.39	1354.36
ENSMUSG00000034110	na	34.1016	30.4831	39.6029	106.45	187.555	53.1883	55.8861	45.5719	85.3327	89.7445	85.4822	102.305	179.59	168.156	169.923
ENSMUSG00000034111	na	665.442	541.661	537.719	1010.43	1066.83	747.018	603.57	735.938	740.889	969.631	991.8	896.821	1183.94	1148.84	1120.82
ENSMUSG00000034112	na	23.9633	43.3798	346.745	27.035	21.5086	65.0962	44.7089	18.4227	275.073	10.7303	14.4187	42.9022	21.1283	23.4316	29.2971
ENSMUSG00000034116	na	151.153	125.45	67.7649	99.6914	139.376	179.411	111.772	180.348	145.568	31.2155	24.7178	28.0514	29.4287	36.5257	46.0383
ENSMUSG00000034118	na	124.425	208.692	116.168	173.193	183.254	237.363	216.432	235.616	336.312	79.9896	126.678	166.659	219.583	139.211	80.3578
ENSMUSG00000034120	na	9478.33	7754.4	8446.93	7267.32	11126.1	9279.16	8815.8	8841.18	9747.98	8988.95	8528.62	7246.27	7782.69	9388.42	10239.8
ENSMUSG00000034121	na	389.864	260.279	307.142	310.057	331.233	289.757	319.059	385.907	409.597	283.866	283.224	324.241	309.378	414.877	374.166
ENSMUSG00000034126	na	1033.19	956.698	749.818	1006.21	875.833	901.023	582.232	868.773	543.117	1294.47	1241.04	1040.38	1287.31	1094.39	1080.64
ENSMUSG00000034127	na	1786.19	2132.64	1739.89	1290.08	2645.53	3531.16	2661.21	2617.94	2464.6	1378.35	1541.77	1884.4	1590.67	2311.46	2320.33
ENSMUSG00000034135	na	5297.75	5970.17	4755.14	5827.76	4988.16	5714.13	5099.78	6101.03	4515.53	3734.21	4024.84	2771.29	3739.78	3899.91	4433.06
ENSMUSG00000034152	na	1449.78	1328.36	1292.81	1634.78	1536.58	1497.21	1215.27	1472.84	1307.09	1696.37	1843.53	1755.69	1841.18	1740.14	1820.61
ENSMUSG00000034154	na	1178.81	1962.64	1560.35	1164.19	911.106	1613.91	1178.69	1657.07	1606.26	912.077	913.527	1014.8	900.97	1020.65	1033.77
ENSMUSG00000034156	na	113.365	42.2074	51.0437	67.5875	244.338	150.833	94.4984	129.928	103.403	118.034	96.8112	117.981	178.081	203.993	288.786
ENSMUSG00000034157	na	2183.42	1886.44	1599.06	2959.48	3098.09	1861.59	1545.5	1756.94	1665.5	2493.32	2702.49	2450.38	2408.62	2894.52	2978.27
ENSMUSG00000034158	na	15239.8	14389.6	14282.2	12074.3	9499.81	9613.44	10944	12152.1	9595.72	12800.3	12144.3	9555.32	7054.18	7621.14	7707.06
ENSMUSG00000034159	na	32.2583	51.5868	28.1621	61.6736	141.097	43.6621	32.5156	70.7819	26.1018	94.6219	94.7514	99.8302	197.7	184.696	224.332
ENSMUSG00000034160	na	4177.09	3599.39	3643.52	7860.53	11312.4	5914.12	3594.03	3942.39	5009.52	9440.77	8752.99	8582.26	9395.32	11972	12280
ENSMUSG00000034161	na	35.0233	15.2415	24.6418	122.502	74.8501	28.5788	28.4511	55.268	44.1723	45.8477	66.9439	251.638	285.986	300.476	65.2907
ENSMUSG00000034163	na	1019.36	1425.67	1457.39	1716.72	2181.83	2014.81	1315.87	1117.97	1660.47	2042.66	2025.83	1875.32	1838.91	2064.05	2198.95
ENSMUSG00000034164	na	58.9866	18.7588	27.282	43.9318	69.688	24.6095	47.7572	45.5719	38.1488	72.1858	76.2131	80.8541	113.942	110.266	103.795
ENSMUSG00000034165	na	5277.9	4070.03	4543.15	3293.85	4471.54	4518.38	6210.59	4405.26	4619.2	4826.33	4127.81	3855.13	4224.39	4060.44	4736.73
ENSMUSG00000034168	na	4666.39	4451.7	4542.01	5266.75	3628	5656.22	5636.37	6158.02	6466.11	2450.42	3012.48	4289.39	3599.23	3993.71	2898.74
ENSMUSG00000034171	na	4527.24	3281.62	3840.61	3624.38	3473.22	2252.96	3517.77	2646.09	2892.3	4341.86	3566.59	2810.12	2975.31	3077.09	2959.06
ENSMUSG00000034173	na	335.094	105.58	124.294	173.84	163.67	91.7549	100.657	190.198	163.032	62.9821	89.3155	48.434	74.2619	101.875	98.8058
ENSMUSG00000034175	na	459.911	459.592	339.704	533.097	485.235	343.74	289.592	292.823	310.21	639.916	635.453	533.801	464.822	530.658	527.349
ENSMUSG00000034177	na	251.615	295.452	366.106	475.647	295.96	346.915	321.091	345.182	481.879	269.233	364.587	740.062	839.091	740.857	409.322
ENSMUSG00000034187	na	2203.7	1964.99	1831.41	1929.62	1980.52	1883.03	1813.76	2019.71	1650.43	1931.46	2040.24	1667.41	2013.98	1757.37	2090.15
ENSMUSG00000034189	na	392.629	664.766	639.807	931.018	961.867	676.365	393.235	617.646	698.725	902.323	879.541	917.448	1116.78	1037.19	945.879
ENSMUSG00000034190	na	1962.26	1809.05	1764.52	1952.44	1914.28	1668.65	1589.21	1646.42	1583.18	2443.56	2521.25	2429.77	2088.66	2012.34	2055.79
ENSMUSG00000034192	na	438.714	331.797	403.071	337.05	533.414	397.723	534.474	376.211	474.853	508.227	452.083	452.054	422.514	509.245	463.657
ENSMUSG00000034194	na	806.459	603.8	625.729	561.823	694.299	578.718	641.162	706.849	833.246	656.5	593.228	580.005	602.909	696.057	662.116
ENSMUSG00000034201	na	901.386	824.214	719.013	1119.41	964.443	1017.72	786.471	791.208	746.911	943.296	1132.9	1168.27	1188.47	1056.49	1027.07
ENSMUSG00000034203	na	1746.56	1793.81	1466.19	1323.02	1382.58	1353.52	1462.18	1325.46	1146.47	1623.2	1526.32	1343.99	1384.66	1359.03	1408.77
ENSMUSG00000034205	na	321.661	314.21	432.992	522.112	541.158	677.953	323.123	486.747	655.556	243.871	248.207	550.302	658.749	443.133	364.958
ENSMUSG00000034206	na	11.9816	18.7588	6.16045	10.983	12.9052	11.114	5.08056	17.4531	9.03523	9.75484	18.5383	11.5506	23.392	17.2291	18.4153
ENSMUSG00000034209	na	5.52999	3.51728	2.64019	16.8969	7.74311	15.0833	7.11278	0.969615	12.047	5.8529	14.4187	27.2264	6.03665	17.2291	5.85942
ENSMUSG00000034210	na	1690.33	1984.92	1877.18	1844.29	1798.98	2607.03	1893.02	2264.05	2086.14	1766.6	1875.46	1833.25	2204.89	2232.89	2099.35
ENSMUSG00000034211	na	2037.8	1738.71	1916.78	1798.66	2057.95	1737.75	1892	1599.87	1557.07	1978.28	2074.23	1928.95	1809.48	1836.63	1990.52
ENSMUSG00000034212	na	13.825	3.51728	5.28039	10.1381	31.8328	18.2587	12.1933	6.7873	11.0431	6.82839	17.5084	21.4511	39.2382	39.2824	48.5495
ENSMUSG00000034216	na	1113.37	1555.8	1488.18	1461.58	1148.56	1076.47	994.774	1043.31	1092.26	1482.73	1484.1	1217.76	1217.89	1157.12	1342.65
ENSMUSG00000034218	na	129.955	157.105	130.25	286.402	203.041	208.784	133.11	118.293	139.544	240.945	243.058	212.035	284.477	292.895	297.157
ENSMUSG00000034220	na	877.425	1042.29	1104.48	1567.19	1548.62	1331.3	1259.98	1684.22	1049.09	1729.53	1492.33	1459.5	1508.4	1421.06	1908.5
ENSMUSG00000034226	na	235.946	518.213	358.186	352.3	428.452	420.743	465.379	424.691	186.728	988.165	975.321	885.27	432.375	435.552	444.479
ENSMUSG00000034227	na	11.9816	3.51728	2.64019	8.44843	18.9276	3.96928	7.11278	9.69615	4.01566	8.77935	5.14953	10.7255	6.79123	13.7833	11.7188
ENSMUSG00000034235	na	1250.7	1004.77	1202.18	1139.68	1141.68	1110.61	753.959	1256.62	1002.91	639.917	819.806	951.275	1091.11	1438.97	1138.4
ENSMUSG00000034243	na	4712.45	5217.22	6087.27	6151.23	3975.91	5319.71	4065.42	4964.61	5333.74	4047.26	4109.72	4902.61	4342.48	4383.17	4390.38
ENSMUSG00000034245	na	861.757	418.556	781.497	1317.96	1944.38	754.957	752.938	965.735	1015.96	1284.71	1280.17	1343.99	1558.21	2291.48	2111.9
ENSMUSG00000034247	na	2486.66	5267.72	4240.19	2505.8	2132.8	6037.88	3402.97	3733.04	3737.62	1894.39	2003.17	2041.16	2054.72	1866.26	1798
ENSMUSG00000034248	na	2379.72	3301.53	2814.45	2389.2	2131.07	3331.76	2701.82	2232.03	2494.73	2544.07	2321.37	2224.32	2163.39	2061.28	1813.91
ENSMUSG00000034252	na	3131.83	3471.56	3250.96	3236.58	3619.5	3654.13	3120.47	3662.23	2992.66	3067.89	3275.11	3445.37	3208.47	3307.28	3233.57
ENSMUSG00000034254	na	3421.23	2578.18	2782.74	2738.11	2969	2131.52	2716.11	2015.83	1982.74	4172.16	3740.63	3140.94	3050.02	2911.04	3598.52
ENSMUSG00000034255	na	1032.26	697.593	708.452	1724.32	1699.16	535.062	914.499	710.725	759.962	1972.41	1467.61	1540.36	1708.36	2028.87	2116.96
ENSMUSG00000034258	na	411.984	205.175	143.45	1151.52	1078.87	396.928	374.945	560.437	193.756	976.459	864.091	849.793	1610.28	2217.04	2731.33
ENSMUSG00000034259	na	966.824	715.175	718.13	742.613	930.883	682.712	935.835	718.488	683.668	924.765	925.877	697.157	729.673	749.807	784.335
ENSMUSG00000034263	na	882.502	935.662	816.151	882.35	955.153	913.604	750.584	932.666	876.882	974.206	979.634	838.196	1019.21	969.673	981.602
ENSMUSG00000034265	na	304.149	252.072	208.575	273.729	349.3	275.468	261.141	334.517	330.288	180.464	222.46	270.614	274.667	316.327	246.933
ENSMUSG00000034266	na	57.1432	97.3114	56.3241	53.2251	64.5259	152.42	102.627	152.23	123.481	11.7058	7.20934	13.2007	6.03665	15.1616	17.5783
ENSMUSG00000034269	na	2267.31	2110.36	2384.97	2722.89	1970.19	2087.83	1970.24	2523.91	2483.68	2084.61	2236.95	2542.78	2496.86	2465.13	2388.12
